SEBI REPORT AS ON Reporting date 14-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
INDTERRAIN,IND TERRAIN FASHIONS LTD,19026,8.26
INDUSINDBK,INDUSIND BANK LIMITED,3390708,28245.73
INDUSTOWER,INDUS TOWERS LIMITED,3506779,12420.29
INFIBEAM,INFIBEAM AVENUES LIMITED,19848105,3888.44
INFOBEAN,INFOBEANS TECHNO. LTD.,16791,103.29
INFRABEES,NIP IND ETF INFRA BEES,10715,102.27
INFRAIETF,ICICIPRAMC - ICICIINFRA,157652,149.77
INFY,INFOSYS LIMITED,5138408,78825.63
INGERRAND,INGERSOLL-RAND INDIA LTD,69672,2464.57
INNOVACAP,INNOVA CAPTAB LIMITED,77526,668.15
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7438000,18750.56
INOXINDIA,INOX INDIA LIMITED,122689,1491.83
INOXWIND,INOX WIND LIMITED,20668458,34529.19
INSECTICID,INSECTICIDES (I) LTD,110784,900.25
INTELLECT,INTELLECT DESIGN ARENA,736341,8027.66
INTERARCH,INTERARCH BLDNG SOLTN LTD,84944,2021.13
INTERNET,MIRAEAMC - INTERNET,23459,3.37
INTLCONV,INTL CONVEYORS LIMITED,322050,322.08
INVENTURE,INVENTURE GRO & SEC LTD,60183,1.65
IOB,INDIAN OVERSEAS BANK,31863029,13533.51
IOC,INDIAN OIL CORP LTD,12261941,18557.72
IOLCP,IOL CHEM AND PHARMA LTD,6355715,6496.81
IONEXCHANG,ION EXCHANGE (INDIA) LTD,822224,4097.27
IPCALAB,IPCA LABORATORIES LTD,130477,1894.84
IPL,INDIA PESTICIDES LIMITED,1021325,2164.39
IRB,IRB INFRA DEV LTD.,57098349,28214.64
IRCON,IRCON INTERNATIONAL LTD,17226750,34169.24
IRCTC,INDIAN RAIL TOUR CORP LTD,3266020,25706.20
IREDA,INDIAN RENEWABLE ENERGY,23695706,39301.13
IRFC,INDIAN RAILWAY FIN CORP L,46847921,65045.65
IRIS,IRIS BUSINESS SERV LTD,1,0.00
IRMENERGY,IRM ENERGY LIMITED,290231,1022.18
ISFT,INTRASOFT TECH. LTD,256904,278.27
ISGEC,ISGEC HEAVY ENG LTD,197856,2089.91
IT,KOTAKMAMC - KOTAKIT,211700,83.19
ITBEES,NIP IND ETF IT,23874475,9540.82
ITC,ITC LTD,9252761,38921.61
ITCHOTELS,ITC HOTELS LIMITED,8146424,18282.86
ITDC,INDIA TOUR. DEV. CO. LTD.,198249,1294.46
ITETF,MIRAEAMC - ITETF,501165,188.86
ITETFADD,DSPAMC - DSPITETF,13110,4.89
ITI,ITI LTD,1074246,3633.54
ITIETF,ICICIPRAMC - ICICITECH,1259735,505.67
IVALUE,IVALUE INFOSOLUTIONS LTD,205778,643.47
IVC,IL&FS INVESTMENT MANAGERS,244558,26.87
IVP,IVP LTD,1450,2.41
IVZINGOLD,INVESCO INDIA GOLD ETF,258,27.09
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1374992,3985.50
IZMO,IZMO LIMITED,228,2.30
J&KBANK,J & K BANK LTD.,17772959,19178.11
JAGRAN,JAGRAN PRAKASHAN LIMITED,740163,544.36
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,127433,309.89
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9441491,10931.62
JAICORPLTD,JAI CORP LIMITED,2140846,3620.07
JAINREC,JAIN RESOURCE RECYCLING L,305178,1274.06
JAMNAAUTO,JAMNA AUTO IND LTD,5197227,5577.06
JARO,JARO INS OF TEC MG N RE L,6527,40.82
JASH,JASH ENGINEERING LIMITED,248601,1356.29
JAYAGROGN,JAYANT AGRO ORGANICS LTD,12107,33.20
JAYBARMARU,JAY BHARAT MARUTI LTD,16326,14.00
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7738979,5066.23
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,37137,40.24
JBCHEPHARM,J B CHEMICALS AND PHARMA,38637,677.00
JBMA,JBM AUTO LIMITED,2619042,17983.27
JCHAC,JOHNSON CONTROLS HITACHI,81483,1485.46
JGCHEM,J.G.CHEMICALS LIMITED,293176,1355.97
JINDALPHOT,JINDAL PHOTO LIMITED,172,2.46
JINDALPOLY,JINDAL POLY FILMS LIMITED,226644,1405.04
JINDALSAW,JINDAL SAW LIMITED,10343571,21946.68
JINDALSTEL,JINDAL STEEL LIMITED,328401,3375.54
JINDRILL,JINDAL DRILLING IND. LTD,496688,3275.68
JINDWORLD,JINDAL WORLDWIDE LTD,2829189,1271.97
JIOFIN,JIO FIN SERVICES LTD,45735917,140569.89
JISLJALEQS,JAIN IRRIGATION SYSTEMS,16442060,9529.56
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,76391,4730.55
JKIL,JKUMAR INFR.LTD.,555627,3810.90
JKLAKSHMI,JK LAKSHMI CEMENT LTD,330807,2943.67
JKPAPER,JK PAPER LIMITED,952390,3884.00
JKTYRE,JK TYRE & INDUSTRIES LTD,781420,3137.85
JLHL,JUPITER LIFE LINE HOSP L,16893,253.87
JMA,JULLUNDUR MOT AGENCY LTD,962,0.88
JMFINANCIL,JM FINANCIAL LIMITED,12736220,20884.04
JNKINDIA,JNK INDIA LIMITED,157205,529.59
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,4467,42.84
JPPOWER,JAIPRAKASH POWER VEN. LTD,86998366,17322.07
JSFB,JANA SMALL FIN BANK LTD,445771,2198.94
JSL,JINDAL STAINLESS LIMITED,731344,5561.81
JSLL,JEENA SIKHO LIFECARE LTD,334808,2537.56
JSWCEMENT,JSW CEMENT LIMITED,3847641,5397.74
JSWENERGY,JSW ENERGY LIMITED,4770604,25757.32
JSWHL,JSW HOLDINGS LIMITED,834,145.24
JSWINFRA,JSW INFRASTRUCTURE LTD,4037341,12364.86
JSWSTEEL,JSW STEEL LIMITED,462544,5193.26
JTEKTINDIA,JTEKT INDIA LIMITED,501733,876.74
JTLIND,JTL INDUSTRIES LIMITED,15274112,11476.21
JUBLCPL,JUBILANT AGRI N CON PRO L,47,1.25
JUBLFOOD,JUBILANT FOODWORKS LTD,2134302,13746.23
JUBLINGREA,JUBILANT INGREVIA LIMITED,965799,7076.46
JUBLPHARMA,JUBILANT PHARMOVA LTD,493884,5536.22
JUNIORBEES,NIP IND ETF JUNIOR BEES,537452,3968.46
JUNIPER,JUNIPER HOTELS LIMITED,176574,522.30
JUSTDIAL,JUSTDIAL LTD.,1019422,9113.27
JWL,JUPITER WAGONS LIMITED,4653954,17305.80
JYOTHYLAB,JYOTHY LABS LIMITED,1347280,4769.85
JYOTICNC,JYOTI CNC AUTOMATION LTD,842386,8763.41
JYOTISTRUC,JYOTI STRUCTURES LTD,24057954,3998.50
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,6788,18.66
KAJARIACER,KAJARIA CERAMICS LTD,587141,6871.47
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,4528385,8591.03
KALPATARU,KALPATARU LIMITED,26569,104.02
KALYANKJIL,KALYAN JEWELLERS IND LTD,4603765,24416.92
KAMATHOTEL,KAMAT HOTELS (I) LTD,120888,333.36
KAMDHENU,KAMDHENU LIMITED,7028575,2175.65
KANORICHEM,KANORIA CHEMICALS & INDUS,8510,9.66
KANSAINER,KANSAI NEROLAC PAINTS LTD,1102564,2821.58
KAPSTON,KAPSTON SERVICES LIMITED,1809,5.51
KARURVYSYA,KARUR VYSYA BANK LTD,1736673,3961.71
KAYNES,KAYNES TECHNOLOGY IND LTD,865077,57885.41
KCP,KCP LTD,1227583,2662.00
KCPSUGIND,KCP SUGAR IND CORP LTD.,8424,2.95
KDDL,KDDL LIMITED,30903,835.86
KEC,KEC INTL. LIMITED,1988287,16925.98
KECL,KIRLOSKAR ELECTRIC CO LTD,288512,382.27
KEI,KEI INDUSTRIES LTD.,187633,7571.19
KELLTONTEC,KELLTON TECH SOL LTD,5879154,1460.05
KERNEX,KERNEX MICROSYS(I) LTD,116359,1466.58
KESORAMIND,KESORAM INDUSTRIES LTD,162504,9.48
KFINTECH,KFIN TECHNOLOGIES LIMITED,1916056,22582.39
KHADIM,KHADIM INDIA LIMITED,8919,26.42
KHAICHEM,KHAITAN CHEM & FERT LTD,994321,1195.72
KICL,KALYANI INVEST CO LTD,146,8.81
KILITCH,KILITCH DRUGS INDIA LTD,2204,8.71
KIMS,KRISHNA INST OF MED SCI L,588666,4160.32
KINGFA,KINGFA SCI & TEC IND LTD.,165,7.19
KIOCL,KIOCL LIMITED,85813,409.05
KIRIINDUS,KIRI INDUSTRIES LIMITED,2876874,17214.22
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,196370,4016.33
KIRLOSENG,KIRLOSKAR OIL ENG LTD,313459,3014.25
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,31036,1218.83
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,146576,1845.49
KITEX,KITEX GARMENTS LTD,520860,1078.41
KKCL,KEWAL KIRAN CLOTHING LTD,189821,968.22
KMEW,KNOWLEDGE MARINE & EN W L,58832,1401.90
KMSUGAR,K M SUGAR MILLS LTD,5101,1.50
KNRCON,KNR CONSTRU LTD.,6680694,14425.14
KOHINOOR,KOHINOOR FOODS LIMITED,2339,0.86
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,154629,190.98
KOLTEPATIL,KOLTE PATIL DEV. LTD.,319954,1415.91
KOPRAN,KOPRAN LTD,424798,750.27
KOTAKBANK,KOTAK MAHINDRA BANK LTD,557313,11777.90
KOTARISUG,KOTHARI SUG & CHEM LTD.,22327,7.66
KOTHARIPET,KOTHARI PETROCHEM LTD,96329,156.56
KOTHARIPRO,KOTHARI PRODUCTS LTD,329,0.30
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,621312,2733.45
KPIGREEN,KPI GREEN ENERGY LIMITED,2029116,9967.11
KPIL,KALPATARU PROJECT INT LTD,308454,3885.17
KPITTECH,KPIT TECHNOLOGIES LIMITED,1611023,21155.60
KPRMILL,KPR MILL LTD.,718166,7898.91
KRBL,KRBL LIMITED,1324711,5130.49
KRISHANA,KRISHANA PHOSCHEM LIMITED,132225,699.53
KRITINUT,KRITI NUTRIENTS LIMITED,223,0.20
KRN,KRN HEAT EXCHANGE N REF L,895478,7651.18
KRONOX,KRONOX LAB SCIENCES LTD,199523,350.78
KROSS,KROSS LIMITED,931444,1917.49
KRSNAA,KRSNAA DIAGNOSTICS LTD,186836,1521.57
KRYSTAL,KRYSTAL INTEGRATED SER L,40180,255.04
KSB,KSB LIMITED,160220,1312.98
KSCL,KAVERI SEED CO. LTD.,380789,4396.04
KSL,KALYANI STEELS LIMITED,249390,2166.11
KSOLVES,KSOLVES INDIA LIMITED,39518,132.43
KTKBANK,KARNATAKA BANK LIMITED,16599509,30810.02
KUANTUM,KUANTUM PAPERS LIMITED,291889,353.49
LALPATHLAB,DR. LAL PATH LABS LTD.,64300,2039.65
LAMBODHARA,LAMBODHARA TEXTILES LTD.,13804,19.69
LANCORHOL,LANCOR HOLDINGS LIMITED,9600,2.44
LANDMARK,LANDMARK CARS LIMITED,102770,625.15
LAOPALA,LA OPALA RG LIMITED,298350,816.67
LATENTVIEW,LATENT VIEW ANALYTICS LTD,663351,2991.95
LAURUSLABS,LAURUS LABS LIMITED,4517542,35435.34
LAXMIDENTL,LAXMI DENTAL LIMITED,249364,895.14
LAXMIINDIA,LAXMI INDIA FINANCE LTD,431587,678.57
LEMONTREE,LEMON TREE HOTELS LTD,7616250,12463.43
LGBBROSLTD,LG BALAKRISHNAN & BROS,60330,928.00
LGEINDIA,LG ELECTRONICS INDIA LTD,568407,9363.85
LGHL,LAXMI GOLDORNA HOUSE LTD,292,0.92
LIBERTSHOE,LIBERTY SHOES LTD,19806,67.55
LICHSGFIN,LIC HOUSING FINANCE LTD,3296451,19758.92
LICI,LIFE INSURA CORP OF INDIA,3442636,31393.79
LICMFGOLD,LIC MF - LIC GOLD ETF,14165,1507.77
LICNETFGSC,LICNAMC - LICNMFET,30044,8.58
LICNETFN50,LICNAMC - LICNFENGP,693,1.96
LICNFNHGP,LICNAMC - LICNFNHGP,1,0.00
LICNMID100,LICNAMC - LICNMID100,125,0.07
LIKHITHA,LIKHITHA INFRASTRUC LTD,216409,637.52
LINC,LINC LIMITED,14779,27.15
LINCOLN,LINCOLN PHARMA LTD,123801,745.42
LINDEINDIA,LINDE INDIA LIMITED,166481,10889.38
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,268,2.68
LIQUID1,KOTAKMAMC - KOTAKLIQ,14711,158.61
LIQUIDADD,DSPAMC - LIQUIDADD,24,0.26
LIQUIDBEES,NIP IND ETF LIQUID BEES,52134,521.50
LIQUIDBETF,BFAM - LIQUIDBETF,34,0.35
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,22416,24.85
LIQUIDETF,DSP LIQUID ETF,135,1.35
LIQUIDIETF,ICICIPRAMC - ICICILIQ,73,0.73
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,26,0.27
LIQUIDSBI,SBIAMC - LIQUIDSBI,511,5.11
LIQUIDSHRI,SHRIRAM - LIQUIDSHRI,10,0.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,18765225,12250.19
LLOYDSENT,LLOYDS ENTERPRISES LTD,38695481,25558.65
LLOYDSME,LLOYDS METALS N ENERGY L,1715861,22500.64
LMW,LMW LIMITED,20263,3072.76
LODHA,LODHA DEVELOPERS LIMITED,1585189,20480.73
LOKESHMACH,LOKESH MACHINES LTD,11245,23.46
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2245724,4217.07
LOVABLE,LOVABLE LINGERIE LTD,5880,7.59
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,3691,0.78
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,958128,214.29
LT,LARSEN & TOUBRO LTD.,747332,27968.11
LTF,L&T FINANCE LIMITED,3512282,8282.08
LTFOODS,LT FOODS LIMITED,1305055,5701.73
LTGILTBEES,NIP IND ETF LONGTERM GILT,168686,49.03
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,98373,5502.00
LTTS,L&T TECHNOLOGY SER. LTD.,284269,12423.65
LUMAXIND,LUMAX INDUSTRIES LTD,14506,690.00
LUMAXTECH,LUMAX AUTO TECH LTD,127085,1479.51
LUPIN,LUPIN LIMITED,390668,7816.48
LUXIND,LUX INDUSTRIES LIMITED,169335,2548.06
LXCHEM,LAXMI ORGANIC INDUS LTD,2681151,5946.11
LYKALABS,LYKA LABS LTD,19053,24.52
M&M,MAHINDRA & MAHINDRA LTD,629620,22063.55
M&MFIN,M&M FIN. SERVICES LTD,2288424,6836.16
MAANALU,MAAN ALUMINIUM LIMITED,24198,33.88
MADRASFERT,MADRAS FERTILISERS LTD,482663,448.78
MAFANG,MIRAEAMC - MAFANG,776898,1259.10
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15200,104.56
MAGNUM,MAGNUM VENTURES LTD.,11048,3.47
MAHABANK,BANK OF MAHARASHTRA,42943890,24589.32
MAHEPC,MAHINDRA EPC IRRIG LTD,55358,89.92
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,5651,3.51
MAHKTECH,MIRAEAMC - MAHKTECH,3664136,1023.73
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,938793,4168.47
MAHLOG,MAHINDRA LOGISTIC LIMITED,452006,1611.71
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,5679,745.64
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,1099923,7398.12
MAITHANALL,MAITHAN ALLOYS LTD,228656,2593.28
MAKEINDIA,MIRAEAMC - MAMFGETF,26681,39.90
MALLCOM,MALLCOM (INDIA) LIMITED,3350,46.34
MAMATA,MAMATA MACHINERY LIMITED,595456,2796.33
MANAKCOAT,MAN COAT METAL & IND LTD,195900,308.90
MANAKSIA,MANAKSIA LTD.,17335,14.94
MANALIPETC,MANALI PETROCHEMICALS LT,598631,456.10
MANAPPURAM,MANAPPURAM FINANCE LTD,4078438,10841.97
MANBA,MANBA FINANCE LIMITED,198341,287.32
MANCREDIT,MANGAL CREDIT N FINCORP L,27129,49.27
MANGALAM,MANGALAM DRUG & CHEM LTD,5400,4.81
MANGCHEFER,MANG.CHEM.FERT.LTD,33776,116.99
MANGLMCEM,MANGALAM CEMENT LTD,977732,7492.87
MANINDS,MAN INDUSTRIES (I) LTD.,627585,2510.41
MANINFRA,MAN INFRA LTD,2080933,3487.58
MANKIND,MANKIND PHARMA LIMITED,352304,8581.29
MANORAMA,MANORAMA INDUSTRIES LTD,326025,4713.48
MANYAVAR,VEDANT FASHIONS LIMITED,791173,5862.75
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,211961,3971.81
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1648973,10407.97
MARICO,MARICO LIMITED,345417,2495.58
MARINE,MARINE ELECTRICAL (I) LTD,186408,440.21
MARKOLINES,MARKOLINES PAVEMENT TEC L,250,0.41
MARKSANS,MARKSANS PHARMA LIMITED,4313308,8753.52
MARUTI,MARUTI SUZUKI INDIA LTD.,119319,18466.08
MASFIN,MAS FINANCIAL SERV LTD,355835,1084.12
MASPTOP50,MIRAEAMC - MASPTOP50,551329,360.05
MASTEK,MASTEK LTD,307363,7474.09
MASTERTR,MASTER TRUST LIMITED,799138,1138.28
MATRIMONY,MATRIMONY.COM LIMITED,22182,120.29
MAWANASUG,MAWANA SUGARS LIMITED,11086,11.56
MAXESTATES,MAX ESTATES LIMITED,301509,1491.35
MAXHEALTH,MAX HEALTHCARE INS LTD,889447,10318.68
MAXIND,MAX INDIA LIMITED,26323,57.19
MAYURUNIQ,MAYUR UNIQUOTERS LTD,167891,922.74
MAZDA,MAZDA LIMITED,30916,90.89
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,4012117,120855.84
MBAPL,MADHYA BHARAT AGRO P. LTD,173464,733.06
MBEL,M AND B ENGINEERING LTD,315532,1456.14
MBLINFRA,MBL INFRASTRUCTURE LTD,127719,55.39
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,8262263,5477.00
MCX,MULTI COMMODITY EXCHANGE,327330,29202.59
MEDANTA,GLOBAL HEALTH LIMITED,369126,4768.19
MEDIASSIST,MEDI ASSIST HEALTH SER L,256567,1350.99
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,14939,72.11
MEDICO,MEDICO REMEDIES LIMITED,2602,1.08
MEDPLUS,MEDPLUS HEALTH SERV LTD,467469,3788.03
MEGASOFT,MEGASOFT LTD,13700,28.91
MEGASTAR,MEGASTAR FOODS LIMITED,40,0.12
MEIL,MANGAL ELECTRICAL IND L,40423,186.64
MENONBE,MENON BEARINGS LIMITED,10358,14.57
METAL,MIRAEAMC - METAL,1099361,114.88
METALIETF,ICICIPRAMC - METALIETF,12020689,1269.39
METROBRAND,METRO BRANDS LIMITED,69655,836.60
METROPOLIS,METROPOLIS HEALTHCARE LTD,102191,2087.94
MFSL,MAX FINANCIAL SERV LTD,86690,1421.23
MGEL,MANGALAM GLOBAL ENT LTD,1193742,201.03
MGL,MAHANAGAR GAS LTD.,752547,10351.60
MHLXMIRU,MAHALAXMI RUBTECH LIMITED,57,0.12
MHRIL,MAHINDRA HOLIDAYS LTD,337249,1188.79
MICEL,MIC ELECTRONICS LTD,1439859,937.77
MID150,KOTAKMAMC - MID150,3613,0.80
MID150BEES,NIP IND ETF MIDCAP 150,1112565,2483.80
MID150CASE,ZERODHAAMC - MID150CASE,1831954,201.12
MIDCAP,KOTAKMAMC - KOTAKMID50,54138,90.99
MIDCAPETF,MIRAEAMC - MAM150ETF,7637022,1679.07
MIDCAPIETF,ICICIPRAMC - ICICIM150,4846184,1077.25
MIDHANI,MISHRA DHATU NIGAM LTD,2778232,11344.54
MIDQ50ADD,DSPAMC - DSPQ50ETF,30789,78.15
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,614894,110.99
MIDSMALL,MIRAEAMC - MIDSMALL,872918,427.27
MINDACORP,MINDA CORPORATION LTD,477725,2706.61
MINDTECK,MINDTECK (INDIA) LIMITED,32633,91.66
MIRCELECTR,MIRC ELECTRONICS LTD,336,0.07
MIRZAINT,MIRZA INTERNATIONAL LIMIT,236299,95.62
MITTAL,MITTAL LIFE STYLE LIMITED,12266,0.19
MMFL,MM FORGINGS LTD,268049,961.41
MMP,MMP INDUSTRIES LIMITED,41999,117.44
MMTC,MMTC LIMITED,3679929,2606.04
MNC,KOTAKMAMC - KOTAKMNC,191350,59.34
MOALPHA50,MOTILALAMC - MOALPHA50,40,0.02
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2836660,8002.85
MOCAPITAL,MOTILALAMC - MOCAPITAL,920980,424.11
MODEFENCE,MOTILALAMC - MODEFENCE,6153773,5495.12
MODISONLTD,MODISON LIMITED,59876,100.48
MOGOLD,MOTILALAMC - MOGOLD,23792,29.50
MOGSEC,MOTILALAMC - G5,4197,2.63
MOHEALTH,MOTILALAMC - MOHEALTH,52868,23.91
MOIL,MOIL LIMITED,2988912,11491.71
MOINFRA,MOTILALAMC - MOINFRA,207,0.12
MOKSH,MOKSH ORNAMENTS LIMITED,702269,99.46
MOL,MEGHMANI ORGANICS LIMITED,4699039,4080.30
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,40335,85.87
MOLDTKPAC,MOLD-TEK PACKAGING LTD,162999,1172.16
MOLOWVOL,MOTILALAMC - MOLOWVOL,6337,2.43
MOM100,MOTILAL OS MIDCAP100 ETF,1008866,633.25
MOM30IETF,ICICIPRAMC - ICICIMOM30,2099629,683.45
MOM50,MOTILAL OSWAL M50 ETF,10036,26.08
MOMENTUM,BIRLASLAMC - MOMENTUM,50600,16.00
MOMENTUM50,MOTILALAMC - MOMENTUM50,1510142,787.20
MOMIDMTM,MOTILALAMC - MOMIDMTM,1317,0.82
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,240515,164.55
MON100,MOTILAL OS NASDAQ100 ETF,2104063,4867.43
MON50EQUAL,MOTILALAMC - MON50EQUAL,43,0.01
MONARCH,MONARCH NETWORTH CAP LTD,346593,1238.50
MONEXT50,MOTILALAMC - MONEXT50,8,0.01
MONIFTY500,MOTILALAMC - MONIFTY500,692355,164.89
MONQ50,MOTILALAMC - MONQ50,715047,701.82
MONTECARLO,MONTE CARLO FASHIONS LTD.,42812,310.80
MOQUALITY,MOTILALAMC - MOQUALITY,625,1.22
MOREALTY,MOTILALAMC - MOREALTY,2263961,2128.07
MOREPENLAB,MOREPEN LAB. LTD,14442763,8447.59
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1984426,4713.31
MOSILVER,MOTILALAMC - MOSILVER,30495,52.23
MOSMALL250,MOTILALAMC - MOSMALL250,2631824,454.52
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,12948921,13797.52
MOTILALOFS,MOTILAL OSWAL FIN LTD,1394962,12948.60
MOTISONS,MOTISONS JEWELLERS LTD,5663428,1063.61
MOTOUR,MOTILALAMC - MOTOUR,0,0.00
MOVALUE,MOTILALAMC - MOVALUE,182960,195.74
MPHASIS,MPHASIS LIMITED,192370,5449.91
MPSLTD,MPS LIMITED,93292,2129.86
MRF,MRF LTD,4152,5967.42
MRPL,MRPL,7624065,12790.71
MSCIINDIA,KOTAKMAMC - MSCIINDIA,13039,3.74
MSPL,MSP STEEL & POWER LTD.,1095723,389.41
MSTCLTD,MSTC LIMITED,1326449,7473.59
MSUMI,MOTHERSON SUMI WRNG IND L,9099367,4144.17
MTARTECH,MTAR TECHNOLOGIES LIMITED,273549,6025.43
MTNL,MAHANAGAR TELEPHONE NIGAM,6466138,3070.76
MUFIN,MUFIN GREEN FINANCE LTD,1199291,1339.89
MUFTI,CREDO BRANDS MARKETING L,472353,610.74
MUKANDLTD,MUKAND LTD.,495494,714.25
MUKKA,MUKKA PROTEINS LIMITED,461022,141.28
MULTICAP,MIRAEAMC - MULTICAP,96701,15.39
MUNJALAU,MUNJAL AUTO IND. LTD.,522671,516.05
MUNJALSHOW,MUNJAL SHOWA LTD,112128,162.82
MURUDCERA,MURUDESHWAR CERAMICS LTD,6575,3.20
MUTHOOTCAP,MUTHOOT CAP SERV LTD,21479,65.94
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,99004,3241.46
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,591921,936.96
MVGJL,MANOJ VAIBHAV GEM N JEW L,254225,557.93
NACLIND,NACL INDUSTRIES LIMITED,2884,2.92
NAGAFERT,NAGARJUN FERT AND CHE LTD,48662,3.04
NAHARINDUS,NAHAR INDS ENT LTD,13597,17.73
NAHARPOLY,NAHAR POLY FILMS LIMITED,4484,13.68
NAHARSPING,NAHAR SPINNING MILLS LTD.,83826,195.94
NAM-INDIA,NIPPON L I A M LTD,815344,6923.17
NATCAPSUQ,NATURAL CAPSULES LIMITED,200,0.45
NATCOPHARM,NATCO PHARMA LTD.,2588124,24803.64
NATHBIOGEN,NATH BIO-GENES (I) LTD,2375,5.18
NATIONALUM,NATIONAL ALUMINIUM CO LTD,7030526,15018.51
NAUKRI,INFO EDGE (I) LTD,681352,9584.23
NAVA,NAVA LIMITED,2100053,12485.18
NAVINFLUOR,NAVIN FLUORINE INT. LTD,50003,2488.63
NAVKARCORP,NAVKAR CORPORATION LTD.,1837014,2254.29
NAVNETEDUL,NAVNEET EDUCATION LTD,703440,1103.22
NAZARA,NAZARA TECHNOLOGIES LTD,31712605,90427.66
NBCC,NBCC (INDIA) LIMITED,20084712,22623.14
NCC,NCC LIMITED,14754116,32633.62
NCLIND,NCL INDUSTRIES LIMITED,288797,620.95
NDL,NANDAN DENIM LIMITED,357603,13.52
NDRAUTO,NDR AUTO COMPONENTS LTD,34211,356.27
NDTV,NDTV LTD,83455,83.20
NECCLTD,NORTH EAST CARRY CORP LTD,14467,3.14
NECLIFE,NECTAR LIFESCIENCES LTD.,7461,1.63
NELCAST,NELCAST LIMITED,77573,116.44
NELCO,NELCO LTD,499126,4682.06
NEOGEN,NEOGEN CHEMICALS LIMITED,204065,3029.54
NESCO,NESCO LTD.,240193,2985.78
NESTLEIND,NESTLE INDIA LIMITED,492223,6084.49
NETF,TATAAML - NETF,9320,25.28
NETWEB,NETWEB TECH INDIA LTD,498696,17823.77
NETWORK18,NETWORK18 MEDIA & INV LTD,21497787,11836.02
NEULANDLAB,NEULAND LAB LTD.,56041,8587.28
NEWGEN,NEWGEN SOFTWARE TECH LTD,1103750,11407.19
NEXT30ADD,DSPAMC - NEXT30ADD,3122,1.23
NEXT50,MIRAEAMC - MANXT50,17753,125.17
NEXT50IETF,ICICIPRAMC - ICICINXT50,831332,607.20
NFL,NATIONAL FERT. LTD,9069797,9448.69
NH,NARAYANA HRUDAYALAYA LTD.,609408,11310.84
NHPC,NHPC LTD,36115448,32448.65
NIACL,THE NEW INDIA ASSU CO LTD,3416904,7159.42
NIBE,NIBE LIMITED,24668,329.64
NIF100BEES,NIP IND ETF NIFTY 100,30667,83.75
NIF100IETF,ICICI PRUD NIFTY 100 ETF,262843,75.68
NIF10GETF,UTIAMC - NIF10GETF,2537,0.67
NIF5GETF,UTIAMC - NIF5GETF,4168,2.66
NIFMID150,UTIAMC - NIFMID150,22912,50.27
