SEBI REPORT AS ON Reporting date 13-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
INDUSTOWER,INDUS TOWERS LIMITED,3553261,12594.73
INFIBEAM,INFIBEAM AVENUES LIMITED,19785041,3869.18
INFOBEAN,INFOBEANS TECHNO. LTD.,16307,100.18
INFRABEES,NIP IND ETF INFRA BEES,10964,104.64
INFRAIETF,ICICIPRAMC - ICICIINFRA,156637,148.75
INFY,INFOSYS LIMITED,4646705,71448.65
INGERRAND,INGERSOLL-RAND INDIA LTD,70543,2497.06
INNOVACAP,INNOVA CAPTAB LIMITED,82737,709.18
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7318988,18451.57
INOXINDIA,INOX INDIA LIMITED,124385,1512.79
INOXWIND,INOX WIND LIMITED,20300965,33999.89
INSECTICID,INSECTICIDES (I) LTD,110096,896.12
INTELLECT,INTELLECT DESIGN ARENA,734204,8011.64
INTERARCH,INTERARCH BLDNG SOLTN LTD,84551,2003.82
INTERNET,MIRAEAMC - INTERNET,21069,3.03
INTLCONV,INTL CONVEYORS LIMITED,320409,321.12
INVENTURE,INVENTURE GRO & SEC LTD,59983,1.65
IOB,INDIAN OVERSEAS BANK,31707629,13483.64
IOC,INDIAN OIL CORP LTD,12238358,18512.60
IOLCP,IOL CHEM AND PHARMA LTD,6293610,6440.64
IONEXCHANG,ION EXCHANGE (INDIA) LTD,818481,4086.52
IPCALAB,IPCA LABORATORIES LTD,195704,2738.16
IPL,INDIA PESTICIDES LIMITED,1023115,2166.21
IRB,IRB INFRA DEV LTD.,57351296,28333.92
IRCON,IRCON INTERNATIONAL LTD,17223817,34203.92
IRCTC,INDIAN RAIL TOUR CORP LTD,3152213,24918.26
IREDA,INDIAN RENEWABLE ENERGY,23627180,39211.75
IRFC,INDIAN RAILWAY FIN CORP L,46897757,65125.27
IRIS,IRIS BUSINESS SERV LTD,1,0.00
IRMENERGY,IRM ENERGY LIMITED,291667,1027.40
ISFT,INTRASOFT TECH. LTD,243904,265.93
ISGEC,ISGEC HEAVY ENG LTD,193753,2053.40
IT,KOTAKMAMC - KOTAKIT,210162,82.56
ITBEES,NIP IND ETF IT,22883083,9144.83
ITC,ITC LTD,9481154,39868.26
ITCHOTELS,ITC HOTELS LIMITED,8156212,18308.15
ITDC,INDIA TOUR. DEV. CO. LTD.,197550,1290.71
ITETF,MIRAEAMC - ITETF,506579,190.86
ITETFADD,DSPAMC - DSPITETF,12846,4.79
ITI,ITI LTD,1096568,3713.31
ITIETF,ICICIPRAMC - ICICITECH,1225336,491.84
IVALUE,IVALUE INFOSOLUTIONS LTD,224976,695.06
IVC,IL&FS INVESTMENT MANAGERS,243931,26.82
IVP,IVP LTD,1450,2.41
IVZINGOLD,INVESCO INDIA GOLD ETF,254,26.65
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1378307,3997.41
IZMO,IZMO LIMITED,228,2.30
J&KBANK,J & K BANK LTD.,18146829,19559.45
JAGRAN,JAGRAN PRAKASHAN LIMITED,744337,547.37
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,127207,309.94
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9472506,10962.66
JAICORPLTD,JAI CORP LIMITED,2231825,3759.20
JAINREC,JAIN RESOURCE RECYCLING L,265996,1097.43
JAMNAAUTO,JAMNA AUTO IND LTD,5557498,5948.22
JARO,JARO INS OF TEC MG N RE L,7112,44.55
JASH,JASH ENGINEERING LIMITED,263560,1441.92
JAYAGROGN,JAYANT AGRO ORGANICS LTD,12107,33.20
JAYBARMARU,JAY BHARAT MARUTI LTD,16326,14.00
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7639093,4990.48
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,37614,40.68
JBCHEPHARM,J B CHEMICALS AND PHARMA,38739,678.76
JBMA,JBM AUTO LIMITED,2612075,17947.50
JCHAC,JOHNSON CONTROLS HITACHI,82407,1501.97
JGCHEM,J.G.CHEMICALS LIMITED,300023,1395.74
JINDALPHOT,JINDAL PHOTO LIMITED,305,4.34
JINDALPOLY,JINDAL POLY FILMS LIMITED,227042,1408.03
JINDALSAW,JINDAL SAW LIMITED,10335152,21966.64
JINDALSTEL,JINDAL STEEL LIMITED,305659,3129.70
JINDRILL,JINDAL DRILLING IND. LTD,498982,3291.93
JINDWORLD,JINDAL WORLDWIDE LTD,2881365,1304.15
JIOFIN,JIO FIN SERVICES LTD,46603259,143233.12
JISLJALEQS,JAIN IRRIGATION SYSTEMS,16392835,9523.28
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,75112,4661.01
JKIL,JKUMAR INFR.LTD.,534031,3679.95
JKLAKSHMI,JK LAKSHMI CEMENT LTD,328278,2924.86
JKPAPER,JK PAPER LIMITED,945806,3859.74
JKTYRE,JK TYRE & INDUSTRIES LTD,748187,2979.78
JLHL,JUPITER LIFE LINE HOSP L,15263,229.64
JMA,JULLUNDUR MOT AGENCY LTD,1000,0.91
JMFINANCIL,JM FINANCIAL LIMITED,12514900,20574.91
JNKINDIA,JNK INDIA LIMITED,145976,496.93
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,4467,42.84
JPPOWER,JAIPRAKASH POWER VEN. LTD,86290407,17201.78
JSFB,JANA SMALL FIN BANK LTD,440186,2173.71
JSL,JINDAL STAINLESS LIMITED,731731,5573.76
JSLL,JEENA SIKHO LIFECARE LTD,304191,2319.16
JSWCEMENT,JSW CEMENT LIMITED,3807579,5354.55
JSWENERGY,JSW ENERGY LIMITED,4783677,25831.96
JSWHL,JSW HOLDINGS LIMITED,899,156.15
JSWINFRA,JSW INFRASTRUCTURE LTD,4013597,12301.08
JSWSTEEL,JSW STEEL LIMITED,411718,4601.59
JTEKTINDIA,JTEKT INDIA LIMITED,499793,873.73
JTLIND,JTL INDUSTRIES LIMITED,15204740,11441.70
JUBLCPL,JUBILANT AGRI N CON PRO L,47,1.25
JUBLFOOD,JUBILANT FOODWORKS LTD,2458703,15651.90
JUBLINGREA,JUBILANT INGREVIA LIMITED,967138,7087.00
JUBLPHARMA,JUBILANT PHARMOVA LTD,492068,5517.21
JUNIORBEES,NIP IND ETF JUNIOR BEES,495744,3655.22
JUNIPER,JUNIPER HOTELS LIMITED,183624,540.16
JUSTDIAL,JUSTDIAL LTD.,1017894,9108.14
JWL,JUPITER WAGONS LIMITED,4626899,17244.46
JYOTHYLAB,JYOTHY LABS LIMITED,1355359,4796.46
JYOTICNC,JYOTI CNC AUTOMATION LTD,837762,8729.98
JYOTISTRUC,JYOTI STRUCTURES LTD,24305776,4034.14
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,6423,17.85
KAJARIACER,KAJARIA CERAMICS LTD,577295,6762.93
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,4641546,8843.43
KALPATARU,KALPATARU LIMITED,26527,103.86
KALYANKJIL,KALYAN JEWELLERS IND LTD,4525017,24038.70
KAMATHOTEL,KAMAT HOTELS (I) LTD,137592,380.00
KAMDHENU,KAMDHENU LIMITED,7025951,2175.34
KANORICHEM,KANORIA CHEMICALS & INDUS,8510,9.66
KANSAINER,KANSAI NEROLAC PAINTS LTD,1099052,2813.19
KAPSTON,KAPSTON SERVICES LIMITED,1009,2.91
KARURVYSYA,KARUR VYSYA BANK LTD,1715809,3904.90
KAYNES,KAYNES TECHNOLOGY IND LTD,850661,57008.93
KCP,KCP LTD,1270034,2759.49
KCPSUGIND,KCP SUGAR IND CORP LTD.,8423,2.95
KDDL,KDDL LIMITED,30704,831.98
KEC,KEC INTL. LIMITED,1981106,16873.41
KECL,KIRLOSKAR ELECTRIC CO LTD,288943,383.33
KEI,KEI INDUSTRIES LTD.,189545,7650.73
KELLTONTEC,KELLTON TECH SOL LTD,5917731,1469.78
KERNEX,KERNEX MICROSYS(I) LTD,121993,1544.58
KESORAMIND,KESORAM INDUSTRIES LTD,161729,9.44
KFINTECH,KFIN TECHNOLOGIES LIMITED,1904448,22462.54
KHADIM,KHADIM INDIA LIMITED,8919,26.43
KHAICHEM,KHAITAN CHEM & FERT LTD,1002252,1204.67
KICL,KALYANI INVEST CO LTD,146,8.81
KILITCH,KILITCH DRUGS INDIA LTD,2202,8.70
KIMS,KRISHNA INST OF MED SCI L,564559,4000.11
KINGFA,KINGFA SCI & TEC IND LTD.,165,7.19
KIOCL,KIOCL LIMITED,89569,425.26
KIRIINDUS,KIRI INDUSTRIES LIMITED,2872718,17203.23
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,196808,4027.64
KIRLOSENG,KIRLOSKAR OIL ENG LTD,316483,3040.79
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,30783,1209.39
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,148620,1869.79
KITEX,KITEX GARMENTS LTD,546818,1128.99
KKCL,KEWAL KIRAN CLOTHING LTD,189403,966.18
KMEW,KNOWLEDGE MARINE & EN W L,66464,1605.24
KMSUGAR,K M SUGAR MILLS LTD,4076,1.20
KNRCON,KNR CONSTRU LTD.,6772285,14744.27
KOHINOOR,KOHINOOR FOODS LIMITED,2339,0.86
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,153450,189.85
KOLTEPATIL,KOLTE PATIL DEV. LTD.,320565,1418.46
KOPRAN,KOPRAN LTD,430958,762.62
KOTAKBANK,KOTAK MAHINDRA BANK LTD,546814,11564.62
KOTARISUG,KOTHARI SUG & CHEM LTD.,22127,7.60
KOTHARIPET,KOTHARI PETROCHEM LTD,96129,156.27
KOTHARIPRO,KOTHARI PRODUCTS LTD,837,0.76
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,599471,2645.50
KPIGREEN,KPI GREEN ENERGY LIMITED,1965597,9677.96
KPIL,KALPATARU PROJECT INT LTD,317749,4002.29
KPITTECH,KPIT TECHNOLOGIES LIMITED,1606011,21104.75
KPRMILL,KPR MILL LTD.,634454,6992.53
KRBL,KRBL LIMITED,1550754,5955.53
KRISHANA,KRISHANA PHOSCHEM LIMITED,130539,690.75
KRITINUT,KRITI NUTRIENTS LIMITED,223,0.20
KRN,KRN HEAT EXCHANGE N REF L,919487,7844.48
KRONOX,KRONOX LAB SCIENCES LTD,200006,351.71
KROSS,KROSS LIMITED,917013,1892.42
KRSNAA,KRSNAA DIAGNOSTICS LTD,197396,1618.99
KRYSTAL,KRYSTAL INTEGRATED SER L,40722,258.01
KSB,KSB LIMITED,157668,1294.22
KSCL,KAVERI SEED CO. LTD.,366283,4242.40
KSL,KALYANI STEELS LIMITED,253037,2197.30
KSOLVES,KSOLVES INDIA LIMITED,38882,130.47
KTKBANK,KARNATAKA BANK LIMITED,16449064,30549.05
KUANTUM,KUANTUM PAPERS LIMITED,294889,357.62
LALPATHLAB,DR. LAL PATH LABS LTD.,68628,2174.60
LAMBODHARA,LAMBODHARA TEXTILES LTD.,13804,19.69
LANCORHOL,LANCOR HOLDINGS LIMITED,9600,2.44
LANDMARK,LANDMARK CARS LIMITED,102507,624.92
LAOPALA,LA OPALA RG LIMITED,302712,827.83
LATENTVIEW,LATENT VIEW ANALYTICS LTD,671046,3023.89
LAURUSLABS,LAURUS LABS LIMITED,4523372,35456.37
LAXMIDENTL,LAXMI DENTAL LIMITED,244682,880.56
LAXMIINDIA,LAXMI INDIA FINANCE LTD,396536,635.81
LEMONTREE,LEMON TREE HOTELS LTD,7770568,12715.59
LGBBROSLTD,LG BALAKRISHNAN & BROS,60496,929.55
LGEINDIA,LG ELECTRONICS INDIA LTD,533095,8801.69
LGHL,LAXMI GOLDORNA HOUSE LTD,292,0.92
LIBERTSHOE,LIBERTY SHOES LTD,19224,65.75
LICHSGFIN,LIC HOUSING FINANCE LTD,3291872,19738.92
LICI,LIFE INSURA CORP OF INDIA,3530581,32192.34
LICMFGOLD,LIC MF - LIC GOLD ETF,14159,1505.34
LICNETFGSC,LICNAMC - LICNMFET,30044,8.58
LICNETFN50,LICNAMC - LICNFENGP,693,1.96
LICNFNHGP,LICNAMC - LICNFNHGP,1,0.00
LICNMID100,LICNAMC - LICNMID100,125,0.07
LIKHITHA,LIKHITHA INFRASTRUC LTD,214287,632.97
LINC,LINC LIMITED,14799,27.17
LINCOLN,LINCOLN PHARMA LTD,124946,752.03
LINDEINDIA,LINDE INDIA LIMITED,161738,10624.72
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,158,1.58
LIQUID1,KOTAKMAMC - KOTAKLIQ,189,2.03
LIQUIDADD,DSPAMC - LIQUIDADD,24,0.26
LIQUIDBEES,NIP IND ETF LIQUID BEES,36694,367.11
LIQUIDBETF,BFAM - LIQUIDBETF,34,0.35
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,23593,26.16
LIQUIDETF,DSP LIQUID ETF,138,1.38
LIQUIDIETF,ICICIPRAMC - ICICILIQ,73,0.73
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,26,0.27
LIQUIDSBI,SBIAMC - LIQUIDSBI,11,0.11
LIQUIDSHRI,SHRIRAM - LIQUIDSHRI,10,0.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,18724951,12249.91
LLOYDSENT,LLOYDS ENTERPRISES LTD,38699829,25563.95
LLOYDSME,LLOYDS METALS N ENERGY L,1710059,22434.35
LMW,LMW LIMITED,19844,3007.18
LODHA,LODHA DEVELOPERS LIMITED,1562491,20214.08
LOKESHMACH,LOKESH MACHINES LTD,11245,23.46
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2267378,4257.12
LOVABLE,LOVABLE LINGERIE LTD,5880,7.59
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,3693,0.78
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,976768,218.54
LT,LARSEN & TOUBRO LTD.,731603,27320.72
LTF,L&T FINANCE LIMITED,3459732,8124.48
LTFOODS,LT FOODS LIMITED,1307295,5711.47
LTGILTBEES,NIP IND ETF LONGTERM GILT,73735,21.33
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,95216,5317.44
LTTS,L&T TECHNOLOGY SER. LTD.,274020,12004.34
LUMAXIND,LUMAX INDUSTRIES LTD,14621,695.80
LUMAXTECH,LUMAX AUTO TECH LTD,134233,1576.58
LUPIN,LUPIN LIMITED,416794,8320.00
LUXIND,LUX INDUSTRIES LIMITED,166240,2516.02
LXCHEM,LAXMI ORGANIC INDUS LTD,2685991,5969.44
LYKALABS,LYKA LABS LTD,19003,24.47
M&M,MAHINDRA & MAHINDRA LTD,631841,22120.94
M&MFIN,M&M FIN. SERVICES LTD,2267319,6771.41
MAANALU,MAAN ALUMINIUM LIMITED,21648,30.43
MADRASFERT,MADRAS FERTILISERS LTD,480808,447.38
MAFANG,MIRAEAMC - MAFANG,772825,1250.65
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15155,104.33
MAGNUM,MAGNUM VENTURES LTD.,11048,3.47
MAHABANK,BANK OF MAHARASHTRA,44719291,25614.20
MAHEPC,MAHINDRA EPC IRRIG LTD,56663,91.69
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,5651,3.51
MAHKTECH,MIRAEAMC - MAHKTECH,3675409,1026.91
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,939583,4171.81
MAHLOG,MAHINDRA LOGISTIC LIMITED,452323,1612.88
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,6049,793.18
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,1112505,7480.24
MAITHANALL,MAITHAN ALLOYS LTD,223786,2549.01
MAKEINDIA,MIRAEAMC - MAMFGETF,25963,38.77
MALLCOM,MALLCOM (INDIA) LIMITED,3453,47.60
MAMATA,MAMATA MACHINERY LIMITED,586789,2761.70
MANAKCOAT,MAN COAT METAL & IND LTD,201017,316.86
MANAKSIA,MANAKSIA LTD.,17335,14.94
MANALIPETC,MANALI PETROCHEMICALS LT,599706,456.98
MANAPPURAM,MANAPPURAM FINANCE LTD,4059403,10769.34
MANBA,MANBA FINANCE LIMITED,201893,292.24
MANCREDIT,MANGAL CREDIT N FINCORP L,27129,49.27
MANGALAM,MANGALAM DRUG & CHEM LTD,5400,4.81
MANGCHEFER,MANG.CHEM.FERT.LTD,33776,116.99
MANGLMCEM,MANGALAM CEMENT LTD,976151,7481.32
MANINDS,MAN INDUSTRIES (I) LTD.,560446,2196.48
MANINFRA,MAN INFRA LTD,2068485,3474.48
MANKIND,MANKIND PHARMA LIMITED,342807,8368.86
MANORAMA,MANORAMA INDUSTRIES LTD,331896,4798.21
MANYAVAR,VEDANT FASHIONS LIMITED,787414,5842.66
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,213522,4002.18
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1641786,10382.23
MARICO,MARICO LIMITED,405333,2924.51
MARINE,MARINE ELECTRICAL (I) LTD,187060,441.41
MARKOLINES,MARKOLINES PAVEMENT TEC L,870,1.43
MARKSANS,MARKSANS PHARMA LIMITED,4179253,8503.16
MARUTI,MARUTI SUZUKI INDIA LTD.,116820,18084.28
MASFIN,MAS FINANCIAL SERV LTD,359314,1094.86
MASPTOP50,MIRAEAMC - MASPTOP50,571684,374.28
MASTEK,MASTEK LTD,303366,7386.50
MASTERTR,MASTER TRUST LIMITED,1189637,1688.44
MATRIMONY,MATRIMONY.COM LIMITED,21763,118.18
MAWANASUG,MAWANA SUGARS LIMITED,11086,11.56
MAXESTATES,MAX ESTATES LIMITED,304813,1504.86
MAXHEALTH,MAX HEALTHCARE INS LTD,816392,9518.45
MAXIND,MAX INDIA LIMITED,26417,57.39
MAYURUNIQ,MAYUR UNIQUOTERS LTD,169565,931.98
MAZDA,MAZDA LIMITED,31002,91.20
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,3949890,119160.09
MBAPL,MADHYA BHARAT AGRO P. LTD,171915,726.71
MBEL,M AND B ENGINEERING LTD,350873,1618.28
MBLINFRA,MBL INFRASTRUCTURE LTD,133033,57.66
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,8059248,5384.08
MCX,MULTI COMMODITY EXCHANGE,330868,29492.09
MEDANTA,GLOBAL HEALTH LIMITED,368257,4765.12
MEDIASSIST,MEDI ASSIST HEALTH SER L,251038,1328.19
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,13731,67.07
MEDICO,MEDICO REMEDIES LIMITED,2602,1.08
MEDPLUS,MEDPLUS HEALTH SERV LTD,503808,4025.17
MEGASOFT,MEGASOFT LTD,13700,28.91
MEGASTAR,MEGASTAR FOODS LIMITED,40,0.12
MEIL,MANGAL ELECTRICAL IND L,38289,177.15
MENONBE,MENON BEARINGS LIMITED,10381,14.60
METAL,MIRAEAMC - METAL,1095959,114.50
METALIETF,ICICIPRAMC - METALIETF,11964940,1263.02
METROBRAND,METRO BRANDS LIMITED,69074,830.29
METROPOLIS,METROPOLIS HEALTHCARE LTD,102178,2088.23
MFSL,MAX FINANCIAL SERV LTD,80741,1316.35
MGEL,MANGALAM GLOBAL ENT LTD,1210427,203.70
MGL,MAHANAGAR GAS LTD.,773014,10618.46
MHLXMIRU,MAHALAXMI RUBTECH LIMITED,1050,2.21
MHRIL,MAHINDRA HOLIDAYS LTD,342879,1208.65
MICEL,MIC ELECTRONICS LTD,1443878,941.45
MID150,KOTAKMAMC - MID150,3608,0.79
MID150BEES,NIP IND ETF MIDCAP 150,1190308,2659.30
MID150CASE,ZERODHAAMC - MID150CASE,1837694,201.76
MIDCAP,KOTAKMAMC - KOTAKMID50,49023,81.87
MIDCAPETF,MIRAEAMC - MAM150ETF,7595066,1668.72
MIDCAPIETF,ICICIPRAMC - ICICIM150,5030979,1118.84
MIDHANI,MISHRA DHATU NIGAM LTD,2697974,11066.80
MIDQ50ADD,DSPAMC - DSPQ50ETF,30789,78.15
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,621840,112.27
MIDSMALL,MIRAEAMC - MIDSMALL,897085,439.26
MINDACORP,MINDA CORPORATION LTD,477930,2708.15
MINDTECK,MINDTECK (INDIA) LIMITED,32775,92.12
MIRCELECTR,MIRC ELECTRONICS LTD,336,0.07
MIRZAINT,MIRZA INTERNATIONAL LIMIT,266379,107.26
MITTAL,MITTAL LIFE STYLE LIMITED,12266,0.19
MMFL,MM FORGINGS LTD,268635,963.82
MMP,MMP INDUSTRIES LIMITED,41855,117.06
MMTC,MMTC LIMITED,3605086,2557.80
MNC,KOTAKMAMC - KOTAKMNC,191150,59.28
MOALPHA50,MOTILALAMC - MOALPHA50,40,0.02
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2845721,8029.32
MOCAPITAL,MOTILALAMC - MOCAPITAL,920169,423.57
MODEFENCE,MOTILALAMC - MODEFENCE,6270966,5600.77
MODISONLTD,MODISON LIMITED,58498,98.28
MOGOLD,MOTILALAMC - MOGOLD,21295,26.38
MOGSEC,MOTILALAMC - G5,4186,2.62
MOHEALTH,MOTILALAMC - MOHEALTH,53148,24.01
MOIL,MOIL LIMITED,2900411,11182.19
MOINFRA,MOTILALAMC - MOINFRA,207,0.12
MOKSH,MOKSH ORNAMENTS LIMITED,703269,99.60
MOL,MEGHMANI ORGANICS LIMITED,4733916,4120.57
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,39893,85.13
MOLDTKPAC,MOLD-TEK PACKAGING LTD,161171,1160.26
MOLOWVOL,MOTILALAMC - MOLOWVOL,4501,1.71
MOM100,MOTILAL OS MIDCAP100 ETF,1016429,637.94
MOM30IETF,ICICIPRAMC - ICICIMOM30,2153195,700.51
MOM50,MOTILAL OSWAL M50 ETF,11187,29.04
MOMENTUM,BIRLASLAMC - MOMENTUM,50484,15.96
MOMENTUM50,MOTILALAMC - MOMENTUM50,1531531,798.49
MOMIDMTM,MOTILALAMC - MOMIDMTM,1317,0.82
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,220108,151.37
MON100,MOTILAL OS NASDAQ100 ETF,1832628,4224.84
MON50EQUAL,MOTILALAMC - MON50EQUAL,43,0.01
MONARCH,MONARCH NETWORTH CAP LTD,347977,1243.17
MONEXT50,MOTILALAMC - MONEXT50,9,0.01
MONIFTY500,MOTILALAMC - MONIFTY500,715490,170.33
MONQ50,MOTILALAMC - MONQ50,713089,699.21
MONTECARLO,MONTE CARLO FASHIONS LTD.,41917,303.61
MOQUALITY,MOTILALAMC - MOQUALITY,625,1.22
MOREALTY,MOTILALAMC - MOREALTY,2265575,2129.44
MOREPENLAB,MOREPEN LAB. LTD,14468414,8487.98
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1982488,4714.37
MOSILVER,MOTILALAMC - MOSILVER,27317,47.15
MOSMALL250,MOTILALAMC - MOSMALL250,2679877,462.72
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,12968216,13755.86
MOTILALOFS,MOTILAL OSWAL FIN LTD,1357261,12567.51
MOTISONS,MOTISONS JEWELLERS LTD,5560401,1045.10
MOTOUR,MOTILALAMC - MOTOUR,251,0.22
MOVALUE,MOTILALAMC - MOVALUE,159442,168.57
MPHASIS,MPHASIS LIMITED,180281,5118.57
MPSLTD,MPS LIMITED,90919,2076.38
MRF,MRF LTD,3995,5722.55
MRPL,MRPL,7553026,12675.84
MSCIINDIA,KOTAKMAMC - MSCIINDIA,13039,3.74
MSPL,MSP STEEL & POWER LTD.,1202480,430.70
MSTCLTD,MSTC LIMITED,1332946,7512.55
MSUMI,MOTHERSON SUMI WRNG IND L,9487148,4319.29
MTARTECH,MTAR TECHNOLOGIES LIMITED,291886,6477.30
MTNL,MAHANAGAR TELEPHONE NIGAM,6442183,3061.57
MUFIN,MUFIN GREEN FINANCE LTD,1176235,1311.37
MUFTI,CREDO BRANDS MARKETING L,474141,613.08
MUKANDLTD,MUKAND LTD.,503576,726.12
MUKKA,MUKKA PROTEINS LIMITED,456692,140.11
MULTICAP,MIRAEAMC - MULTICAP,73393,11.50
MUNJALAU,MUNJAL AUTO IND. LTD.,539431,532.21
MUNJALSHOW,MUNJAL SHOWA LTD,111708,162.72
MURUDCERA,MURUDESHWAR CERAMICS LTD,6775,3.29
MUTHOOTCAP,MUTHOOT CAP SERV LTD,20951,64.42
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,99486,3077.53
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,634330,1006.15
MVGJL,MANOJ VAIBHAV GEM N JEW L,264354,577.70
NACLIND,NACL INDUSTRIES LIMITED,2884,2.92
NAGAFERT,NAGARJUN FERT AND CHE LTD,48660,3.04
NAHARINDUS,NAHAR INDS ENT LTD,13597,17.73
NAHARPOLY,NAHAR POLY FILMS LIMITED,1751,5.33
NAHARSPING,NAHAR SPINNING MILLS LTD.,83166,194.59
NAM-INDIA,NIPPON L I A M LTD,781956,6631.30
NATCAPSUQ,NATURAL CAPSULES LIMITED,200,0.45
NATCOPHARM,NATCO PHARMA LTD.,2544719,24470.68
NATHBIOGEN,NATH BIO-GENES (I) LTD,3375,6.92
NATIONALUM,NATIONAL ALUMINIUM CO LTD,6925615,14675.66
NAUKRI,INFO EDGE (I) LTD,576724,8197.24
NAVA,NAVA LIMITED,2094348,12455.43
NAVINFLUOR,NAVIN FLUORINE INT. LTD,50073,2462.26
NAVKARCORP,NAVKAR CORPORATION LTD.,1826891,2243.94
NAVNETEDUL,NAVNEET EDUCATION LTD,702793,1102.26
NAZARA,NAZARA TECHNOLOGIES LTD,31826700,90739.74
NBCC,NBCC (INDIA) LIMITED,21689339,24415.01
NCC,NCC LIMITED,14731237,32639.68
NCLIND,NCL INDUSTRIES LIMITED,224727,487.59
NDL,NANDAN DENIM LIMITED,355199,13.45
NDRAUTO,NDR AUTO COMPONENTS LTD,34047,354.87
NDTV,NDTV LTD,81926,81.84
NECCLTD,NORTH EAST CARRY CORP LTD,14467,3.14
NECLIFE,NECTAR LIFESCIENCES LTD.,8961,1.87
NELCAST,NELCAST LIMITED,77473,116.33
NELCO,NELCO LTD,497987,4673.29
NEOGEN,NEOGEN CHEMICALS LIMITED,202741,3016.18
NESCO,NESCO LTD.,239971,2982.44
NESTLEIND,NESTLE INDIA LIMITED,483973,5980.81
NETF,TATAAML - NETF,9376,25.30
NETWEB,NETWEB TECH INDIA LTD,499799,17898.93
NETWORK18,NETWORK18 MEDIA & INV LTD,21517576,11854.22
NEULANDLAB,NEULAND LAB LTD.,59315,9149.76
NEWGEN,NEWGEN SOFTWARE TECH LTD,1080231,11193.65
NEXT30ADD,DSPAMC - NEXT30ADD,3119,1.23
NEXT50,MIRAEAMC - MANXT50,15264,107.33
NEXT50IETF,ICICIPRAMC - ICICINXT50,824943,602.41
NFL,NATIONAL FERT. LTD,9072469,9457.68
NH,NARAYANA HRUDAYALAYA LTD.,595695,11073.35
NHPC,NHPC LTD,35444275,31939.18
NIACL,THE NEW INDIA ASSU CO LTD,3369862,7082.25
NIBE,NIBE LIMITED,23244,313.50
NIF100BEES,NIP IND ETF NIFTY 100,31554,86.19
NIF100IETF,ICICI PRUD NIFTY 100 ETF,266689,76.79
NIF10GETF,UTIAMC - NIF10GETF,2542,0.67
NIF5GETF,UTIAMC - NIF5GETF,4190,2.68
NIFMID150,UTIAMC - NIFMID150,23080,50.63
NIFTY1,KOTAK NIFTY ETF,63863,179.71
NIFTY100EW,KOTAKMAMC - NIFTY100EW,12427,4.23
