sebi_report_as_on_reporting_date_12nov2025,unnamed_1,unnamed_2,unnamed_3
DCBBANK,DCB BANK LIMITED,4227136,5953.51
DCI,DC INFOTECH AND COMUN LTD,121774,308.54
DCM,DCM LTD,4745,6.29
DCMNVL,DCM NOUVELLE LIMITED,1953,3.76
DCMSHRIRAM,DCM SHRIRAM LIMITED,165362,2201.07
DCMSRIND,DCM SHRIRAM IND LTD,599457,1059.05
DCW,DCW LTD,4044061,3093.55
DCXINDIA,DCX SYSTEMS LIMITED,2860167,7757.06
DDEVPLSTIK,DDEV PLASTIKS IND LTD,254353,796.40
DECCANCE,DECCAN CEMENTS LIMITED,180821,1779.21
DEEDEV,DEE DEVELOPMENT ENG LTD,309026,835.90
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,731186,9782.67
DEEPAKNTR,DEEPAK NITRITE LTD,689330,13481.47
DEEPINDS,DEEP INDUSTRIES LIMITED,597604,2965.41
DELHIVERY,DELHIVERY LIMITED,2183011,9775.12
DELTACORP,DELTA CORP LIMITED,9263875,8704.09
DEN,DEN NETWORKS LTD,3376488,1318.01
DENORA,DE NORA INDIA LIMITED,10082,91.24
DENTA,DENTA WATER N INFRA SOL L,453685,1903.99
DEVIT,DEV INFO TECHNOLOGY LTD,14373,8.12
DEVX,DEV ACCELERATOR LIMITED,2100,0.92
DEVYANI,DEVYANI INTERNATIONAL LTD,10153946,17289.43
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,926120,1401.77
DHANBANK,DHANLAXMI BANK LIMITED,563116,155.68
DHANI,DHANI SERVICES LIMITED,1295212,788.44
DHANUKA,DHANUKA AGRITECH LTD,98721,1492.78
DHARMAJ,DHARMAJ CROP GUARD LTD,11669,33.40
DHUNINV,DHUNSERI INVESTMENTS LTD,696,10.65
DIACABS,DIAMOND POWER INFRA LTD,4168644,6292.54
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1022380,10715.83
DIFFNKG,DIFFUSION ENGINEERS LTD,166018,617.79
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,540252,1064.81
DISHTV,DISH TV INDIA LTD.,3382590,181.99
DIVGIITTS,DIVGI TORQTRANSFER SYST L,10829,71.22
DIVISLAB,DIVI S LABORATORIES LTD,165728,10760.80
DIVOPPBEES,NIP IND ETF DIV OPP,107383,89.72
DIXON,DIXON TECHNO (INDIA) LTD,351797,56549.27
DLF,DLF LIMITED,3922427,31110.81
DLINKINDIA,D-LINK INDIA LTD,392815,1923.75
DMART,AVENUE SUPERMARTS LIMITED,449838,19488.77
DMCC,DMCC SPECIALITY CHEMICALS,18194,55.43
DODLA,DODLA DAIRY LIMITED,64757,874.55
DOLATALGO,DOLAT ALGOTECH LIMITED,512515,471.69
DOLLAR,DOLLAR INDUSTRIES LIMITED,181025,707.99
DOMS,DOMS INDUSTRIES LIMITED,118594,3127.88
DONEAR,DONEAR IND. LIMITED,31116,32.83
DPABHUSHAN,D. P. ABHUSHAN LIMITED,13583,205.55
DPSCLTD,DPSC LIMITED,44860,8.36
DPWIRES,D P WIRES LIMITED,25794,70.53
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,33956,49.94
DREDGECORP,DREDGING CORP OF INDIA,118287,929.83
DRREDDY,DR. REDDY S LABORATORIES,819185,10287.78
DSSL,DYNACONS SYS & SOLN LTD,78254,846.49
DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74
DUCON,DUCON INFRATECHNOLOGIES L,156661,9.29
DVL,DHUNSERI VENTURES LIMITED,23486,83.39
DWARKESH,DWARIKESH SUGAR IND LTD,2434646,1297.46
DYCL,DYNAMIC CABLES LIMITED,262121,1123.52
DYNAMATECH,DYNAMATIC TECHNOLOGIES,71920,5242.13
DYNPRO,DYNEMIC PRODUCTS LIMITED,4911,16.94
EASEMYTRIP,EASY TRIP PLANNERS LTD,63972112,7833.05
EBBETF0430,EDELAMC - EBBETF0430,564,8.63
EBBETF0431,EDELAMC - EBBETF0431,300,4.12
EBBETF0433,EDELAMC - EBBETF0433,40,0.50
EBGNG,GNG ELECTRONICS LIMITED,233223,831.03
ECAPINSURE,EDELAMC - ECAPINSURE,207212,48.81
ECLERX,ECLERX SERVICES LTD,47467,1978.84
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,260178,700.18
EDELWEISS,EDELWEISS FIN SERV LTD,16936405,18885.28
EFCIL,EFC (I) LIMITED,233357,713.23
EGOLD,EDELAMC - EGOLD,115300,131.90
EICHERMOT,EICHER MOTORS LTD,109945,7315.66
EIDPARRY,EID PARRY INDIA LTD,311252,3277.10
EIEL,ENVIRO INFRA ENGINEERS L,3922068,10053.38
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39101,152.42
EIHOTEL,EIH LIMITED,709946,2820.54
EIMCOELECO,EIMCO ELECON (INDIA) LTD,49030,1005.97
EKC,EVEREST KANTO CYLINDERLTD,1257553,1876.63
ELECON,ELECON ENG. CO. LTD,1357149,8207.31
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8117927,8863.23
ELECTHERM,ELECTROTHERM (I) LTD.,13834,133.52
ELGIEQUIP,ELGI EQUIPMENTS LTD,1305646,6721.34
ELIN,ELIN ELECTRONICS LIMITED,142706,298.78
ELLEN,ELLENBARRIE INDUS GASES L,422177,2164.78
EMAMILTD,EMAMI LIMITED,661725,3886.75
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183924,203.09
EMBDL,EMBASSY DEVELOPMENTS LTD,41721683,47275.75
EMCURE,EMCURE PHARMACEUTICALS L,100664,1389.60
EMIL,ELECTRONICS MART IND LTD,1889687,2907.51
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1301,1.63
EMSLIMITED,EMS LIMITED,1256615,7561.49
EMUDHRA,EMUDHRA LIMITED,192063,1357.64
EMULTIMQ,EDELAMC - EMULTIMQ,38063,16.27
ENDURANCE,ENDURANCE TECHNO. LTD.,130923,3763.94
ENGINERSIN,ENGINEERS INDIA LTD,12206952,26112.96
ENIL,ENTERTAIN NET. IND. LTD.,41030,65.30
ENRIN,SIEMENS ENERGY INDIA LTD,269351,8863.12
ENTERO,ENTERO HEALTHCARE SOLU L,378498,4444.28
EPACK,EPACK DURABLE LIMITED,1506016,5412.31
EPACKPEB,EPACK PREFAB TECHN LTD,304913,991.45
EPIGRAL,EPIGRAL LIMITED,263350,4688.09
EPL,EPL LIMITED,2128724,4763.77
EQUAL200,MIRAEAMC - EQUAL200,8648,1.16
EQUAL50ADD,DSPAMC - DSPNEWETF,10789,35.41
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,10051046,6433.59
ERIS,ERIS LIFESCIENCES LIMITED,73454,1232.90
ESABINDIA,ESAB INDIA LTD,8067,428.17
ESAFSFB,ESAF SMALL FINANCE BANK L,1861847,636.11
ESCORTS,ESCORTS KUBOTA LIMITED,168714,6119.80
ESG,MIRAEAMC - MAESGETF,17219,7.46
ESILVER,EDELAMC - ESILVER,73745,113.08
ESSENTIA,INTEGRA ESSENTIA LIMITED,173354,3.68
ESTER,ESTER INDUSTRIES LTD,394558,511.56
ETERNAL,ETERNAL LIMITED,19538686,59922.15
ETHOSLTD,ETHOS LIMITED,21441,579.15
EUREKAFORB,EUREKA FORBES LIMITED,221591,1257.36
EUROBOND,EURO PANEL PRODUCTS LTD,1487,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,31641,106.67
EVEREADY,EVEREADY INDS. IND.  LTD.,1090240,4359.43
EVERESTIND,EVEREST INDUSTRIES LTD,14624,93.19
EVIETF,ICICIPRAMC - EVIETF,155656,49.49
EVINDIA,MIRAEAMC - EVINDIA,202695,61.65
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,28622,347.67
EXICOM,EXICOM TELE SYSTEMS LTD,822704,1319.04
EXIDEIND,EXIDE INDUSTRIES LTD,6106756,25615.80
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,36163,421.53
EXXARO,EXXARO TILES LIMITED,225441,20.12
FABTECH,FABTECH TECHNOLOGIES LTD,132948,321.80
FACT,FACT LTD,723227,7063.21
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,31519,296.69
FAZE3Q,FAZE THREE LIMITED,70262,367.20
FCL,FINEOTEX CHEMICAL LIMITED,6586394,2160.24
FCSSOFT,FCS SOFTWARE SOLN. LTD.,653471,16.73
FDC,FDC LIMITED,519958,2503.11
FEDERALBNK,FEDERAL BANK LTD,2686384,5759.63
FEDFINA,FEDBANK FINANCIAL SER L,3515192,5018.71
FIBERWEB,FIBERWEB INDIA LIMITED,6224,2.78
FIEMIND,FIEM INDUSTRIES LIMITED,106449,2161.16
FILATEX,FILATEX INDIA LTD,2982420,1683.80
FILATFASH,FILATEX FASHIONS LIMITED,2449279,12.86
FINCABLES,FINOLEX CABLES LTD,1183197,10830.34
FINEORG,FINE ORGANIC IND. LTD.,31793,1514.23
FINIETF,ICICIPRAMC-ICICIFIN,502241,154.59
FINOPB,FINO PAYMENTS BANK LTD,1393446,4255.69
FINPIPE,FINOLEX INDUSTRIES LTD,3255176,7046.60
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2368346,8967.05
FISCHER,FISCHER MEDICAL VENTURE L,726785,735.23
FIVESTAR,FIVE-STAR BUS FIN LTD,995808,6352.65
FLAIR,FLAIR WRITING INDUST LTD,246910,813.71
FLEXIADD,DSPAMC - FLEXIADD,169,0.02
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,485498,18000.55
FMCGIETF,ICICIPRAMC - ICICIFMCG,2011898,1203.65
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,244606,1242.21
FOODSIN,FOODS & INNS LIMITED,27049,25.44
FORCEMOT,FORCE MOTORS LIMITED,62932,10467.81
FORTIS,FORTIS HEALTHCARE LTD,1088824,10500.88
FOSECOIND,FOSECO INDIA LTD,3589,214.84
FSL,FIRSTSOURCE SOLU. LTD.,1655227,5927.72
FUSION,FUSION FINANCE LIMITED,1655025,3935.61
GABRIEL,GABRIEL INDIA LTD,166269,1653.29
GAEL,GUJARAT AMBUJA EXPORTS LT,1649175,2071.60
GAIL,GAIL (INDIA) LTD,15412971,28895.77
GALAPREC,GALA PRECISION ENG LTD,44356,420.50
GALAXYSURF,GALAXY SURFACTANTS LTD,40624,995.65
GALLANTT,GALLANTT ISPAT LIMITED,266395,1679.59
GANDHAR,GANDHAR OIL REFINE IND L,668643,1133.04
GANDHITUBE,GANDHI SPL. TUBES LTD,26085,227.87
GANECOS,GANESHA ECOSPHERE LIMITED,133330,1841.68
GANESHBE,GANESH BENZOPLAST LIMITED,405479,455.69
GANESHCP,GANESH CONSUMER PRODUCT L,11566,32.28
GANESHHOU,GANESH HOUSING LIMITED,454404,4281.16
GARFIBRES,GARWARE TECH FIBRES LTD,81755,683.45
GARUDA,GARUDA CONSTRUCT N ENG L,604182,1360.73
GATECH,GACM TECHNOLOGIES LIMITED,10936,0.08
GATEWAY,GATEWAY DISTRIPARKS LTD,5092684,3450.76
GCSL,GRETEX CORPORATE SERVICES,6600,21.39
GEECEE,GEECEE VENTURES LIMITED,696,2.50
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.52
GEMAROMA,GEM AROMATICS LIMITED,191870,440.49
GENESYS,GENESYS INTL CORPN LTD,703442,4392.26
GENUSPAPER,GENUS P&B LIMITED,145549,30.20
GENUSPOWER,GENUS POWER INFRASTRU LTD,3881753,14043.89
GEOJITFSL,GEOJIT FINANCIAL SER L,1799477,1478.08
GESHIP,THE GE SHPG.LTD,705965,7661.68
GFLLIMITED,GFL LIMITED,10583,5.82
GHCL,GHCL LIMITED,402958,2531.34
GHCLTEXTIL,GHCL TEXTILES LIMITED,92609,78.57
GICHSGFIN,GIC HOUSING FINANCE LTD,1285083,2531.67
GICRE,GENERAL INS CORP OF INDIA,2345596,9393.31
GILLETTE,GILLETTE INDIA LTD,54098,5084.87
GILT5YBEES,RELCAPAMC - NETFGILT5Y,5224,3.30
GIPCL,GUJ IND POW CO. LTD,2722777,5415.97
GKENERGY,GK ENERGY LIMITED,76236,151.06
GLAND,GLAND PHARMA LIMITED,178899,3494.50
GLAXO,GLAXOSMITHKLINE PHARMA LT,115122,3365.34
GLENMARK,GLENMARK PHARMACEUTICALS,418873,8185.64
GLOBAL,GLOBAL EDUCATION LIMITED,8000,5.67
GLOBALVECT,GLOBAL VEC HELICORP LTD,1744,4.10
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,569134,415.92
GLOBUSSPR,GLOBUS SPIRITS LTD,179740,2039.82
GLOSTERLTD,GLOSTER LIMITED,11563,75.36
GLOTTIS,GLOTTIS LIMITED,55337,39.53
GMBREW,G M BREWERIES LTD,89901,1003.73
GMDCLTD,GUJARAT MINERAL DEV CORP,5881499,31644.89
GMMPFAUDLR,GMM PFAUDLER LIMITED,293533,3583.76
GMRAIRPORT,GMR AIRPORTS LIMITED,11659658,10438.89
GMRP&UI,GMR POW AND URBAN INFRA L,12150276,14156.28
GNA,GNA AXLES LIMITED,151486,523.40
GNFC,GUJ NAR VAL FER & CHEM L,1977095,10846.31
GOACARBON,GOA CARBON LIMITED,27789,139.57
GOCLCORP,GOCL CORPORATION LIMITED,357887,1376.76
GOCOLORS,GO FASHION INDIA LTD,202593,1430.76
GODAVARIB,GODAVARI BIOREFINERIES L,53438,144.14
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,645765,22064.49
GODIGIT,GO DIGIT GENERAL INS LTD,205311,737.73
GODREJAGRO,GODREJ AGROVET LIMITED,962553,6944.90
GODREJCP,GODREJ CONSUMER PRODUCTS,519761,6360.82
GODREJIND,GODREJ INDUSTRIES LTD,185143,2119.82
GODREJPROP,GODREJ PROPERTIES LTD,627102,14453.95
GOKEX,GOKALDAS EXPORTS LTD.,1268617,10715.27
GOKUL,GOKUL REFOILS & SOLV LTD,536,0.23
GOKULAGRO,GOKUL AGRO RESOURCES LTD,492121,884.04
GOLD1,KOTAK GOLD ETF,1150460,1118.78
GOLD360,360ONEAMC - GOLD360,41477,51.70
GOLDBEES,NIP IND ETF GOLD BEES,22233861,22182.42
GOLDCASE,ZERODHAAMC - GOLDCASE,2726736,516.23
GOLDETF,MIRAEAMC - MAGOLDETF,721918,840.33
GOLDETFADD,DSPAMC - DSPGOLDETF,31353,37.30
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2161368,8141.85
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3720134,3832.10
GOLDSHARE,UTI GOLD ETF,1433585,1240.37
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,755705,7628.55
GOPAL,GOPAL SNACKS LIMITED,776431,2799.91
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,8692944,20299.96
GPPL,GUJARAT PIPAVAV PORT LTD,8699310,17452.50
GPTHEALTH,GPT HEALTHCARE LIMITED,581866,927.03
GPTINFRA,GPT INFRAPROJECTS LTD,194300,220.56
GRANULES,GRANULES INDIA LIMITED,4406353,23255.97
GRAPHITE,GRAPHITE INDIA LTD,1668720,9681.33
GRASIM,GRASIM INDUSTRIES LTD,268318,7347.21
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,657022,11837.98
GREAVESCOT,GREAVES COTTON LTD.,5186923,11480.22
GREENLAM,GREENLAM INDUSTRIES LTD.,88928,230.24
GREENPANEL,GREENPANEL INDUSTRIES LTD,293501,882.98
GREENPLY,GREENPLY INDUSTRIES LTD,425463,1321.63
GREENPOWER,ORIENT GREEN POWER CO LTD,5480689,776.95
GRINDWELL,GRINDWELL NORTON LIMITED,70679,1247.27
GRINFRA,G R INFRAPROJECTS LIMITED,72620,958.76
GRMOVER,GRM OVERSEAS LIMITED,2435246,9048.70
GROWWDEFNC,GROWWAMC - GROWWDEFNC,812985,669.15
GROWWEV,GROWWAMC - GROWWEV,202906,61.66
GROWWGOLD,GROWWAMC - GROWWGOLD,240687,291.90
GROWWLIQID,GROWWAMC - GROWWLIQID,670,0.70
GROWWLOVOL,GROWWAMC - GROWWLOVOL,2837,0.29
GROWWMOM50,GROWWAMC - GROWWMOM50,173024,18.72
GROWWN200,GROWWAMC - GROWWN200,31395,3.60
GROWWNET,GROWWAMC - GROWWNET,117432,12.64
GROWWNIFTY,GROWWAMC - GROWWNIFTY,7568,0.78
GROWWNXT50,GROWWAMC - GROWWNXT50,345,0.24
GROWWPOWER,GROWWAMC - GROWWPOWER,147315,15.16
GROWWRAIL,GROWWAMC - GROWWRAIL,5090613,1809.94
GROWWRLTY,GROWWAMC - GROWWRLTY,8488,0.91
GROWWSLVR,GROWWAMC - GROWWSLVR,488630,790.42
GRPLTD,GRP LIMITED,3193,76.91
GRSE,GARDEN REACH SHIP&ENG LTD,1311173,34520.69
GRWRHITECH,GARWARE HI-TECH FILMS LTD,136233,5066.97
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2094,0.62
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1902,1.21
GSFC,GUJ STATE FERT & CHEM LTD,7155305,14879.69
GSLSU,GLOBAL SURFACES LIMITED,197898,272.76
GSPL,GUJARAT STATE PETRO LTD,820414,2731.93
GSS,GSS INFOTECH LIMITED,362513,92.88
GTL,GTL LTD,101331,12.37
GTLINFRA,GTL INFRA.LTD,7940447,129.54
GTPL,GTPL HATHWAY LIMITED,45142,53.85
GUFICBIO,GUFIC BIOSCIENCES LTD.,133856,485.84
GUJALKALI,GUJARAT ALKALIES & CHEM,369354,2358.12
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,727804,3368.56
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1330454,5529.10
GULFOILLUB,GULF OIL LUB. IND. LTD.,159421,1970.81
GULFPETRO,GP PETROLEUMS LIMITED,60468,25.71
GULPOLY,GULSHAN POLYOLS LIMITED,250191,432.96
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,582912,1993.36
GVT&D,GE VERNOVA T&D INDIA LTD,152865,4586.86
HAL,HINDUSTAN AERONAUTICS LTD,2811958,133914.59
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2814799,18691.09
HAPPYFORGE,HAPPY FORGINGS LIMITED,89683,891.73
HARDWYN,HARDWYN INDIA LIMITED,249168,39.78
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,569261,2937.59
HARRMALAYA,HARRISON MALAYALAM LTD,12289,25.64
HARSHA,HARSHA ENGINEERS INT LTD,1060699,4765.79
HATHWAY,HATHWAY CABLE & DATACOM,28716187,4480.97
HATSUN,HATSUN AGRO PRODUCT LTD.,35411,384.36
HAVELLS,HAVELLS INDIA LIMITED,828089,12932.44
HBLENGINE,HBL ENGINEERING LTD,4284338,37366.41
HCC,HINDUSTAN CONSTRUCTION CO,11437530,3280.47
HCG,HEALTHCARE GLOB. ENT. LTD,346253,2188.25
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,1159836,18409.13
HDBFS,HDB FINANCIAL SERVICES L,737353,5520.34
HDFCAMC,HDFC AMC LIMITED,226202,12440.50
HDFCBANK,HDFC BANK LTD,3601399,34337.71
HDFCBSE500,HDFCAMC - HDFCBSE500,12709,4.75
HDFCGOLD,HDFC GOLD ETF,2515558,2545.28
HDFCGROWTH,HDFCAMC - HDFCGROWTH,8769,10.87
HDFCLIFE,HDFC LIFE INS CO LTD,688382,5202.00
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,30062,6.27
HDFCMID150,HDFCAMC - HDFCMID150,712103,151.83
HDFCMOMENT,HDFCAMC - HDFCMOMENT,459737,150.41
HDFCNEXT50,HDFCAMC - HDFCNEXT50,69180,48.34
HDFCNIF100,HDFCAMC - HDFCNIF100,23733,6.26
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,85113,48.00
HDFCNIFIT,HDFCAMC - HDFCNIFIT,166211,62.09
HDFCNIFTY,HDFCAMC - HDFCNIFTY,53498,148.85
HDFCPSUBK,HDFCAMC HDFCPSUBK,23658,18.92
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,94560,26.61
HDFCQUAL,HDFCAMC - HDFCQUAL,25082,14.67
HDFCSENSEX,HDFCAMC - HDFCSENSEX,24217,22.09
HDFCSILVER,HDFCAMC - HDFCSILVER,5592064,8858.31
HDFCSML250,HDFCAMC - HDFCSML250,2392432,4120.99
HDFCVALUE,HDFCAMC - HDFCVALUE,2437,3.29
HEALTHIETF,ICICIPRAMC - ICICIPHARM,160838,241.58
HEALTHY,BIRLASLAMC - HEALTHY,189243,28.24
HEG,HEG LTD,1816583,9857.58
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,847462,1792.13
HEMIPROP,HEMISPHERE PROP IND LTD,2868985,4447.89
HERANBA,HERANBA INDUSTRIES LTD,127499,426.02
HERCULES,HERCULES HOI. LTD.,28581,56.92
HERITGFOOD,HERITAGE FOODS LTD,1103355,5489.86
HEROMOTOCO,HERO MOTOCORP LIMITED,213759,11121.69
HESTERBIO,HESTER BIOSCIENCES LTD,10669,205.04
HEUBACHIND,HEUBACH COLORANTS IND LTD,39650,217.67
HEXT,HEXAWARE TECHNOLOGIES LTD,429155,3188.54
HFCL,HFCL LIMITED,35634676,32623.06
HGINFRA,H.G.INFRA ENGINEERING LTD,514694,5481.25
HGS,HINDUJA GLOBAL SOLS. LTD.,135499,813.02
HIKAL,HIKAL LIMITED,1411990,4377.13
HILINFRA,HIGHWAY INFRASTRUCTURE L,145531,112.19
HILTON,HILTON METAL FORGING LTD,104649,48.62
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2923407,4247.32
HINDALCO,HINDALCO  INDUSTRIES  LTD,1790597,13515.69
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3339,15.68
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,15608863,46618.93
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4200637,8063.70
HINDPETRO,HINDUSTAN PETROLEUM CORP,1371268,5835.93
HINDUNILVR,HINDUSTAN UNILEVER LTD.,952027,23932.19
HINDWAREAP,HINDWARE HME INOVATON LTD,1733431,5390.28
HINDZINC,HINDUSTAN ZINC LIMITED,8556558,41802.80
HIRECT,HIND RECTIFIER LIMITED,53042,898.98
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7621291,8791.48
HITECHCORP,HITECH CORPORATION LTD,1398,2.89
HLEGLAS,HLE GLASCOAT LIMITED,268088,1448.09
HLVLTD,HLV LIMITED,1058280,143.53
HMAAGRO,HMA AGRO INDUSTRIES LTD,665210,217.18
HMVL,HINDUSTAN MEDIA VENT LTD,34211,28.99
HNDFDS,HINDUSTAN FOODS LIMITED,66072,362.34
HNGSNGBEES,NIP IND ETF HANGSENG BEES,491973,2460.16
HOMEFIRST,HOME FIRST FIN CO IND LTD,326311,4044.01
HONASA,HONASA CONSUMER LIMITED,1079516,3050.96
HONAUT,HONEYWELL AUTOMATION IND,18228,6947.97
HONDAPOWER,HONDA I POWER PRODUCT LTD,21627,621.59
HPAL,HP ADHESIVES LIMITED,90552,63.86
HPL,HPL ELECTRIC & POWER LTD,701530,3756.57
HSCL,HIMADRI SPECIALITY CHEM L,4745032,23030.90
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3257665,9609.47
HUDCO,HSG & URBAN DEV CORPN LTD,12448907,30110.81
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1156969,4023.34
HYUNDAI,HYUNDAI MOTOR INDIA LTD,685696,16936.08
ICEMAKE,ICE MAKE REFRIGERAT LTD,29114,235.32
ICICIB22,ICICIPRAMC - BHARATIWIN,367576,410.51
ICICIBANK,ICICI BANK LTD.,4792764,66131.23
ICICIGI,ICICI LOMBARD GIC LIMITED,149161,3006.15
ICICIPRULI,ICICI PRU LIFE INS CO LTD,648775,4121.72
ICIL,INDO COUNT INDUSTRIES LTD,812662,2455.78
ICRA,ICRA LIMITED,6104,395.62
IDBI,IDBI BANK LIMITED,39261105,37275.08
IDEA,VODAFONE IDEA LIMITED,600555539,51175.41
IDEAFORGE,IDEAFORGE TECHNO LTD,1166477,6243.70
IDFCFIRSTB,IDFC FIRST BANK LIMITED,46926160,33919.88
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,5181,14.25
IEX,INDIAN ENERGY EXC LTD,10022576,16005.69
IFBAGRO,IFB AGRO INDUSTRIES LTD,18629,264.18
IFBIND,IFB INDUSTRIES LTD,297855,4942.87
IFCI,IFCI LTD,20181328,12009.68
IFGLEXPOR,IFGL REFRACTORIES LIMITED,38948,108.58
IGARASHI,IGARASHI MOTORS INDIA LTD,182702,1003.59
IGCL,INDOGULF CROPSCIENCES LTD,455086,496.69
IGIL,INTERNATIO GEMM INS (I) L,931043,3644.85
IGL,INDRAPRASTHA GAS LTD,1897055,4107.26
IGPL,I G PETROCHEMICALS LTD,80675,419.14
IIFL,IIFL FINANCE LIMITED,1733753,8047.19
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2485324,8095.56
IKIO,IKIO TECHNOLOGIES LIMITED,328059,777.82
IKS,INVENTURUS KNOWLEDGE SO L,494771,7932.76
IMAGICAA,IMAGICAAWORLD ENT LTD,2934707,1866.94
IMFA,INDIAN METALS & FERRO,212590,2068.37
IMPAL,IND MOTOR PART & ACC LTD,596,6.76
INDBANK,INDBANK MERCH BANK,11657,4.85
INDGN,INDEGENE LIMITED,1217634,6950.71
INDHOTEL,THE INDIAN HOTELS CO. LTD,4753348,35720.27
INDIACEM,THE INDIA CEMENTS LIMITED,629532,2279.87
INDIAGLYCO,INDIA GLYCOLS LTD,1157201,9629.70
INDIAMART,INDIAMART INTERMESH LTD,111672,2793.72
INDIANB,INDIAN BANK,482153,3622.60
INDIANHUME,INDIAN HUME PIPE CO. LTD.,96366,394.39
INDIASHLTR,INDIA SHELTER FIN CORP L,469220,3899.51
INDIGO,INTERGLOBE AVIATION LTD,412579,23416.64
INDIGOPNTS,INDIGO PAINTS LIMITED,119281,1376.39
INDIQUBE,INDIQUBE SPACES LIMITED,120864,279.31
INDNIPPON,INDIA NIPPON ELECT  LTD,77031,712.08
INDOAMIN,INDO AMINES LIMITED,256061,388.96
INDOBORAX,INDO BORAX & CHEMICAL LTD,1988,3.51
INDOCO,INDOCO REMEDIES LTD.,120619,361.88
INDOFARM,INDO FARM EQUIPMENT LTD,366619,898.55
INDORAMA,INDO RAMA SYNTHETICS LTD,408642,264.66
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1057790,3167.80
INDOTECH,INDO TECH TRANSFORM LTD.,10126,175.93
INDOWIND,INDOWIND ENERGY LTD,15201,2.82
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,959560,5503.02
INDSWFTLAB,IND SWIFT LABORATORIES LT,4406,4.60
INDTERRAIN,IND TERRAIN FASHIONS LTD,19026,8.26
INDUSINDBK,INDUSIND BANK LIMITED,3305114,27440.21
INDUSTOWER,INDUS TOWERS LIMITED,3566626,12614.43
