sebi_report_as_on_reporting_date_09dec2025,unnamed_1,unnamed_2,unnamed_3
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1051701,3116.53
INDOTECH,INDO TECH TRANSFORM LTD.,13134,232.70
INDOWIND,INDOWIND ENERGY LTD,21201,3.79
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,1127223,6187.34
INDSWFTLAB,IND SWIFT LABORATORIES LT,56193,53.55
INDTERRAIN,IND TERRAIN FASHIONS LTD,11246,5.14
INDUSINDBK,INDUSIND BANK LIMITED,2895019,24393.16
INDUSTOWER,INDUS TOWERS LIMITED,3243420,11654.57
INFIBEAM,INFIBEAM AVENUES LIMITED,22309504,4341.72
INFOBEAN,INFOBEANS TECHNO. LTD.,17986,112.71
INFRABEES,NIP IND ETF INFRA BEES,10272,98.75
INFRAIETF,ICICIPRAMC - ICICIINFRA,97260,93.86
INFY,INFOSYS LIMITED,2400711,37413.14
INGERRAND,INGERSOLL-RAND INDIA LTD,27931,1090.94
INNOVACAP,INNOVA CAPTAB LIMITED,75897,631.76
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7145007,17498.93
INOXINDIA,INOX INDIA LIMITED,141685,1715.24
INOXWIND,INOX WIND LIMITED,23332016,37040.52
INSECTICID,INSECTICIDES (I) LTD,107480,866.50
INTELLECT,INTELLECT DESIGN ARENA,727669,7863.67
INTERARCH,INTERARCH BLDNG SOLTN LTD,99587,2402.28
INTERNET,MIRAEAMC - INTERNET,5072,0.71
INTLCONV,INTL CONVEYORS LIMITED,270430,268.77
INVENTURE,INVENTURE GRO & SEC LTD,55171,1.57
IOB,INDIAN OVERSEAS BANK,30334507,12806.70
IOC,INDIAN OIL CORP LTD,15130727,23474.65
IOLCP,IOL CHEM AND PHARMA LTD,6215048,6235.11
IONEXCHANG,ION EXCHANGE (INDIA) LTD,745065,3612.92
IPCALAB,IPCA LABORATORIES LTD,119393,1746.84
IPL,INDIA PESTICIDES LIMITED,914329,1912.04
IRB,IRB INFRA DEV LTD.,54180794,26598.43
IRCON,IRCON INTERNATIONAL LTD,16719671,32769.41
IRCTC,INDIAN RAIL TOUR CORP LTD,3565999,27446.59
IREDA,INDIAN RENEWABLE ENERGY,24740717,40041.13
IRFC,INDIAN RAILWAY FIN CORP L,46394197,63457.44
IRIS,IRIS BUSINESS SERV LTD,970,3.14
IRMENERGY,IRM ENERGY LIMITED,297134,1018.71
ISFT,INTRASOFT TECH. LTD,257124,278.47
ISGEC,ISGEC HEAVY ENG LTD,180087,1881.39
IT,KOTAKMAMC - KOTAKIT,187320,74.97
ITBEES,NIP IND ETF IT,13130422,5351.08
ITC,ITC LTD,9759338,40794.90
ITCHOTELS,ITC HOTELS LIMITED,8903705,19645.83
ITDC,INDIA TOUR. DEV. CO. LTD.,189945,1230.06
ITETF,MIRAEAMC - ITETF,283429,107.05
ITETFADD,DSPAMC - DSPITETF,18517,7.20
ITI,ITI LTD,1087832,3590.56
ITIETF,ICICIPRAMC - ICICITECH,940582,382.22
IVALUE,IVALUE INFOSOLUTIONS LTD,175605,551.86
IVC,IL&FS INVESTMENT MANAGERS,245532,26.97
IVP,IVP LTD,1900,3.15
IVZINGOLD,INVESCO INDIA GOLD ETF,236,24.89
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1274014,3629.56
IZMO,IZMO LIMITED,175,1.86
J&KBANK,J & K BANK LTD.,16663647,17988.59
JAGRAN,JAGRAN PRAKASHAN LIMITED,704975,517.40
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,94124,226.09
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9417670,10308.12
JAICORPLTD,JAI CORP LIMITED,2022721,3359.60
JAINREC,JAIN RESOURCE RECYCLING L,602117,2434.21
JAMNAAUTO,JAMNA AUTO IND LTD,4478943,4948.31
JARO,JARO INS OF TEC MG N RE L,57708,365.34
JASH,JASH ENGINEERING LIMITED,242969,1299.07
JAYAGROGN,JAYANT AGRO ORGANICS LTD,8541,24.07
JAYBARMARU,JAY BHARAT MARUTI LTD,28331,24.37
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7085128,4582.88
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,41057,43.06
JBCHEPHARM,J B CHEMICALS AND PHARMA,37336,665.24
JBMA,JBM AUTO LIMITED,2499370,16955.02
JCHAC,JOHNSON CONTROLS HITACHI,81106,1441.73
JGCHEM,J.G.CHEMICALS LIMITED,253459,1147.81
JINDALPHOT,JINDAL PHOTO LIMITED,3113,46.87
JINDALPOLY,JINDAL POLY FILMS LIMITED,211823,1298.59
JINDALSAW,JINDAL SAW LIMITED,10360360,21460.27
JINDALSTEL,JINDAL STEEL LIMITED,460687,4710.31
JINDRILL,JINDAL DRILLING IND. LTD,443972,2916.19
JINDWORLD,JINDAL WORLDWIDE LTD,2523544,1120.73
JIOFIN,JIO FIN SERVICES LTD,45571224,139619.22
JISLDVREQS,JAIN DVR EQUITY SHARES,1112,0.31
JISLJALEQS,JAIN IRRIGATION SYSTEMS,15872372,9124.61
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,64544,3995.75
JKIL,JKUMAR INFR.LTD.,689490,4492.00
JKIPL,JINKUSHAL INDUSTRIES LTD,1697,1.95
JKLAKSHMI,JK LAKSHMI CEMENT LTD,348936,3006.47
JKPAPER,JK PAPER LIMITED,890525,3608.13
JKTYRE,JK TYRE & INDUSTRIES LTD,774638,3175.60
JLHL,JUPITER LIFE LINE HOSP L,16885,250.69
JMA,JULLUNDUR MOT AGENCY LTD,700,0.64
JMFINANCIL,JM FINANCIAL LIMITED,12616227,20131.30
JNKINDIA,JNK INDIA LIMITED,170837,552.02
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,8859,92.89
JPPOWER,JAIPRAKASH POWER VEN. LTD,101071969,20254.90
JSFB,JANA SMALL FIN BANK LTD,526752,2557.78
JSL,JINDAL STAINLESS LIMITED,443377,3383.26
JSLL,JEENA SIKHO LIFECARE LTD,352344,2618.79
JSWCEMENT,JSW CEMENT LIMITED,4468888,5838.73
JSWENERGY,JSW ENERGY LIMITED,5578474,29322.42
JSWHL,JSW HOLDINGS LIMITED,980,196.93
JSWINFRA,JSW INFRASTRUCTURE LTD,4870482,14475.52
JSWSTEEL,JSW STEEL LIMITED,658478,7416.45
JTEKTINDIA,JTEKT INDIA LIMITED,431386,749.54
JTLIND,JTL INDUSTRIES LIMITED,15452727,11577.71
JUBLCPL,JUBILANT AGRI N CON PRO L,61,1.41
JUBLFOOD,JUBILANT FOODWORKS LTD,2154774,13795.32
JUBLINGREA,JUBILANT INGREVIA LIMITED,956543,6993.17
JUBLPHARMA,JUBILANT PHARMOVA LTD,498513,5574.82
JUNIORBEES,NIP IND ETF JUNIOR BEES,996077,7357.60
JUNIPER,JUNIPER HOTELS LIMITED,166424,483.61
JUSTDIAL,JUSTDIAL LTD.,945033,8402.80
JWL,JUPITER WAGONS LIMITED,4508450,16278.79
JYOTHYLAB,JYOTHY LABS LIMITED,1366510,4727.01
JYOTICNC,JYOTI CNC AUTOMATION LTD,686728,7266.63
JYOTISTRUC,JYOTI STRUCTURES LTD,25787464,4045.54
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,30900,74.95
KAJARIACER,KAJARIA CERAMICS LTD,648973,7493.45
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,3959925,7236.08
KALPATARU,KALPATARU LIMITED,42819,158.69
KALYANKJIL,KALYAN JEWELLERS IND LTD,4440124,23371.24
KAMATHOTEL,KAMAT HOTELS (I) LTD,97339,273.78
KAMDHENU,KAMDHENU LIMITED,6630546,2018.64
KANORICHEM,KANORIA CHEMICALS & INDUS,10060,10.82
KANPRPLA,KANPUR PLASTIPACK LIMITED,150,0.31
KANSAINER,KANSAI NEROLAC PAINTS LTD,1175363,2957.45
KAPSTON,KAPSTON SERVICES LIMITED,15220,49.48
KARURVYSYA,KARUR VYSYA BANK LTD,3189587,7661.88
KAYNES,KAYNES TECHNOLOGY IND LTD,1452829,79014.63
KCP,KCP LTD,1009876,2174.29
KCPSUGIND,KCP SUGAR IND CORP LTD.,7869,2.76
KDDL,KDDL LIMITED,29516,796.37
KEC,KEC INTL. LIMITED,2333764,18964.71
KECL,KIRLOSKAR ELECTRIC CO LTD,312984,398.76
KEI,KEI INDUSTRIES LTD.,124727,5006.60
KELLTONTEC,KELLTON TECH SOL LTD,5781934,1375.86
KERNEX,KERNEX MICROSYS(I) LTD,192966,2361.58
KESORAMIND,KESORAM INDUSTRIES LTD,307891,21.96
KFINTECH,KFIN TECHNOLOGIES LIMITED,1973876,22993.40
KHADIM,KHADIM INDIA LIMITED,9531,27.52
KHAICHEM,KHAITAN CHEM & FERT LTD,1222894,1362.04
KICL,KALYANI INVEST CO LTD,298,16.59
KILITCH,KILITCH DRUGS INDIA LTD,18762,66.00
KIMS,KRISHNA INST OF MED SCI L,571700,4014.98
KINGFA,KINGFA SCI & TEC IND LTD.,161,7.01
KIOCL,KIOCL LIMITED,72874,341.04
KIRIINDUS,KIRI INDUSTRIES LIMITED,3150301,18889.44
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,176846,3559.79
KIRLOSENG,KIRLOSKAR OIL ENG LTD,277049,2767.19
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,30195,1167.05
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,140111,1733.36
KITEX,KITEX GARMENTS LTD,829767,1720.63
KKCL,KEWAL KIRAN CLOTHING LTD,191319,973.08
KMEW,KNOWLEDGE MARINE & EN W L,47346,1231.10
KMSUGAR,K M SUGAR MILLS LTD,4671,1.38
KNRCON,KNR CONSTRU LTD.,6814206,14054.07
KOHINOOR,KOHINOOR FOODS LIMITED,2159,0.76
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,146222,180.07
KOLTEPATIL,KOLTE PATIL DEV. LTD.,315588,1386.29
KOPRAN,KOPRAN LTD,393772,671.49
KOTAKBANK,KOTAK MAHINDRA BANK LTD,495303,10515.10
KOTARISUG,KOTHARI SUG & CHEM LTD.,22277,7.64
KOTHARIPET,KOTHARI PETROCHEM LTD,88485,136.74
KOTHARIPRO,KOTHARI PRODUCTS LTD,667,0.53
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,560338,2418.09
KPIGREEN,KPI GREEN ENERGY LIMITED,2201636,10487.68
KPIL,KALPATARU PROJECT INT LTD,296673,3699.45
KPITTECH,KPIT TECHNOLOGIES LIMITED,1433471,18861.62
KPRMILL,KPR MILL LTD.,629636,6885.07
KRBL,KRBL LIMITED,1147738,4456.34
KRISHANA,KRISHANA PHOSCHEM LIMITED,139080,729.10
KRITINUT,KRITI NUTRIENTS LIMITED,139,0.13
KRN,KRN HEAT EXCHANGE N REF L,753159,6419.69
KRONOX,KRONOX LAB SCIENCES LTD,165008,281.36
KROSS,KROSS LIMITED,820894,1642.22
KRSNAA,KRSNAA DIAGNOSTICS LTD,156133,1257.44
KRYSTAL,KRYSTAL INTEGRATED SER L,30393,193.06
KSB,KSB LIMITED,170923,1385.36
KSCL,KAVERI SEED CO. LTD.,338011,3822.49
KSL,KALYANI STEELS LIMITED,253874,2167.62
KSOLVES,KSOLVES INDIA LIMITED,38271,126.93
KTKBANK,KARNATAKA BANK LIMITED,20826413,40817.74
KUANTUM,KUANTUM PAPERS LIMITED,361678,420.59
LAGNAM,LAGNAM SPINTEX LIMITED,30,0.03
LALPATHLAB,DR. LAL PATH LABS LTD.,81228,2541.57
LAMBODHARA,LAMBODHARA TEXTILES LTD.,13687,19.52
LANCORHOL,LANCOR HOLDINGS LIMITED,4000,1.03
LANDMARK,LANDMARK CARS LIMITED,96988,585.38
LAOPALA,LA OPALA RG LIMITED,276035,748.61
LATENTVIEW,LATENT VIEW ANALYTICS LTD,623821,2869.25
LAURUSLABS,LAURUS LABS LIMITED,4475626,36102.39
LAXMIDENTL,LAXMI DENTAL LIMITED,291452,952.84
LAXMIINDIA,LAXMI INDIA FINANCE LTD,479227,718.20
LEMONTREE,LEMON TREE HOTELS LTD,6600464,10772.62
LENSKART,LENSKART SOLUTIONS LTD,449445,1862.77
LGBBROSLTD,LG BALAKRISHNAN & BROS,59996,960.25
LGEINDIA,LG ELECTRONICS INDIA LTD,544163,8943.30
LGHL,LAXMI GOLDORNA HOUSE LTD,852,2.53
LIBERTSHOE,LIBERTY SHOES LTD,33400,107.05
LICHSGFIN,LIC HOUSING FINANCE LTD,3739447,21994.99
LICI,LIFE INSURA CORP OF INDIA,3380758,30679.57
LICMFGOLD,LIC MF - LIC GOLD ETF,14071,1498.28
LICNETFGSC,LICNAMC - LICNMFET,3953,1.13
LICNETFN50,LICNAMC - LICNFENGP,1979,5.69
LICNFNHGP,LICNAMC - LICNFNHGP,10,0.03
LICNMID100,LICNAMC - LICNMID100,714,0.43
LIKHITHA,LIKHITHA INFRASTRUC LTD,237389,661.19
LINC,LINC LIMITED,23095,36.90
LINCOLN,LINCOLN PHARMA LTD,99223,597.70
LINDEINDIA,LINDE INDIA LIMITED,157966,10257.58
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,1315,13.15
LIQUID1,KOTAKMAMC - KOTAKLIQ,13,0.14
LIQUIDADD,DSPAMC - LIQUIDADD,19,0.21
LIQUIDBEES,NIP IND ETF LIQUID BEES,16582,165.94
LIQUIDBETF,BFAM - LIQUIDBETF,22,0.23
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,41536,46.21
LIQUIDETF,DSP LIQUID ETF,142,1.42
LIQUIDIETF,ICICIPRAMC - ICICILIQ,65,0.65
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,27,0.28
LIQUIDSBI,SBIAMC - LIQUIDSBI,511,5.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,17238635,11058.16
LLOYDSENT,LLOYDS ENTERPRISES LTD,38213047,25209.59
LLOYDSME,LLOYDS METALS N ENERGY L,1829877,23734.93
LMW,LMW LIMITED,20250,3066.04
LODHA,LODHA DEVELOPERS LIMITED,1888969,23743.66
LOKESHMACH,LOKESH MACHINES LTD,11310,23.56
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2374412,4316.55
LOVABLE,LOVABLE LINGERIE LTD,6227,7.84
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,8125,1.77
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,675667,150.83
LT,LARSEN & TOUBRO LTD.,904795,34899.76
LTF,L&T FINANCE LIMITED,4008558,10149.81
LTFOODS,LT FOODS LIMITED,1365044,5892.12
LTGILTBEES,NIP IND ETF LONGTERM GILT,98129,28.49
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,88036,5060.34
LTTS,L&T TECHNOLOGY SER. LTD.,133394,6057.76
LUMAXIND,LUMAX INDUSTRIES LTD,14787,787.25
LUMAXTECH,LUMAX AUTO TECH LTD,119016,1503.05
LUPIN,LUPIN LIMITED,351073,7101.69
LUXIND,LUX INDUSTRIES LIMITED,167306,2454.92
LXCHEM,LAXMI ORGANIC INDUS LTD,2587963,5636.52
LYKALABS,LYKA LABS LTD,19040,23.78
M&M,MAHINDRA & MAHINDRA LTD,874656,31473.58
M&MFIN,M&M FIN. SERVICES LTD,2145971,6988.45
MAANALU,MAAN ALUMINIUM LIMITED,96420,141.64
MADRASFERT,MADRAS FERTILISERS LTD,439460,405.52
MAFANG,MIRAEAMC - MAFANG,595609,971.75
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15206,103.84
MAGNUM,MAGNUM VENTURES LTD.,11148,3.50
MAHABANK,BANK OF MAHARASHTRA,45919787,26487.14
MAHEPC,MAHINDRA EPC IRRIG LTD,57838,91.11
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,3260,1.96
MAHKTECH,MIRAEAMC - MAHKTECH,3680395,1008.94
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,924061,4141.74
MAHLOG,MAHINDRA LOGISTIC LIMITED,505304,1769.92
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,7134,959.51
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,940793,6300.43
MAITHANALL,MAITHAN ALLOYS LTD,234180,2610.53
MAKEINDIA,MIRAEAMC - MAMFGETF,26552,39.93
MALLCOM,MALLCOM (INDIA) LIMITED,4182,56.07
MAMATA,MAMATA MACHINERY LIMITED,536108,2494.80
MANAKCOAT,MAN COAT METAL & IND LTD,183822,281.78
MANAKSIA,MANAKSIA LTD.,17133,14.63
MANALIPETC,MANALI PETROCHEMICALS LT,595396,449.63
MANAPPURAM,MANAPPURAM FINANCE LTD,4315908,11612.13
MANBA,MANBA FINANCE LIMITED,171309,248.94
MANCREDIT,MANGAL CREDIT N FINCORP L,98792,171.76
MANGALAM,MANGALAM DRUG & CHEM LTD,40417,13.85
MANGCHEFER,MANG.CHEM.FERT.LTD,36,0.11
MANGLMCEM,MANGALAM CEMENT LTD,976853,7480.98
MANINDS,MAN INDUSTRIES (I) LTD.,627211,2635.12
MANINFRA,MAN INFRA LTD,2177770,3510.72
MANKIND,MANKIND PHARMA LIMITED,382947,9163.99
MANORAMA,MANORAMA INDUSTRIES LTD,282037,4056.07
MANYAVAR,VEDANT FASHIONS LIMITED,723803,5290.38
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,198638,3696.80
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1866365,11591.76
MARICO,MARICO LIMITED,310180,2256.18
MARINE,MARINE ELECTRICAL (I) LTD,186215,430.18
MARKOLINES,MARKOLINES PAVEMENT TEC L,125,0.19
MARKSANS,MARKSANS PHARMA LIMITED,4258656,8572.16
MARUTI,MARUTI SUZUKI INDIA LTD.,90027,13953.95
MASFIN,MAS FINANCIAL SERV LTD,291478,892.14
MASPTOP50,MIRAEAMC - MASPTOP50,552500,369.35
MASTEK,MASTEK LTD,404965,9688.28
MASTERTR,MASTER TRUST LIMITED,947267,1245.46
MATRIMONY,MATRIMONY.COM LIMITED,36434,194.59
MAWANASUG,MAWANA SUGARS LIMITED,11636,11.94
MAXESTATES,MAX ESTATES LIMITED,251173,1236.90
MAXHEALTH,MAX HEALTHCARE INS LTD,1097711,12669.22
MAXIND,MAX INDIA LIMITED,26339,56.66
MAYURUNIQ,MAYUR UNIQUOTERS LTD,175577,956.52
MAZDA,MAZDA LIMITED,31178,89.26
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,3975131,118324.67
MBAPL,MADHYA BHARAT AGRO P. LTD,158212,660.22
MBEL,M AND B ENGINEERING LTD,297616,1282.78
MBLINFRA,MBL INFRASTRUCTURE LTD,136271,58.08
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,1845306,966.91
MCX,MULTI COMMODITY EXCHANGE,332283,31020.90
MEDANTA,GLOBAL HEALTH LIMITED,315372,4064.66
MEDIASSIST,MEDI ASSIST HEALTH SER L,238999,1251.02
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,15065,72.36
MEDICO,MEDICO REMEDIES LIMITED,16737,8.44
MEDPLUS,MEDPLUS HEALTH SERV LTD,399779,3229.17
MEGASOFT,MEGASOFT LTD,10000,22.13
MEGASTAR,MEGASTAR FOODS LIMITED,40,0.12
MEIL,MANGAL ELECTRICAL IND L,65011,272.13
MENONBE,MENON BEARINGS LIMITED,9873,13.93
METAL,MIRAEAMC - METAL,1156067,120.49
METALIETF,ICICIPRAMC - METALIETF,12647613,1331.84
METROBRAND,METRO BRANDS LIMITED,60591,727.05
METROPOLIS,METROPOLIS HEALTHCARE LTD,96698,1962.95
MFSL,MAX FINANCIAL SERV LTD,146209,2452.49
MGEL,MANGALAM GLOBAL ENT LTD,1370206,226.70
MGL,MAHANAGAR GAS LTD.,779431,10382.03
MHRIL,MAHINDRA HOLIDAYS LTD,313026,1104.34
MICEL,MIC ELECTRONICS LTD,1288728,819.97
MID150,KOTAKMAMC - MID150,19760,4.48
MID150BEES,NIP IND ETF MIDCAP 150,1145943,2569.24
MID150CASE,ZERODHAAMC - MID150CASE,2153588,236.49
MIDCAP,KOTAKMAMC - KOTAKMID50,70948,121.40
MIDCAPETF,MIRAEAMC - MAM150ETF,6538286,1445.44
MIDCAPIETF,ICICIPRAMC - ICICIM150,4479615,1009.47
MIDHANI,MISHRA DHATU NIGAM LTD,2726483,10814.02
MIDQ50ADD,DSPAMC - DSPQ50ETF,29382,74.67
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,579816,104.88
MIDSMALL,MIRAEAMC - MIDSMALL,730778,359.52
MIDWESTLTD,MIDWEST LIMITED,14439,208.59
MINDACORP,MINDA CORPORATION LTD,455569,2585.22
MINDTECK,MINDTECK (INDIA) LIMITED,24349,64.43
MIRCELECTR,MIRC ELECTRONICS LTD,12279,2.83
MIRZAINT,MIRZA INTERNATIONAL LIMIT,180160,74.42
MITTAL,MITTAL LIFE STYLE LIMITED,16000,0.21
MMFL,MM FORGINGS LTD,250494,904.03
MMP,MMP INDUSTRIES LIMITED,39989,111.80
MMTC,MMTC LIMITED,3393586,2364.67
MNC,KOTAKMAMC - KOTAKMNC,165668,51.43
MOALPHA50,MOTILALAMC - MOALPHA50,40,0.02
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2859178,7869.51
MOCAPITAL,MOTILALAMC - MOCAPITAL,1134639,528.71
MODEFENCE,MOTILALAMC - MODEFENCE,8816654,7803.02
MODIS,MODIS NAVNIRMAN LTD,50,0.17
MODISONLTD,MODISON LIMITED,30143,51.39
MOGOLD,MOTILALAMC - MOGOLD,20097,25.34
MOGSEC,MOTILALAMC - G5,120,0.07
MOHEALTH,MOTILALAMC - MOHEALTH,71559,32.26
MOIL,MOIL LIMITED,3289591,12236.50
MOINFRA,MOTILALAMC - MOINFRA,114,0.07
MOKSH,MOKSH ORNAMENTS LIMITED,1229795,175.75
MOL,MEGHMANI ORGANICS LIMITED,4500771,3839.72
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,30981,66.43
MOLDTKPAC,MOLD-TEK PACKAGING LTD,161128,1143.32
MOLOWVOL,MOTILALAMC - MOLOWVOL,857,0.33
MOM100,MOTILAL OS MIDCAP100 ETF,1233629,783.06
MOM30IETF,ICICIPRAMC - ICICIMOM30,1928542,628.87
MOM50,MOTILAL OSWAL M50 ETF,6729,17.75
MOMENTUM,BIRLASLAMC - MOMENTUM,52229,16.58
MOMENTUM50,MOTILALAMC - MOMENTUM50,1445565,752.99
MOMIDMTM,MOTILALAMC - MOMIDMTM,2381,1.52
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,238923,163.76
MON100,MOTILAL OS NASDAQ100 ETF,2117325,4890.87
MON50EQUAL,MOTILALAMC - MON50EQUAL,43,0.01
MONARCH,MONARCH NETWORTH CAP LTD,310774,1096.74
MONEXT50,MOTILALAMC - MONEXT50,9,0.01
MONEYBOXX,MONEYBOXX FINANCE LIMITED,76,0.10
MONIFTY500,MOTILALAMC - MONIFTY500,467729,111.18
MONQ50,MOTILALAMC - MONQ50,539369,527.24
MONTECARLO,MONTE CARLO FASHIONS LTD.,52549,390.81
MOQUALITY,MOTILALAMC - MOQUALITY,320,0.62
MOREALTY,MOTILALAMC - MOREALTY,3355489,3103.23
MOREPENLAB,MOREPEN LAB. LTD,13237933,7604.28
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1871511,4327.10
MOSILVER,MOTILALAMC - MOSILVER,42738,74.97
MOSMALL250,MOTILALAMC - MOSMALL250,3220253,546.17
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,9428152,10301.37
MOTILALOFS,MOTILAL OSWAL FIN LTD,1623582,14854.74
MOTISONS,MOTISONS JEWELLERS LTD,5663269,1045.20
MOTOUR,MOTILALAMC - MOTOUR,5,0.00
MOVALUE,MOTILALAMC - MOVALUE,203514,218.92
MPHASIS,MPHASIS LIMITED,162410,4622.48
MPSLTD,MPS LIMITED,92709,2101.18
MRF,MRF LTD,4748,6918.65
MRPL,MRPL,8332825,14020.07
MSCIINDIA,KOTAKMAMC - MSCIINDIA,11905,3.55
MSPL,MSP STEEL & POWER LTD.,901599,322.81
MSTCLTD,MSTC LIMITED,1266718,6974.05
MSUMI,MOTHERSON SUMI WRNG IND L,8842739,4049.03
MTARTECH,MTAR TECHNOLOGIES LIMITED,283123,6607.71
MTNL,MAHANAGAR TELEPHONE NIGAM,6018383,2835.79
MUFIN,MUFIN GREEN FINANCE LTD,2012103,2244.65
MUFTI,CREDO BRANDS MARKETING L,439729,552.81
MUKANDLTD,MUKAND LTD.,415030,600.06
MUKKA,MUKKA PROTEINS LIMITED,823535,235.14
MULTICAP,MIRAEAMC - MULTICAP,86110,13.63
MUNJALAU,MUNJAL AUTO IND. LTD.,427202,414.15
MUNJALSHOW,MUNJAL SHOWA LTD,68237,100.54
MURUDCERA,MURUDESHWAR CERAMICS LTD,4625,2.28
MUTHOOTCAP,MUTHOOT CAP SERV LTD,19943,61.47
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,111395,3854.69
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,534177,878.41
MVGJL,MANOJ VAIBHAV GEM N JEW L,219784,484.49
MWL,MANGALAM WORLDWIDE LTD,49405,127.30
NACLIND,NACL INDUSTRIES LIMITED,2511,1.84
NAGAFERT,NAGARJUN FERT AND CHE LTD,52819,3.08
NAHARINDUS,NAHAR INDS ENT LTD,12720,16.75
NAHARPOLY,NAHAR POLY FILMS LIMITED,7162,20.40
NAHARSPING,NAHAR SPINNING MILLS LTD.,82499,191.95
NAM-INDIA,NIPPON L I A M LTD,813900,6896.54
NATCOPHARM,NATCO PHARMA LTD.,2114028,20855.00
NATHBIOGEN,NATH BIO-GENES (I) LTD,2375,5.18
NATIONALUM,NATIONAL ALUMINIUM CO LTD,6472846,14501.13
NAUKRI,INFO EDGE (I) LTD,480781,6882.28
NAVA,NAVA LIMITED,2024920,11921.15
NAVINFLUOR,NAVIN FLUORINE INT. LTD,58126,3012.44
NAVKARCORP,NAVKAR CORPORATION LTD.,1815701,2174.39
NAVNETEDUL,NAVNEET EDUCATION LTD,695379,1088.32
NAZARA,NAZARA TECHNOLOGIES LTD,31292790,89374.28
NBCC,NBCC (INDIA) LIMITED,20297089,22974.58
NBIFIN,N.B.I. IND. FIN. CO. LTD,34,0.79
NCC,NCC LIMITED,16786306,35462.21
NCLIND,NCL INDUSTRIES LIMITED,470633,995.13
NDL,NANDAN DENIM LIMITED,395846,14.70
NDRAUTO,NDR AUTO COMPONENTS LTD,39228,390.99
NDTV,NDTV LTD,48008,45.54
NECCLTD,NORTH EAST CARRY CORP LTD,8832,1.91
NECLIFE,NECTAR LIFESCIENCES LTD.,177388,36.57
NELCAST,NELCAST LIMITED,110000,149.23
NELCO,NELCO LTD,462617,4308.35
NEOGEN,NEOGEN CHEMICALS LIMITED,224147,3159.49
NESCO,NESCO LTD.,224479,2747.37
NESTLEIND,NESTLE INDIA LIMITED,545047,6749.32
NETF,TATAAML - NETF,3149,8.43
NETWEB,NETWEB TECH INDIA LTD,465821,16142.82
NETWORK18,NETWORK18 MEDIA & INV LTD,20079359,10889.22
NEULANDLAB,NEULAND LAB LTD.,50995,7736.16
NEWGEN,NEWGEN SOFTWARE TECH LTD,1185623,11920.75
NEXT30ADD,DSPAMC - NEXT30ADD,2408,0.95
