sebi_report_as_on_reporting_date_04dec2025,unnamed_1,unnamed_2,unnamed_3
Sr.No.,Particulars,Rs. In Lakhs,
INDOFARM,INDO FARM EQUIPMENT LTD,317430,758.50
INDORAMA,INDO RAMA SYNTHETICS LTD,585396,349.57
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1067093,3156.62
INDOTECH,INDO TECH TRANSFORM LTD.,13130,233.63
INDOWIND,INDOWIND ENERGY LTD,25727,4.55
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,1132079,6292.55
INDSWFTLAB,IND SWIFT LABORATORIES LT,40493,38.93
INDTERRAIN,IND TERRAIN FASHIONS LTD,12260,5.56
INDUSINDBK,INDUSIND BANK LIMITED,2882283,24256.25
INDUSTOWER,INDUS TOWERS LIMITED,3368752,12122.36
INFIBEAM,INFIBEAM AVENUES LIMITED,22295230,4378.20
INFOBEAN,INFOBEANS TECHNO. LTD.,17089,104.30
INFRABEES,NIP IND ETF INFRA BEES,9043,86.68
INFRAIETF,ICICIPRAMC - ICICIINFRA,101734,98.22
INFY,INFOSYS LIMITED,2759755,42867.90
INGERRAND,INGERSOLL-RAND INDIA LTD,28010,1094.82
INNOVACAP,INNOVA CAPTAB LIMITED,73816,630.20
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7224715,17956.22
INOXINDIA,INOX INDIA LIMITED,144158,1744.85
INOXWIND,INOX WIND LIMITED,23991158,38279.94
INSECTICID,INSECTICIDES (I) LTD,117663,942.58
INTELLECT,INTELLECT DESIGN ARENA,769143,8369.95
INTERARCH,INTERARCH BLDNG SOLTN LTD,102332,2472.37
INTERNET,MIRAEAMC - INTERNET,9134,1.30
INTLCONV,INTL CONVEYORS LIMITED,290514,289.18
INVENTURE,INVENTURE GRO & SEC LTD,55171,1.57
IOB,INDIAN OVERSEAS BANK,31198967,13193.48
IOC,INDIAN OIL CORP LTD,15107016,23399.85
IOLCP,IOL CHEM AND PHARMA LTD,6309178,6354.64
IONEXCHANG,ION EXCHANGE (INDIA) LTD,776567,3754.70
IPCALAB,IPCA LABORATORIES LTD,127653,1861.90
IPL,INDIA PESTICIDES LIMITED,992097,2092.35
IRB,IRB INFRA DEV LTD.,54488029,26862.62
IRCON,IRCON INTERNATIONAL LTD,17127697,33662.60
IRCTC,INDIAN RAIL TOUR CORP LTD,3616682,27935.42
IREDA,INDIAN RENEWABLE ENERGY,24866941,40546.29
IRFC,INDIAN RAILWAY FIN CORP L,47381654,64959.85
IRIS,IRIS BUSINESS SERV LTD,1171,3.76
IRMENERGY,IRM ENERGY LIMITED,293647,1012.86
ISFT,INTRASOFT TECH. LTD,257224,278.56
ISGEC,ISGEC HEAVY ENG LTD,189634,1985.38
IT,KOTAKMAMC - KOTAKIT,158873,62.46
ITBEES,NIP IND ETF IT,15052522,6080.32
ITC,ITC LTD,10375927,43357.55
ITCHOTELS,ITC HOTELS LIMITED,8704989,19327.70
ITDC,INDIA TOUR. DEV. CO. LTD.,193783,1255.90
ITETF,MIRAEAMC - ITETF,330040,125.11
ITETFADD,DSPAMC - DSPITETF,17822,6.89
ITI,ITI LTD,1077388,3571.43
ITIETF,ICICIPRAMC - ICICITECH,998988,404.16
IVALUE,IVALUE INFOSOLUTIONS LTD,202225,639.97
IVC,IL&FS INVESTMENT MANAGERS,245432,26.96
IVP,IVP LTD,1900,3.15
IVZINGOLD,INVESCO INDIA GOLD ETF,235,24.77
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1260592,3619.55
IZMO,IZMO LIMITED,175,1.86
J&KBANK,J & K BANK LTD.,16739641,18092.06
JAGRAN,JAGRAN PRAKASHAN LIMITED,704268,517.03
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,106625,261.86
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9329126,10303.37
JAICORPLTD,JAI CORP LIMITED,2113940,3511.69
JAINREC,JAIN RESOURCE RECYCLING L,678004,2762.82
JAMNAAUTO,JAMNA AUTO IND LTD,4434520,4864.49
JARO,JARO INS OF TEC MG N RE L,48142,323.13
JASH,JASH ENGINEERING LIMITED,242598,1306.99
JAYAGROGN,JAYANT AGRO ORGANICS LTD,9632,26.71
JAYBARMARU,JAY BHARAT MARUTI LTD,23543,20.57
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7319569,4754.06
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,40525,42.92
JBCHEPHARM,J B CHEMICALS AND PHARMA,40849,724.01
JBMA,JBM AUTO LIMITED,2565714,17506.43
JCHAC,JOHNSON CONTROLS HITACHI,85837,1529.02
JGCHEM,J.G.CHEMICALS LIMITED,255316,1175.81
JINDALPHOT,JINDAL PHOTO LIMITED,2078,31.19
JINDALPOLY,JINDAL POLY FILMS LIMITED,220986,1352.92
JINDALSAW,JINDAL SAW LIMITED,10228514,21383.10
JINDALSTEL,JINDAL STEEL LIMITED,430583,4423.80
JINDRILL,JINDAL DRILLING IND. LTD,455297,3000.87
JINDWORLD,JINDAL WORLDWIDE LTD,2657085,1180.89
JIOFIN,JIO FIN SERVICES LTD,45910728,140851.28
JISLDVREQS,JAIN DVR EQUITY SHARES,615,0.18
JISLJALEQS,JAIN IRRIGATION SYSTEMS,16415092,9423.78
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,69303,4285.84
JKIL,JKUMAR INFR.LTD.,646367,4271.49
JKIPL,JINKUSHAL INDUSTRIES LTD,1076,1.26
JKLAKSHMI,JK LAKSHMI CEMENT LTD,379757,3275.88
JKPAPER,JK PAPER LIMITED,906236,3671.48
JKTYRE,JK TYRE & INDUSTRIES LTD,786887,3227.03
JLHL,JUPITER LIFE LINE HOSP L,16304,242.59
JMA,JULLUNDUR MOT AGENCY LTD,700,0.64
JMFINANCIL,JM FINANCIAL LIMITED,12473290,20073.37
JNKINDIA,JNK INDIA LIMITED,174886,567.41
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,8965,94.10
JPPOWER,JAIPRAKASH POWER VEN. LTD,99362883,19974.77
JSFB,JANA SMALL FIN BANK LTD,547034,2659.71
JSL,JINDAL STAINLESS LIMITED,523026,3986.65
JSLL,JEENA SIKHO LIFECARE LTD,368034,2738.87
JSWCEMENT,JSW CEMENT LIMITED,4532774,5963.19
JSWENERGY,JSW ENERGY LIMITED,5573373,29464.94
JSWHL,JSW HOLDINGS LIMITED,878,177.41
JSWINFRA,JSW INFRASTRUCTURE LTD,4839462,14432.56
JSWSTEEL,JSW STEEL LIMITED,649191,7329.73
JTEKTINDIA,JTEKT INDIA LIMITED,468681,812.04
JTLIND,JTL INDUSTRIES LIMITED,15536533,11645.86
JUBLCPL,JUBILANT AGRI N CON PRO L,36,0.85
JUBLFOOD,JUBILANT FOODWORKS LTD,2163748,13871.60
JUBLINGREA,JUBILANT INGREVIA LIMITED,961603,7038.46
JUBLPHARMA,JUBILANT PHARMOVA LTD,524866,5881.61
JUNIORBEES,NIP IND ETF JUNIOR BEES,851353,6307.19
JUNIPER,JUNIPER HOTELS LIMITED,171030,499.75
JUSTDIAL,JUSTDIAL LTD.,977911,8688.58
JWL,JUPITER WAGONS LIMITED,4613135,16830.83
JYOTHYLAB,JYOTHY LABS LIMITED,1368042,4761.83
JYOTICNC,JYOTI CNC AUTOMATION LTD,698154,7391.10
JYOTISTRUC,JYOTI STRUCTURES LTD,25703001,4089.07
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,30935,75.07
KAJARIACER,KAJARIA CERAMICS LTD,645794,7506.99
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,4045348,7422.20
KALPATARU,KALPATARU LIMITED,42045,156.35
KALYANKJIL,KALYAN JEWELLERS IND LTD,4378759,23143.25
KAMATHOTEL,KAMAT HOTELS (I) LTD,95247,269.27
KAMDHENU,KAMDHENU LIMITED,6875210,2100.12
KANORICHEM,KANORIA CHEMICALS & INDUS,10060,10.82
KANPRPLA,KANPUR PLASTIPACK LIMITED,250,0.51
KANSAINER,KANSAI NEROLAC PAINTS LTD,1168734,2956.34
KAPSTON,KAPSTON SERVICES LIMITED,15259,49.74
KARURVYSYA,KARUR VYSYA BANK LTD,3265542,7847.73
KAYNES,KAYNES TECHNOLOGY IND LTD,1280657,79460.17
KCP,KCP LTD,1199882,2562.78
KCPSUGIND,KCP SUGAR IND CORP LTD.,7669,2.71
KDDL,KDDL LIMITED,29630,801.49
KEC,KEC INTL. LIMITED,2355998,19226.65
KECL,KIRLOSKAR ELECTRIC CO LTD,321473,411.77
KEI,KEI INDUSTRIES LTD.,127907,5140.73
KELLTONTEC,KELLTON TECH SOL LTD,5904812,1424.29
KERNEX,KERNEX MICROSYS(I) LTD,185583,2306.08
KESORAMIND,KESORAM INDUSTRIES LTD,168011,9.83
KFINTECH,KFIN TECHNOLOGIES LIMITED,1923245,22531.94
KHADIM,KHADIM INDIA LIMITED,10103,28.73
KHAICHEM,KHAITAN CHEM & FERT LTD,1239734,1385.35
KICL,KALYANI INVEST CO LTD,283,15.96
KILITCH,KILITCH DRUGS INDIA LTD,19048,67.36
KIMS,KRISHNA INST OF MED SCI L,587446,4133.81
KINGFA,KINGFA SCI & TEC IND LTD.,161,7.01
KIOCL,KIOCL LIMITED,76844,360.42
KIRIINDUS,KIRI INDUSTRIES LIMITED,3052433,18261.14
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,189617,3837.77
KIRLOSENG,KIRLOSKAR OIL ENG LTD,291322,2893.07
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,30116,1171.95
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,133489,1673.54
KITEX,KITEX GARMENTS LTD,687254,1444.75
KKCL,KEWAL KIRAN CLOTHING LTD,192033,978.17
KMEW,KNOWLEDGE MARINE & EN W L,58865,1533.58
KMSUGAR,K M SUGAR MILLS LTD,4821,1.42
KNRCON,KNR CONSTRU LTD.,6937153,14405.96
KOHINOOR,KOHINOOR FOODS LIMITED,2458,0.86
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,154021,188.22
KOLTEPATIL,KOLTE PATIL DEV. LTD.,322640,1417.46
KOPRAN,KOPRAN LTD,416179,705.56
KOTAKBANK,KOTAK MAHINDRA BANK LTD,562390,11932.44
KOTARISUG,KOTHARI SUG & CHEM LTD.,22277,7.64
KOTHARIPET,KOTHARI PETROCHEM LTD,90334,141.91
KOTHARIPRO,KOTHARI PRODUCTS LTD,667,0.53
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,577387,2514.29
KPIGREEN,KPI GREEN ENERGY LIMITED,2234781,10754.41
KPIL,KALPATARU PROJECT INT LTD,313288,3913.76
KPITTECH,KPIT TECHNOLOGIES LIMITED,1472966,19386.64
KPRMILL,KPR MILL LTD.,666619,7313.13
KRBL,KRBL LIMITED,1158887,4510.81
KRISHANA,KRISHANA PHOSCHEM LIMITED,136739,719.15
KRITINUT,KRITI NUTRIENTS LIMITED,138,0.13
KRN,KRN HEAT EXCHANGE N REF L,773404,6609.72
KRONOX,KRONOX LAB SCIENCES LTD,167353,287.23
KROSS,KROSS LIMITED,858140,1724.59
KRSNAA,KRSNAA DIAGNOSTICS LTD,166327,1344.78
KRYSTAL,KRYSTAL INTEGRATED SER L,31703,202.14
KSB,KSB LIMITED,174565,1414.33
KSCL,KAVERI SEED CO. LTD.,341312,3881.00
KSL,KALYANI STEELS LIMITED,259300,2230.06
KSOLVES,KSOLVES INDIA LIMITED,38649,128.23
KTKBANK,KARNATAKA BANK LIMITED,22785551,44317.29
KUANTUM,KUANTUM PAPERS LIMITED,339191,400.40
LAGNAM,LAGNAM SPINTEX LIMITED,30,0.03
LALPATHLAB,DR. LAL PATH LABS LTD.,74975,2361.27
LAMBODHARA,LAMBODHARA TEXTILES LTD.,13687,19.52
LANCORHOL,LANCOR HOLDINGS LIMITED,5000,1.30
LANDMARK,LANDMARK CARS LIMITED,93681,570.21
LAOPALA,LA OPALA RG LIMITED,278944,760.28
LATENTVIEW,LATENT VIEW ANALYTICS LTD,785042,3644.61
LAURUSLABS,LAURUS LABS LIMITED,4529065,36476.60
LAXMIDENTL,LAXMI DENTAL LIMITED,287372,947.20
LAXMIINDIA,LAXMI INDIA FINANCE LTD,476775,727.60
LEMONTREE,LEMON TREE HOTELS LTD,7090485,11563.24
LENSKART,LENSKART SOLUTIONS LTD,304748,1270.37
LGBBROSLTD,LG BALAKRISHNAN & BROS,66043,1065.78
LGEINDIA,LG ELECTRONICS INDIA LTD,559689,9216.48
LGHL,LAXMI GOLDORNA HOUSE LTD,852,2.53
LIBERTSHOE,LIBERTY SHOES LTD,31313,101.23
LICHSGFIN,LIC HOUSING FINANCE LTD,3689416,21815.88
LICI,LIFE INSURA CORP OF INDIA,3370792,30648.73
LICMFGOLD,LIC MF - LIC GOLD ETF,13930,1481.80
LICNETFGSC,LICNAMC - LICNMFET,4025,1.15
LICNETFN50,LICNAMC - LICNFENGP,1779,5.11
LICNFNHGP,LICNAMC - LICNFNHGP,10,0.03
LICNMID100,LICNAMC - LICNMID100,114,0.07
LIKHITHA,LIKHITHA INFRASTRUC LTD,237228,664.46
LINC,LINC LIMITED,23572,37.49
LINCOLN,LINCOLN PHARMA LTD,106010,637.24
LINDEINDIA,LINDE INDIA LIMITED,157080,10210.31
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,1307,13.07
LIQUID1,KOTAKMAMC - KOTAKLIQ,131,1.41
LIQUIDADD,DSPAMC - LIQUIDADD,5027,55.34
LIQUIDBEES,NIP IND ETF LIQUID BEES,14734,147.33
LIQUIDBETF,BFAM - LIQUIDBETF,803,8.48
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,38749,43.10
LIQUIDETF,DSP LIQUID ETF,568,5.68
LIQUIDIETF,ICICIPRAMC - ICICILIQ,65,0.65
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,26,0.27
LIQUIDSBI,SBIAMC - LIQUIDSBI,511,5.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,17360288,11180.86
LLOYDSENT,LLOYDS ENTERPRISES LTD,38377104,25326.92
LLOYDSME,LLOYDS METALS N ENERGY L,1786484,23208.47
LMW,LMW LIMITED,20224,3062.63
LODHA,LODHA DEVELOPERS LIMITED,1888187,23859.50
LOKESHMACH,LOKESH MACHINES LTD,11295,23.53
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2207275,4088.08
LOVABLE,LOVABLE LINGERIE LTD,6402,7.99
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,7775,1.70
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,682190,152.18
LT,LARSEN & TOUBRO LTD.,914417,35263.20
LTF,L&T FINANCE LIMITED,3966030,9932.66
LTFOODS,LT FOODS LIMITED,1360422,5904.58
LTGILTBEES,NIP IND ETF LONGTERM GILT,146155,42.49
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,87846,4994.46
LTTS,L&T TECHNOLOGY SER. LTD.,138046,6258.80
LUMAXIND,LUMAX INDUSTRIES LTD,17314,921.40
LUMAXTECH,LUMAX AUTO TECH LTD,121037,1524.89
LUPIN,LUPIN LIMITED,373477,7553.33
LUXIND,LUX INDUSTRIES LIMITED,171762,2538.95
LXCHEM,LAXMI ORGANIC INDUS LTD,2669109,5834.27
LYKALABS,LYKA LABS LTD,18142,23.08
M&M,MAHINDRA & MAHINDRA LTD,926051,33318.24
M&MFIN,M&M FIN. SERVICES LTD,2094347,6752.11
MAANALU,MAAN ALUMINIUM LIMITED,92919,136.95
MADRASFERT,MADRAS FERTILISERS LTD,456427,423.10
MAFANG,MIRAEAMC - MAFANG,611546,998.26
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15226,103.96
MAGNUM,MAGNUM VENTURES LTD.,11448,3.57
MAHABANK,BANK OF MAHARASHTRA,47986749,27691.82
MAHEPC,MAHINDRA EPC IRRIG LTD,60865,95.80
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,3360,2.02
MAHKTECH,MIRAEAMC - MAHKTECH,3666833,1005.96
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,938843,4206.75
MAHLOG,MAHINDRA LOGISTIC LIMITED,515413,1808.10
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,7256,979.46
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,983837,6595.97
MAITHANALL,MAITHAN ALLOYS LTD,236395,2638.30
MAKEINDIA,MIRAEAMC - MAMFGETF,27559,41.44
MALLCOM,MALLCOM (INDIA) LIMITED,4303,57.74
MAMATA,MAMATA MACHINERY LIMITED,576483,2687.22
MANAKCOAT,MAN COAT METAL & IND LTD,185833,286.35
MANAKSIA,MANAKSIA LTD.,17128,14.63
MANALIPETC,MANALI PETROCHEMICALS LT,607625,459.00
MANAPPURAM,MANAPPURAM FINANCE LTD,4443777,11968.03
MANBA,MANBA FINANCE LIMITED,173984,253.58
MANCREDIT,MANGAL CREDIT N FINCORP L,98792,171.76
MANGALAM,MANGALAM DRUG & CHEM LTD,42217,15.44
MANGCHEFER,MANG.CHEM.FERT.LTD,570,1.78
MANGLMCEM,MANGALAM CEMENT LTD,1024977,7813.48
MANINDS,MAN INDUSTRIES (I) LTD.,563510,2368.07
MANINFRA,MAN INFRA LTD,2144725,3472.61
MANKIND,MANKIND PHARMA LIMITED,383951,9241.50
MANORAMA,MANORAMA INDUSTRIES LTD,286948,4129.45
MANYAVAR,VEDANT FASHIONS LIMITED,754199,5513.79
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,202569,3773.18
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1821568,11350.51
MARICO,MARICO LIMITED,338990,2461.25
MARINE,MARINE ELECTRICAL (I) LTD,198640,462.74
MARKOLINES,MARKOLINES PAVEMENT TEC L,125,0.19
MARKSANS,MARKSANS PHARMA LIMITED,4378197,8812.36
MARUTI,MARUTI SUZUKI INDIA LTD.,110703,17244.03
MASFIN,MAS FINANCIAL SERV LTD,340322,1042.85
MASPTOP50,MIRAEAMC - MASPTOP50,583265,389.70
MASTEK,MASTEK LTD,417432,9999.35
MASTERTR,MASTER TRUST LIMITED,814144,1073.41
MATRIMONY,MATRIMONY.COM LIMITED,18420,99.43
MAWANASUG,MAWANA SUGARS LIMITED,11136,11.57
MAXESTATES,MAX ESTATES LIMITED,238309,1179.57
MAXHEALTH,MAX HEALTHCARE INS LTD,1064118,12343.79
MAXIND,MAX INDIA LIMITED,26077,56.16
MAYURUNIQ,MAYUR UNIQUOTERS LTD,176125,960.28
MAZDA,MAZDA LIMITED,31982,92.27
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,3999728,119707.30
MBAPL,MADHYA BHARAT AGRO P. LTD,159417,666.07
MBEL,M AND B ENGINEERING LTD,294227,1284.66
MBLINFRA,MBL INFRASTRUCTURE LTD,138617,59.48
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,3004904,1494.51
MCX,MULTI COMMODITY EXCHANGE,365585,34241.80
MEDANTA,GLOBAL HEALTH LIMITED,310336,4020.13
MEDIASSIST,MEDI ASSIST HEALTH SER L,255047,1330.46
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,15179,72.87
MEDICO,MEDICO REMEDIES LIMITED,6187,3.00
MEDPLUS,MEDPLUS HEALTH SERV LTD,415645,3362.07
MEGASOFT,MEGASOFT LTD,10000,22.13
MEGASTAR,MEGASTAR FOODS LIMITED,40,0.12
MEIL,MANGAL ELECTRICAL IND L,60896,260.71
MENONBE,MENON BEARINGS LIMITED,9973,14.07
METAL,MIRAEAMC - METAL,1122805,117.13
METALIETF,ICICIPRAMC - METALIETF,13065468,1376.10
METROBRAND,METRO BRANDS LIMITED,57788,699.05
METROPOLIS,METROPOLIS HEALTHCARE LTD,97017,1973.09
MFSL,MAX FINANCIAL SERV LTD,128838,2151.70
MGEL,MANGALAM GLOBAL ENT LTD,1379409,228.28
MGL,MAHANAGAR GAS LTD.,769849,10353.72
MHLXMIRU,MAHALAXMI RUBTECH LIMITED,0,0.00
MHRIL,MAHINDRA HOLIDAYS LTD,318401,1124.98
MICEL,MIC ELECTRONICS LTD,1327960,844.60
MID150,KOTAKMAMC - MID150,19650,4.45
MID150BEES,NIP IND ETF MIDCAP 150,1113863,2498.37
MID150CASE,ZERODHAAMC - MID150CASE,1817297,199.68
MIDCAP,KOTAKMAMC - KOTAKMID50,63394,108.22
MIDCAPETF,MIRAEAMC - MAM150ETF,6359688,1406.06
MIDCAPIETF,ICICIPRAMC - ICICIM150,4441818,1000.56
MIDHANI,MISHRA DHATU NIGAM LTD,2787821,11131.62
MIDQ50ADD,DSPAMC - DSPQ50ETF,30668,77.83
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,584083,105.62
MIDSMALL,MIRAEAMC - MIDSMALL,702578,346.16
MIDWESTLTD,MIDWEST LIMITED,10443,151.55
MINDACORP,MINDA CORPORATION LTD,492038,2803.96
MINDTECK,MINDTECK (INDIA) LIMITED,32588,88.81
MIRCELECTR,MIRC ELECTRONICS LTD,279,0.06
MIRZAINT,MIRZA INTERNATIONAL LIMIT,259790,106.82
MITTAL,MITTAL LIFE STYLE LIMITED,11000,0.15
MMFL,MM FORGINGS LTD,243785,878.70
MMP,MMP INDUSTRIES LIMITED,40289,112.64
MMTC,MMTC LIMITED,3600452,2516.38
MNC,KOTAKMAMC - KOTAKMNC,171546,53.25
MOALPHA50,MOTILALAMC - MOALPHA50,40,0.02
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2866195,7921.11
MOCAPITAL,MOTILALAMC - MOCAPITAL,1169614,545.52
MODEFENCE,MOTILALAMC - MODEFENCE,8144301,7257.32
MODISONLTD,MODISON LIMITED,36139,61.68
MOENERGY,MOTILALAMC - MOENERGY,84,0.03
MOGOLD,MOTILALAMC - MOGOLD,18093,22.64
MOGSEC,MOTILALAMC - G5,120,0.07
MOHEALTH,MOTILALAMC - MOHEALTH,58011,26.21
MOIL,MOIL LIMITED,3302694,12334.35
MOINFRA,MOTILALAMC - MOINFRA,111,0.06
MOKSH,MOKSH ORNAMENTS LIMITED,754633,106.79
MOL,MEGHMANI ORGANICS LIMITED,4716035,4029.44
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,36094,76.93
MOLDTKPAC,MOLD-TEK PACKAGING LTD,165258,1179.46
MOLOWVOL,MOTILALAMC - MOLOWVOL,3712,1.43
MOM100,MOTILAL OS MIDCAP100 ETF,1160575,736.23
MOM30IETF,ICICIPRAMC - ICICIMOM30,1890784,616.46
MOM50,MOTILAL OSWAL M50 ETF,6963,18.38
MOMENTUM,BIRLASLAMC - MOMENTUM,52112,16.54
MOMENTUM50,MOTILALAMC - MOMENTUM50,1469591,766.97
MOMIDMTM,MOTILALAMC - MOMIDMTM,5134,3.26
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,237319,162.76
MON100,MOTILAL OS NASDAQ100 ETF,2239598,5180.18
MON50EQUAL,MOTILALAMC - MON50EQUAL,4243,1.43
MONARCH,MONARCH NETWORTH CAP LTD,318312,1122.95
MONEXT50,MOTILALAMC - MONEXT50,9,0.01
MONEYBOXX,MONEYBOXX FINANCE LIMITED,76,0.10
MONIFTY500,MOTILALAMC - MONIFTY500,500091,118.97
MONQ50,MOTILALAMC - MONQ50,615954,603.80
MONTECARLO,MONTE CARLO FASHIONS LTD.,54072,404.72
MOQUALITY,MOTILALAMC - MOQUALITY,320,0.62
MOREALTY,MOTILALAMC - MOREALTY,3086496,2871.57
MOREPENLAB,MOREPEN LAB. LTD,13643446,7875.10
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1919486,4467.94
MOSILVER,MOTILALAMC - MOSILVER,36882,64.57
MOSMALL250,MOTILALAMC - MOSMALL250,2713292,465.78
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,10752766,11793.63
MOTILALOFS,MOTILAL OSWAL FIN LTD,1504765,13986.69
MOTISONS,MOTISONS JEWELLERS LTD,5625855,1041.83
MOVALUE,MOTILALAMC - MOVALUE,201253,216.45
MPHASIS,MPHASIS LIMITED,172939,4908.24
MPSLTD,MPS LIMITED,95015,2158.23
MRF,MRF LTD,4937,7194.32
MRPL,MRPL,8510104,14348.02
MSCIINDIA,KOTAKMAMC - MSCIINDIA,12365,3.70
MSPL,MSP STEEL & POWER LTD.,1014220,361.43
MSTCLTD,MSTC LIMITED,1313241,7285.76
MSUMI,MOTHERSON SUMI WRNG IND L,9080022,4172.15
MTARTECH,MTAR TECHNOLOGIES LIMITED,294794,6806.04
MTNL,MAHANAGAR TELEPHONE NIGAM,6030016,2859.29
MUFIN,MUFIN GREEN FINANCE LTD,1886296,2107.82
MUFTI,CREDO BRANDS MARKETING L,466340,588.65
MUKANDLTD,MUKAND LTD.,429605,620.19
MUKKA,MUKKA PROTEINS LIMITED,914592,260.95
MULTICAP,MIRAEAMC - MULTICAP,98571,15.71
MUNJALAU,MUNJAL AUTO IND. LTD.,485813,478.54
MUNJALSHOW,MUNJAL SHOWA LTD,67844,100.74
MURUDCERA,MURUDESHWAR CERAMICS LTD,4575,2.26
MUTHOOTCAP,MUTHOOT CAP SERV LTD,20560,63.16
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,109562,3763.25
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,542810,892.28
MVGJL,MANOJ VAIBHAV GEM N JEW L,219533,484.83
MWL,MANGALAM WORLDWIDE LTD,41510,106.73
NACLIND,NACL INDUSTRIES LIMITED,2911,2.58
NAGAFERT,NAGARJUN FERT AND CHE LTD,52140,3.08
NAHARINDUS,NAHAR INDS ENT LTD,12710,16.74
NAHARPOLY,NAHAR POLY FILMS LIMITED,7166,20.46
NAHARSPING,NAHAR SPINNING MILLS LTD.,85540,198.45
NAM-INDIA,NIPPON L I A M LTD,753648,6422.17
NATCOPHARM,NATCO PHARMA LTD.,2061177,20376.51
NATHBIOGEN,NATH BIO-GENES (I) LTD,2375,5.18
NATIONALUM,NATIONAL ALUMINIUM CO LTD,6572562,14595.98
NAUKRI,INFO EDGE (I) LTD,484804,6943.64
NAVA,NAVA LIMITED,2069665,12187.58
NAVINFLUOR,NAVIN FLUORINE INT. LTD,60712,3163.17
NAVKARCORP,NAVKAR CORPORATION LTD.,1873817,2260.62
NAVNETEDUL,NAVNEET EDUCATION LTD,701596,1098.55
NAZARA,NAZARA TECHNOLOGIES LTD,31614939,90404.96
NBCC,NBCC (INDIA) LIMITED,19831505,22501.25
NBIFIN,N.B.I. IND. FIN. CO. LTD,35,0.81
NCC,NCC LIMITED,16953457,36015.39
NCLIND,NCL INDUSTRIES LIMITED,472632,999.27
NDL,NANDAN DENIM LIMITED,390644,14.54
NDRAUTO,NDR AUTO COMPONENTS LTD,38630,388.89
NDTV,NDTV LTD,89829,87.00
NECCLTD,NORTH EAST CARRY CORP LTD,12232,2.64
NECLIFE,NECTAR LIFESCIENCES LTD.,169503,34.61
NELCAST,NELCAST LIMITED,82108,119.83
NELCO,NELCO LTD,510201,4741.05
NEOGEN,NEOGEN CHEMICALS LIMITED,218432,3123.95
NESCO,NESCO LTD.,228342,2804.08
NESTLEIND,NESTLE INDIA LIMITED,530208,6574.61
NETF,TATAAML - NETF,3229,8.63
NETWEB,NETWEB TECH INDIA LTD,487664,17034.10
NETWORK18,NETWORK18 MEDIA & INV LTD,20839802,11334.90
