sebi_report_as_on_reporting_date_18nov2025,unnamed_1,unnamed_2,unnamed_3
DCAL,DISHMAN CARBO AMCIS LTD,604727,1678.95
DCBBANK,DCB BANK LIMITED,3827656,5434.34
DCI,DC INFOTECH AND COMUN LTD,102124,258.75
DCM,DCM LTD,7745,9.32
DCMNVL,DCM NOUVELLE LIMITED,1903,3.67
DCMSHRIRAM,DCM SHRIRAM LIMITED,173050,2290.02
DCMSRIND,DCM SHRIRAM IND LTD,618070,1068.51
DCW,DCW LTD,3782783,2913.86
DCXINDIA,DCX SYSTEMS LIMITED,2948200,7878.45
DDEVPLSTIK,DDEV PLASTIKS IND LTD,303838,926.67
DECCANCE,DECCAN CEMENTS LIMITED,180391,1741.72
DEEDEV,DEE DEVELOPMENT ENG LTD,312083,836.25
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,717857,9581.08
DEEPAKNTR,DEEPAK NITRITE LTD,696941,13575.79
DEEPINDS,DEEP INDUSTRIES LIMITED,600378,2978.54
DELHIVERY,DELHIVERY LIMITED,2109019,9434.97
DELTACORP,DELTA CORP LIMITED,9335646,8720.08
DEN,DEN NETWORKS LTD,3336500,1305.48
DENORA,DE NORA INDIA LIMITED,7998,73.12
DENTA,DENTA WATER N INFRA SOL L,441556,1847.61
DEVIT,DEV INFO TECHNOLOGY LTD,14373,8.12
DEVX,DEV ACCELERATOR LIMITED,5132,2.18
DEVYANI,DEVYANI INTERNATIONAL LTD,10484692,17710.45
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,932845,1406.03
DHANBANK,DHANLAXMI BANK LIMITED,499709,138.99
DHANI,DHANI SERVICES LIMITED,1294184,787.49
DHANUKA,DHANUKA AGRITECH LTD,105878,1574.86
DHARMAJ,DHARMAJ CROP GUARD LTD,15534,42.79
DHUNINV,DHUNSERI INVESTMENTS LTD,696,10.65
DIACABS,DIAMOND POWER INFRA LTD,4089524,6172.43
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1039155,10891.14
DICIND,DIC INDIA LIMITED,363,1.88
DIFFNKG,DIFFUSION ENGINEERS LTD,154266,571.49
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,517578,1014.79
DISHTV,DISH TV INDIA LTD.,3942353,206.84
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11681,76.89
DIVISLAB,DIVI S LABORATORIES LTD,187426,12186.74
DIVOPPBEES,NIP IND ETF DIV OPP,106525,89.08
DIXON,DIXON TECHNO (INDIA) LTD,336697,54197.15
DLF,DLF LIMITED,4035505,31972.95
DLINKINDIA,D-LINK INDIA LTD,385304,1885.55
DMART,AVENUE SUPERMARTS LIMITED,485849,20885.51
DMCC,DMCC SPECIALITY CHEMICALS,18358,55.66
DODLA,DODLA DAIRY LIMITED,64263,868.27
DOLATALGO,DOLAT ALGOTECH LIMITED,623773,551.35
DOLLAR,DOLLAR INDUSTRIES LIMITED,165736,654.74
DOMS,DOMS INDUSTRIES LIMITED,107762,2852.49
DONEAR,DONEAR IND. LIMITED,33080,34.81
DPABHUSHAN,D. P. ABHUSHAN LIMITED,14793,227.55
DPSCLTD,DPSC LIMITED,45242,8.25
DPWIRES,D P WIRES LIMITED,24801,67.32
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,48706,67.97
DREDGECORP,DREDGING CORP OF INDIA,120925,948.02
DRREDDY,DR. REDDY S LABORATORIES,720142,9104.78
DSSL,DYNACONS SYS & SOLN LTD,73803,797.24
DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74
DUCON,DUCON INFRATECHNOLOGIES L,156661,9.29
DVL,DHUNSERI VENTURES LIMITED,26776,93.33
DWARKESH,DWARIKESH SUGAR IND LTD,2452772,1305.06
DYCL,DYNAMIC CABLES LIMITED,271112,1150.14
DYNAMATECH,DYNAMATIC TECHNOLOGIES,74475,5515.00
DYNPRO,DYNEMIC PRODUCTS LIMITED,7034,22.66
EASEMYTRIP,EASY TRIP PLANNERS LTD,64304590,7813.39
EBBETF0430,EDELAMC - EBBETF0430,883,13.61
EBBETF0431,EDELAMC - EBBETF0431,280,3.85
EBBETF0433,EDELAMC - EBBETF0433,411,5.23
EBGNG,GNG ELECTRONICS LIMITED,245518,871.13
ECAPINSURE,EDELAMC - ECAPINSURE,158195,37.20
ECLERX,ECLERX SERVICES LTD,52599,2209.26
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,274013,742.15
EDELWEISS,EDELWEISS FIN SERV LTD,15239547,17031.11
EFCIL,EFC (I) LIMITED,253822,772.44
EGOLD,EDELAMC - EGOLD,119531,137.17
EICHERMOT,EICHER MOTORS LTD,148127,9915.16
EIDPARRY,EID PARRY INDIA LTD,344595,3621.70
EIEL,ENVIRO INFRA ENGINEERS L,3946945,10075.37
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,40320,156.86
EIHOTEL,EIH LIMITED,716034,2841.68
EIMCOELECO,EIMCO ELECON (INDIA) LTD,49832,1019.41
EKC,EVEREST KANTO CYLINDERLTD,1249962,1860.26
ELDEHSG,ELDECO HSG & IND LTD.,50,0.43
ELECON,ELECON ENG. CO. LTD,1332827,8061.79
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8154326,8798.21
ELECTHERM,ELECTROTHERM (I) LTD.,15663,150.38
ELGIEQUIP,ELGI EQUIPMENTS LTD,1157023,6015.82
ELIN,ELIN ELECTRONICS LIMITED,153047,316.69
ELLEN,ELLENBARRIE INDUS GASES L,374694,1939.86
EMAMILTD,EMAMI LIMITED,664513,3889.74
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183934,203.10
EMBDL,EMBASSY DEVELOPMENTS LTD,41788312,47189.91
EMCURE,EMCURE PHARMACEUTICALS L,140572,1931.26
EMIL,ELECTRONICS MART IND LTD,1910347,2928.30
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1289506,7679.90
EMUDHRA,EMUDHRA LIMITED,199312,1396.83
EMULTIMQ,EDELAMC - EMULTIMQ,40488,17.31
ENDURANCE,ENDURANCE TECHNO. LTD.,166254,4665.55
ENGINERSIN,ENGINEERS INDIA LTD,12516466,26749.44
ENIL,ENTERTAIN NET. IND. LTD.,42481,67.21
ENRIN,SIEMENS ENERGY INDIA LTD,254720,8417.32
ENTERO,ENTERO HEALTHCARE SOLU L,398611,4677.12
EPACK,EPACK DURABLE LIMITED,1547077,5482.05
EPACKPEB,EPACK PREFAB TECHN LTD,317620,1033.56
EPIGRAL,EPIGRAL LIMITED,258885,4608.69
EPL,EPL LIMITED,2239585,4981.40
EQUAL200,MIRAEAMC - EQUAL200,18025,2.43
EQUAL50ADD,DSPAMC - DSPNEWETF,8540,28.05
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8450413,5501.45
ERIS,ERIS LIFESCIENCES LIMITED,66220,1106.03
ESABINDIA,ESAB INDIA LTD,5648,300.80
ESAFSFB,ESAF SMALL FINANCE BANK L,1859875,634.35
ESCORTS,ESCORTS KUBOTA LIMITED,165375,5991.80
ESG,MIRAEAMC - MAESGETF,17076,7.40
ESILVER,EDELAMC - ESILVER,81482,125.42
ESSENTIA,INTEGRA ESSENTIA LIMITED,163638,3.51
ESTER,ESTER INDUSTRIES LTD,389416,503.72
ETERNAL,ETERNAL LIMITED,21297360,65096.63
ETHOSLTD,ETHOS LIMITED,20624,558.19
EUREKAFORB,EUREKA FORBES LIMITED,152439,884.94
EUROBOND,EURO PANEL PRODUCTS LTD,1487,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,60098,220.99
EVEREADY,EVEREADY INDS. IND.  LTD.,961814,3809.45
EVERESTIND,EVEREST INDUSTRIES LTD,13682,86.81
EVIETF,ICICIPRAMC - EVIETF,156732,49.83
EVINDIA,MIRAEAMC - EVINDIA,198719,60.56
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,28699,347.23
EXICOM,EXICOM TELE SYSTEMS LTD,841122,1335.08
EXIDEIND,EXIDE INDUSTRIES LTD,6155873,25760.65
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,127387,1452.22
EXXARO,EXXARO TILES LIMITED,171762,14.73
FABTECH,FABTECH TECHNOLOGIES LTD,198322,486.40
FACT,FACT LTD,715714,6987.78
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,46669,402.44
FAZE3Q,FAZE THREE LIMITED,62289,325.89
FCL,FINEOTEX CHEMICAL LIMITED,6866086,2217.48
FCSSOFT,FCS SOFTWARE SOLN. LTD.,659204,16.85
FDC,FDC LIMITED,519421,2496.64
FEDERALBNK,FEDERAL BANK LTD,2675205,5803.47
FEDFINA,FEDBANK FINANCIAL SER L,3485566,4979.02
FIBERWEB,FIBERWEB INDIA LIMITED,3122,1.43
FIEMIND,FIEM INDUSTRIES LIMITED,78050,1613.08
FILATEX,FILATEX INDIA LTD,3182925,1797.14
FILATFASH,FILATEX FASHIONS LIMITED,2478944,12.99
FINCABLES,FINOLEX CABLES LTD,1190860,10858.65
FINEORG,FINE ORGANIC IND. LTD.,28980,1386.96
FINIETF,ICICIPRAMC-ICICIFIN,500757,154.36
FINOPB,FINO PAYMENTS BANK LTD,1429234,4357.03
FINPIPE,FINOLEX INDUSTRIES LTD,3300522,7119.52
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2617926,9756.23
FISCHER,FISCHER MEDICAL VENTURE L,773540,734.16
FIVESTAR,FIVE-STAR BUS FIN LTD,974803,6248.57
FLAIR,FLAIR WRITING INDUST LTD,243451,800.78
FLEXIADD,DSPAMC - FLEXIADD,169,0.02
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,488859,18116.59
FMCGIETF,ICICIPRAMC - ICICIFMCG,2003813,1199.14
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,160051,818.81
FOCUS,FOCUS LIGHTG & FIXTRS LTD,4450,3.35
FOODSIN,FOODS & INNS LIMITED,26804,25.20
FORCEMOT,FORCE MOTORS LIMITED,62329,10407.71
FORTIS,FORTIS HEALTHCARE LTD,1274209,12215.79
FOSECOIND,FOSECO INDIA LTD,3456,206.12
FSL,FIRSTSOURCE SOLU. LTD.,1707160,6120.60
FUSION,FUSION FINANCE LIMITED,1652185,3930.53
GABRIEL,GABRIEL INDIA LTD,264494,2673.53
GAEL,GUJARAT AMBUJA EXPORTS LT,1617959,2028.53
GAIL,GAIL (INDIA) LTD,14810532,27793.96
GALAPREC,GALA PRECISION ENG LTD,44092,412.39
GALAXYSURF,GALAXY SURFACTANTS LTD,35075,850.39
GALLANTT,GALLANTT ISPAT LIMITED,328654,2083.21
GANDHAR,GANDHAR OIL REFINE IND L,712570,1200.37
GANDHITUBE,GANDHI SPL. TUBES LTD,25189,219.53
GANECOS,GANESHA ECOSPHERE LIMITED,142234,1898.84
GANESHBE,GANESH BENZOPLAST LIMITED,406644,456.09
GANESHCP,GANESH CONSUMER PRODUCT L,21485,60.81
GANESHHOU,GANESH HOUSING LIMITED,452233,4256.57
GARFIBRES,GARWARE TECH FIBRES LTD,92964,764.87
GARUDA,GARUDA CONSTRUCT N ENG L,686015,1562.82
GATECH,GACM TECHNOLOGIES LIMITED,10936,0.08
GATEWAY,GATEWAY DISTRIPARKS LTD,5223335,3523.20
GCSL,GRETEX CORPORATE SERVICES,125,0.46
GEECEE,GEECEE VENTURES LIMITED,1146,4.21
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.52
GEMAROMA,GEM AROMATICS LIMITED,241155,522.07
GENESYS,GENESYS INTL CORPN LTD,789835,4774.24
GENUSPAPER,GENUS P&B LIMITED,147542,30.51
GENUSPOWER,GENUS POWER INFRASTRU LTD,3858831,13950.88
GEOJITFSL,GEOJIT FINANCIAL SER L,1879398,1537.16
GESHIP,THE GE SHPG.LTD,724694,7905.89
GFLLIMITED,GFL LIMITED,10481,5.75
GHCL,GHCL LIMITED,426420,2677.54
GHCLTEXTIL,GHCL TEXTILES LIMITED,86597,73.56
GICHSGFIN,GIC HOUSING FINANCE LTD,1324989,2598.85
GICRE,GENERAL INS CORP OF INDIA,2256745,9041.46
GILLETTE,GILLETTE INDIA LTD,55819,5270.95
GILT5YBEES,RELCAPAMC - NETFGILT5Y,4962,3.14
GIPCL,GUJ IND POW CO. LTD,2815424,5561.60
GKENERGY,GK ENERGY LIMITED,163263,326.32
GLAND,GLAND PHARMA LIMITED,176798,3445.82
GLAXO,GLAXOSMITHKLINE PHARMA LT,118930,3445.08
GLENMARK,GLENMARK PHARMACEUTICALS,563774,10866.45
GLOBAL,GLOBAL EDUCATION LIMITED,7000,4.96
GLOBALVECT,GLOBAL VEC HELICORP LTD,2184,5.03
GLOBE,GLOBE ENTERPRISE (I) LTD,150,0.00
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,799075,566.01
GLOBUSSPR,GLOBUS SPIRITS LTD,179205,2039.14
GLOSTERLTD,GLOSTER LIMITED,11563,75.36
GLOTTIS,GLOTTIS LIMITED,290411,211.51
GMBREW,G M BREWERIES LTD,90491,1000.80
GMDCLTD,GUJARAT MINERAL DEV CORP,6293342,33842.19
GMMPFAUDLR,GMM PFAUDLER LIMITED,278032,3410.05
GMRAIRPORT,GMR AIRPORTS LIMITED,9129001,8396.09
GMRP&UI,GMR POW AND URBAN INFRA L,12460886,14619.88
GNA,GNA AXLES LIMITED,158216,544.43
GNFC,GUJ NAR VAL FER & CHEM L,1991971,10902.94
GOACARBON,GOA CARBON LIMITED,28015,140.91
GOCLCORP,GOCL CORPORATION LIMITED,348971,1344.29
GOCOLORS,GO FASHION INDIA LTD,219368,1505.26
GODAVARIB,GODAVARI BIOREFINERIES L,52092,140.61
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,671059,22698.20
GODIGIT,GO DIGIT GENERAL INS LTD,208315,748.04
GODREJAGRO,GODREJ AGROVET LIMITED,1004427,7150.91
GODREJCP,GODREJ CONSUMER PRODUCTS,536586,6563.60
GODREJIND,GODREJ INDUSTRIES LTD,190744,2175.46
GODREJPROP,GODREJ PROPERTIES LTD,669629,15594.14
GOKEX,GOKALDAS EXPORTS LTD.,1384938,11845.03
GOKUL,GOKUL REFOILS & SOLV LTD,1225,0.50
GOKULAGRO,GOKUL AGRO RESOURCES LTD,426531,810.64
GOLD1,KOTAK GOLD ETF,1187796,1158.44
GOLD360,360ONEAMC - GOLD360,40607,50.55
GOLDBEES,NIP IND ETF GOLD BEES,23090761,23098.88
GOLDCASE,ZERODHAAMC - GOLDCASE,2953239,560.80
GOLDETF,MIRAEAMC - MAGOLDETF,746401,870.04
GOLDETFADD,DSPAMC - DSPGOLDETF,29794,35.27
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2032879,7673.67
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3865460,3992.55
GOLDSHARE,UTI GOLD ETF,1385020,1192.32
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,754650,7618.50
GOPAL,GOPAL SNACKS LIMITED,794686,2853.90
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,8961554,21270.67
GPPL,GUJARAT PIPAVAV PORT LTD,8728079,17514.85
GPTHEALTH,GPT HEALTHCARE LIMITED,570883,908.17
GPTINFRA,GPT INFRAPROJECTS LTD,190491,216.31
GRANULES,GRANULES INDIA LIMITED,4631446,24504.06
GRAPHITE,GRAPHITE INDIA LTD,1607196,9335.20
GRASIM,GRASIM INDUSTRIES LTD,285495,7952.02
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,655645,11821.38
GREAVESCOT,GREAVES COTTON LTD.,5184812,11474.27
GREENLAM,GREENLAM INDUSTRIES LTD.,91011,234.86
GREENPANEL,GREENPANEL INDUSTRIES LTD,310765,925.63
GREENPLY,GREENPLY INDUSTRIES LTD,429145,1330.59
GREENPOWER,ORIENT GREEN POWER CO LTD,5420817,763.93
GRINDWELL,GRINDWELL NORTON LIMITED,76780,1343.75
GRINFRA,G R INFRAPROJECTS LIMITED,75763,989.96
GRMOVER,GRM OVERSEAS LIMITED,2477287,9359.61
GROWWDEFNC,GROWWAMC - GROWWDEFNC,775441,639.30
GROWWEV,GROWWAMC - GROWWEV,201076,61.46
GROWWGOLD,GROWWAMC - GROWWGOLD,256928,312.18
GROWWLIQID,GROWWAMC - GROWWLIQID,1250,1.32
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3108,0.32
GROWWMOM50,GROWWAMC - GROWWMOM50,154523,16.76
GROWWN200,GROWWAMC - GROWWN200,22892,2.61
GROWWNET,GROWWAMC - GROWWNET,122656,13.20
GROWWNIFTY,GROWWAMC - GROWWNIFTY,17905,1.86
GROWWNXT50,GROWWAMC - GROWWNXT50,405,0.28
GROWWPOWER,GROWWAMC - GROWWPOWER,142945,14.71
GROWWRAIL,GROWWAMC - GROWWRAIL,3728233,1332.13
GROWWRLTY,GROWWAMC - GROWWRLTY,13848,1.47
GROWWSLVR,GROWWAMC - GROWWSLVR,503217,817.24
GRPLTD,GRP LIMITED,4445,101.11
GRSE,GARDEN REACH SHIP&ENG LTD,1419507,38090.66
GRWRHITECH,GARWARE HI-TECH FILMS LTD,129805,4944.77
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2094,0.62
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1000,0.64
GSFC,GUJ STATE FERT & CHEM LTD,7424193,15389.81
GSLSU,GLOBAL SURFACES LIMITED,172009,242.93
GSPL,GUJARAT STATE PETRO LTD,801821,2672.85
GSS,GSS INFOTECH LIMITED,336760,78.61
GTL,GTL LTD,100231,12.27
GTLINFRA,GTL INFRA.LTD,8136856,131.69
GTPL,GTPL HATHWAY LIMITED,45202,53.86
GUFICBIO,GUFIC BIOSCIENCES LTD.,132083,478.97
GUJALKALI,GUJARAT ALKALIES & CHEM,362566,2318.54
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,721109,3329.54
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1331795,5535.34
GULFOILLUB,GULF OIL LUB. IND. LTD.,162027,2005.64
GULFPETRO,GP PETROLEUMS LIMITED,70739,29.62
GULPOLY,GULSHAN POLYOLS LIMITED,259766,443.18
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,487938,1697.14
GVT&D,GE VERNOVA T&D INDIA LTD,167185,5029.38
HAL,HINDUSTAN AERONAUTICS LTD,2821513,134639.92
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2808258,18648.58
HAPPYFORGE,HAPPY FORGINGS LIMITED,101846,1019.09
HARDWYN,HARDWYN INDIA LIMITED,122110,19.40
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,611522,3043.32
HARRMALAYA,HARRISON MALAYALAM LTD,12168,25.39
HARSHA,HARSHA ENGINEERS INT LTD,1061138,4766.36
HATHWAY,HATHWAY CABLE & DATACOM,29074028,4522.25
HATSUN,HATSUN AGRO PRODUCT LTD.,30873,329.72
HAVELLS,HAVELLS INDIA LIMITED,808223,12629.09
HBLENGINE,HBL ENGINEERING LTD,3998587,34768.32
HCC,HINDUSTAN CONSTRUCTION CO,13203310,3725.51
HCG,HEALTHCARE GLOB. ENT. LTD,350889,2225.61
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,1123846,18065.88
HDBFS,HDB FINANCIAL SERVICES L,610030,4580.86
HDFCAMC,HDFC AMC LIMITED,252213,13874.54
HDFCBANK,HDFC BANK LTD,3493190,33296.71
HDFCBSE500,HDFCAMC - HDFCBSE500,12348,4.64
HDFCGOLD,HDFC GOLD ETF,2671387,2719.99
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4819,5.91
HDFCLIFE,HDFC LIFE INS CO LTD,741834,5623.62
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,29802,6.22
HDFCMID150,HDFCAMC - HDFCMID150,650948,138.84
HDFCMOMENT,HDFCAMC - HDFCMOMENT,448813,146.97
HDFCNEXT50,HDFCAMC - HDFCNEXT50,62433,43.75
HDFCNIF100,HDFCAMC - HDFCNIF100,22058,5.82
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,68338,38.51
HDFCNIFIT,HDFCAMC - HDFCNIFIT,176296,66.00
HDFCNIFTY,HDFCAMC - HDFCNIFTY,44254,122.72
HDFCPSUBK,HDFCAMC HDFCPSUBK,21233,16.98
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,95047,26.75
HDFCQUAL,HDFCAMC - HDFCQUAL,23310,13.67
HDFCSENSEX,HDFCAMC - HDFCSENSEX,24554,22.42
HDFCSILVER,HDFCAMC - HDFCSILVER,5916170,9364.58
HDFCSML250,HDFCAMC - HDFCSML250,2393286,4123.43
HDFCVALUE,HDFCAMC - HDFCVALUE,1447,1.95
HEALTHIETF,ICICIPRAMC - ICICIPHARM,173096,260.32
HEALTHY,BIRLASLAMC - HEALTHY,204102,30.52
HEG,HEG LTD,2182352,11705.99
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,871820,1833.83
HEMIPROP,HEMISPHERE PROP IND LTD,2948368,4569.79
HERANBA,HERANBA INDUSTRIES LTD,132072,437.64
HERCULES,HERCULES HOI. LTD.,29211,57.97
HERITGFOOD,HERITAGE FOODS LTD,1138636,5655.82
HEROMOTOCO,HERO MOTOCORP LIMITED,157438,8193.53
HESTERBIO,HESTER BIOSCIENCES LTD,8350,164.82
HEUBACHIND,HEUBACH COLORANTS IND LTD,40471,221.46
HEXT,HEXAWARE TECHNOLOGIES LTD,414424,3081.64
HFCL,HFCL LIMITED,37628986,34070.67
HGINFRA,H.G.INFRA ENGINEERING LTD,510894,5426.81
HGS,HINDUJA GLOBAL SOLS. LTD.,132563,794.63
HIKAL,HIKAL LIMITED,1381129,4277.72
HILINFRA,HIGHWAY INFRASTRUCTURE L,174688,131.41
HILTON,HILTON METAL FORGING LTD,48779,23.06
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2953100,4283.48
HINDALCO,HINDALCO  INDUSTRIES  LTD,1880199,14271.80
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,16924169,51018.73
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4249239,8067.07
HINDPETRO,HINDUSTAN PETROLEUM CORP,1335806,5703.49
HINDUNILVR,HINDUSTAN UNILEVER LTD.,984712,24671.29
HINDWAREAP,HINDWARE HME INOVATON LTD,1712782,5358.04
HINDZINC,HINDUSTAN ZINC LIMITED,8902857,43353.95
HIRECT,HIND RECTIFIER LIMITED,50544,856.70
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7876761,9073.27
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,293167,1558.28
HLVLTD,HLV LIMITED,1057057,140.41
HMAAGRO,HMA AGRO INDUSTRIES LTD,670333,219.46
HMVL,HINDUSTAN MEDIA VENT LTD,27766,24.00
HNDFDS,HINDUSTAN FOODS LIMITED,65482,359.03
HNGSNGBEES,NIP IND ETF HANGSENG BEES,408458,2020.30
HOMEFIRST,HOME FIRST FIN CO IND LTD,291976,3647.82
HONASA,HONASA CONSUMER LIMITED,851456,2483.96
HONAUT,HONEYWELL AUTOMATION IND,18299,6963.54
HONDAPOWER,HONDA I POWER PRODUCT LTD,23059,657.07
HPAL,HP ADHESIVES LIMITED,91877,64.39
HPL,HPL ELECTRIC & POWER LTD,698614,3744.65
HSCL,HIMADRI SPECIALITY CHEM L,4817665,23348.69
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3240634,9561.90
HUDCO,HSG & URBAN DEV CORPN LTD,10799497,26332.21
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1187857,4094.26
HYUNDAI,HYUNDAI MOTOR INDIA LTD,704205,17387.03
ICEMAKE,ICE MAKE REFRIGERAT LTD,28260,230.70
ICICIB22,ICICIPRAMC - BHARATIWIN,358503,400.81
ICICIBANK,ICICI BANK LTD.,3971314,54959.19
ICICIGI,ICICI LOMBARD GIC LIMITED,165898,3358.46
ICICIPRULI,ICICI PRU LIFE INS CO LTD,597932,3820.54
ICIL,INDO COUNT INDUSTRIES LTD,839536,2564.35
ICRA,ICRA LIMITED,6244,403.68
IDBI,IDBI BANK LIMITED,37935363,36038.74
IDEA,VODAFONE IDEA LIMITED,598774657,52145.09
IDEAFORGE,IDEAFORGE TECHNO LTD,1197524,6400.59
IDFCFIRSTB,IDFC FIRST BANK LIMITED,50211046,36652.87
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,3874,10.66
IEX,INDIAN ENERGY EXC LTD,10214994,16137.12
IFBAGRO,IFB AGRO INDUSTRIES LTD,16010,225.62
IFBIND,IFB INDUSTRIES LTD,302618,5060.31
IFCI,IFCI LTD,20810683,12331.54
IFGLEXPOR,IFGL REFRACTORIES LIMITED,36171,101.26
IGARASHI,IGARASHI MOTORS INDIA LTD,186534,1019.33
IGCL,INDOGULF CROPSCIENCES LTD,425995,463.95
IGIL,INTERNATIO GEMM INS (I) L,1083310,4122.10
IGL,INDRAPRASTHA GAS LTD,2096966,4533.39
IGPL,I G PETROCHEMICALS LTD,85474,436.22
IIFL,IIFL FINANCE LIMITED,1755780,8266.43
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2550282,8301.13
IKIO,IKIO TECHNOLOGIES LIMITED,332888,786.80
IKS,INVENTURUS KNOWLEDGE SO L,495325,7939.69
IMAGICAA,IMAGICAAWORLD ENT LTD,2944483,1868.44
IMFA,INDIAN METALS & FERRO,226044,2255.41
IMPAL,IND MOTOR PART & ACC LTD,596,6.76
INDBANK,INDBANK MERCH BANK,11628,4.83
INDGN,INDEGENE LIMITED,1189321,6772.46
INDHOTEL,THE INDIAN HOTELS CO. LTD,4315142,32505.04
INDIACEM,THE INDIA CEMENTS LIMITED,569668,2044.16
INDIAGLYCO,INDIA GLYCOLS LTD,1145265,9648.93
INDIAMART,INDIAMART INTERMESH LTD,110310,2758.56
INDIANB,INDIAN BANK,486201,3688.88
INDIANHUME,INDIAN HUME PIPE CO. LTD.,86438,356.16
INDIASHLTR,INDIA SHELTER FIN CORP L,415806,3434.85
INDIGO,INTERGLOBE AVIATION LTD,369144,21039.45
INDIGOPNTS,INDIGO PAINTS LIMITED,124252,1494.68
INDIQUBE,INDIQUBE SPACES LIMITED,115591,267.94
INDNIPPON,INDIA NIPPON ELECT  LTD,71223,644.29
INDOAMIN,INDO AMINES LIMITED,228837,345.94
INDOBORAX,INDO BORAX & CHEMICAL LTD,1988,3.51
INDOCO,INDOCO REMEDIES LTD.,125136,372.70
INDOFARM,INDO FARM EQUIPMENT LTD,367102,887.94
INDORAMA,INDO RAMA SYNTHETICS LTD,505624,314.23
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1063320,3178.57
INDOTECH,INDO TECH TRANSFORM LTD.,15123,273.26
INDOWIND,INDOWIND ENERGY LTD,15218,2.83
