sebi_report_as_on_reporting_date_10dec2025,unnamed_1,unnamed_2,unnamed_3
DCBBANK,DCB BANK LIMITED,3482954,5046.38
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,7647,9.20
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,133571,1771.54
DCMSRIND,DCM SHRIRAM IND LTD,681688,1157.18
DCW,DCW LTD,3848727,2764.55
DCXINDIA,DCX SYSTEMS LIMITED,2762234,7057.75
DDEVPLSTIK,DDEV PLASTIKS IND LTD,351231,1056.62
DECCANCE,DECCAN CEMENTS LIMITED,170126,1591.82
DEEDEV,DEE DEVELOPMENT ENG LTD,316811,819.81
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,704861,9169.37
DEEPAKNTR,DEEPAK NITRITE LTD,731107,13727.84
DEEPINDS,DEEP INDUSTRIES LIMITED,636169,3105.57
DELHIVERY,DELHIVERY LIMITED,1966471,8671.20
DELTACORP,DELTA CORP LIMITED,9582914,8658.88
DEN,DEN NETWORKS LTD,3134970,1206.19
DENORA,DE NORA INDIA LIMITED,7575,69.10
DENTA,DENTA WATER N INFRA SOL L,419260,1702.61
DEVIT,DEV INFO TECHNOLOGY LTD,13873,7.89
DEVX,DEV ACCELERATOR LIMITED,8268,3.60
DEVYANI,DEVYANI INTERNATIONAL LTD,10643227,17719.89
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,887027,1322.38
DHANBANK,DHANLAXMI BANK LIMITED,417625,115.05
DHANI,DHANI SERVICES LIMITED,140274,103.41
DHANUKA,DHANUKA AGRITECH LTD,88274,1315.47
DHARMAJ,DHARMAJ CROP GUARD LTD,15928,43.60
DHUNINV,DHUNSERI INVESTMENTS LTD,582,8.94
DIACABS,DIAMOND POWER INFRA LTD,3918329,5907.48
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.45
DIAMONDYD,PRATAAP SNACKS LIMITED,1097341,11508.06
DIFFNKG,DIFFUSION ENGINEERS LTD,176843,614.37
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,451453,868.84
DISHTV,DISH TV INDIA LTD.,4617754,221.64
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11240,73.86
DIVISLAB,DIVI S LABORATORIES LTD,213348,13830.61
DIVOPPBEES,NIP IND ETF DIV OPP,102653,86.08
DIXON,DIXON TECHNO (INDIA) LTD,462904,70402.72
DJML,DJ MEDIAPRINT & LOG LTD,29969,16.97
DLF,DLF LIMITED,4599416,35667.78
DLINKINDIA,D-LINK INDIA LTD,362249,1749.57
DMART,AVENUE SUPERMARTS LIMITED,530641,22401.81
DMCC,DMCC SPECIALITY CHEMICALS,18876,56.49
DODLA,DODLA DAIRY LIMITED,59152,799.05
DOLATALGO,DOLAT ALGOTECH LIMITED,381782,342.78
DOLLAR,DOLLAR INDUSTRIES LIMITED,159920,629.73
DOMS,DOMS INDUSTRIES LIMITED,93352,2468.18
DONEAR,DONEAR IND. LIMITED,25918,27.55
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12661,194.25
DPSCLTD,DPSC LIMITED,45756,8.30
DPWIRES,D P WIRES LIMITED,15752,40.96
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,72473,115.70
DREDGECORP,DREDGING CORP OF INDIA,146657,1302.21
DRREDDY,DR. REDDY S LABORATORIES,488669,6262.44
DSSL,DYNACONS SYS & SOLN LTD,67463,716.79
DTIL,DHUNSERI TEA & IND. LTD.,4950,9.81
DUCON,DUCON INFRATECHNOLOGIES L,154660,9.20
DVL,DHUNSERI VENTURES LIMITED,35861,118.58
DWARKESH,DWARIKESH SUGAR IND LTD,2531140,1322.80
DYCL,DYNAMIC CABLES LIMITED,294401,1187.70
DYNAMATECH,DYNAMATIC TECHNOLOGIES,80546,6157.79
DYNPRO,DYNEMIC PRODUCTS LIMITED,8387,25.95
E2E,E2E NETWORKS LIMITED,8285,179.69
EASEMYTRIP,EASY TRIP PLANNERS LTD,56333455,6873.76
EBBETF0430,EDELAMC - EBBETF0430,546,8.36
EBBETF0431,EDELAMC - EBBETF0431,13,0.18
EBBETF0433,EDELAMC - EBBETF0433,228,2.90
EBGNG,GNG ELECTRONICS LIMITED,200768,703.25
ECAPINSURE,EDELAMC - ECAPINSURE,74572,17.50
ECLERX,ECLERX SERVICES LTD,35183,1462.56
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,225079,626.78
EDELWEISS,EDELWEISS FIN SERV LTD,14581334,16115.69
EFCIL,EFC (I) LIMITED,460936,1301.15
EGOLD,EDELAMC - EGOLD,113607,130.25
EICHERMOT,EICHER MOTORS LTD,95436,6453.68
EIDPARRY,EID PARRY INDIA LTD,273633,2854.88
EIEL,ENVIRO INFRA ENGINEERS L,3569658,8914.83
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,40503,156.70
EIHOTEL,EIH LIMITED,604806,2389.99
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48486,982.27
EKC,EVEREST KANTO CYLINDERLTD,1129820,1621.19
ELDEHSG,ELDECO HSG & IND LTD.,707,5.89
ELECON,ELECON ENG. CO. LTD,1327148,7832.17
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7852235,8066.68
ELECTHERM,ELECTROTHERM (I) LTD.,12752,124.87
ELGIEQUIP,ELGI EQUIPMENTS LTD,1452419,7461.00
ELIN,ELIN ELECTRONICS LIMITED,149060,301.99
ELLEN,ELLENBARRIE INDUS GASES L,364571,1819.62
ELM250,EDELAMC - ELM250,14844,2.46
EMAMILTD,EMAMI LIMITED,686194,3951.17
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184683,183.58
EMBDL,EMBASSY DEVELOPMENTS LTD,42316996,46227.80
EMCURE,EMCURE PHARMACEUTICALS L,84736,1167.29
EMIL,ELECTRONICS MART IND LTD,2262383,3271.93
EMKAY,EMKAY GLOBAL FIN SERV LTD,67,0.26
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1202522,6905.75
EMUDHRA,EMUDHRA LIMITED,190068,1322.24
EMULTIMQ,EDELAMC - EMULTIMQ,48215,20.51
ENDURANCE,ENDURANCE TECHNO. LTD.,131694,3703.58
ENERGY,MIRAEAMC - ENERGY,8228,2.91
ENGINERSIN,ENGINEERS INDIA LTD,11699085,24852.54
ENIL,ENTERTAIN NET. IND. LTD.,41116,64.54
ENRIN,SIEMENS ENERGY INDIA LTD,277818,9035.41
ENTERO,ENTERO HEALTHCARE SOLU L,419067,4819.24
EPACK,EPACK DURABLE LIMITED,1669804,5600.64
EPACKPEB,EPACK PREFAB TECHN LTD,358222,1122.60
EPIGRAL,EPIGRAL LIMITED,251148,4462.26
EPL,EPL LIMITED,1973862,4417.48
EQUAL200,MIRAEAMC - EQUAL200,22499,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,18556,62.68
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9067631,5906.30
ERIS,ERIS LIFESCIENCES LIMITED,59650,993.73
ESABINDIA,ESAB INDIA LTD,4968,276.97
ESAFSFB,ESAF SMALL FINANCE BANK L,1761565,597.76
ESCORTS,ESCORTS KUBOTA LIMITED,111783,4046.93
ESG,MIRAEAMC - MAESGETF,19530,8.50
ESILVER,EDELAMC - ESILVER,75239,118.81
ESSENTIA,INTEGRA ESSENTIA LIMITED,173625,3.65
ESTER,ESTER INDUSTRIES LTD,336493,428.23
ETERNAL,ETERNAL LIMITED,23608780,71387.65
ETHOSLTD,ETHOS LIMITED,22160,625.04
EUREKAFORB,EUREKA FORBES LIMITED,209183,1330.98
EUROBOND,EURO PANEL PRODUCTS LTD,1497,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,77770,278.98
EVEREADY,EVEREADY INDS. IND.  LTD.,861312,3311.14
EVERESTIND,EVEREST INDUSTRIES LTD,18621,111.29
EVIETF,ICICIPRAMC - EVIETF,43499,13.78
EVINDIA,MIRAEAMC - EVINDIA,184417,56.23
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,24191,291.49
EXICOM,EXICOM TELE SYSTEMS LTD,854692,1268.18
EXIDEIND,EXIDE INDUSTRIES LTD,5836763,24294.37
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,69431,797.24
EXXARO,EXXARO TILES LIMITED,138759,11.40
FABTECH,FABTECH TECHNOLOGIES LTD,239299,587.42
FACT,FACT LTD,681864,6587.38
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,41989,362.25
FAZE3Q,FAZE THREE LIMITED,56215,290.46
FCL,FINEOTEX CHEMICAL LIMITED,6852488,2174.71
FCSSOFT,FCS SOFTWARE SOLN. LTD.,684392,17.24
FDC,FDC LIMITED,461401,2223.22
FEDERALBNK,FEDERAL BANK LTD,2203181,4891.75
FEDFINA,FEDBANK FINANCIAL SER L,3430701,4899.64
FIBERWEB,FIBERWEB INDIA LIMITED,2397,1.09
FIEMIND,FIEM INDUSTRIES LIMITED,77106,1620.74
FILATEX,FILATEX INDIA LTD,3226972,1777.44
FILATFASH,FILATEX FASHIONS LIMITED,8494325,36.79
FINCABLES,FINOLEX CABLES LTD,1188413,10623.78
FINEORG,FINE ORGANIC IND. LTD.,28795,1377.90
FINIETF,ICICIPRAMC-ICICIFIN,790413,250.07
FINKURVE,FINKURVE FINANCIAL SERV L,1500,1.55
FINOPB,FINO PAYMENTS BANK LTD,1591727,4821.39
FINPIPE,FINOLEX INDUSTRIES LTD,3309966,6956.99
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2731311,9791.83
FISCHER,FISCHER MEDICAL VENTURE L,1069285,748.23
FIVESTAR,FIVE-STAR BUS FIN LTD,1332738,8306.16
FLAIR,FLAIR WRITING INDUST LTD,227805,737.62
FLEXIADD,DSPAMC - FLEXIADD,18388,2.00
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,485072,17817.28
FMCGIETF,ICICIPRAMC - ICICIFMCG,2379547,1416.85
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,155020,781.93
FOCUS,FOCUS LIGHTG & FIXTRS LTD,34410,25.39
FOODSIN,FOODS & INNS LIMITED,46014,39.51
FORCEMOT,FORCE MOTORS LIMITED,59946,9977.00
FORTIS,FORTIS HEALTHCARE LTD,1470754,13904.62
FOSECOIND,FOSECO INDIA LTD,3074,182.66
FSL,FIRSTSOURCE SOLU. LTD.,1718987,6127.84
FUSION,FUSION FINANCE LIMITED,1459124,3556.48
GABRIEL,GABRIEL INDIA LTD,230288,2245.02
GAEL,GUJARAT AMBUJA EXPORTS LT,1259777,1636.35
GAIL,GAIL (INDIA) LTD,15434546,28414.10
GALAPREC,GALA PRECISION ENG LTD,40232,376.74
GALAXYSURF,GALAXY SURFACTANTS LTD,43162,995.70
GALLANTT,GALLANTT ISPAT LIMITED,283661,1775.80
GANDHAR,GANDHAR OIL REFINE IND L,753293,1226.52
GANDHITUBE,GANDHI SPL. TUBES LTD,24504,210.26
GANECOS,GANESHA ECOSPHERE LIMITED,167056,2004.03
GANESHBE,GANESH BENZOPLAST LIMITED,382118,429.30
GANESHCP,GANESH CONSUMER PRODUCT L,35431,95.78
GANESHHOU,GANESH HOUSING LIMITED,459600,4290.64
GANGAFORGE,GANGA FORGING LIMITED,10750,0.31
GARFIBRES,GARWARE TECH FIBRES LTD,78200,629.51
GARUDA,GARUDA CONSTRUCT N ENG L,1026395,2215.89
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,4761209,3206.57
GEECEE,GEECEE VENTURES LIMITED,2815,10.28
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.51
GEMAROMA,GEM AROMATICS LIMITED,305860,572.89
GENESYS,GENESYS INTL CORPN LTD,760204,4439.60
GENUSPAPER,GENUS P&B LIMITED,149916,30.31
GENUSPOWER,GENUS POWER INFRASTRU LTD,3487746,12468.55
GEOJITFSL,GEOJIT FINANCIAL SER L,1900389,1535.28
GESHIP,THE GE SHPG.LTD,688877,7566.21
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,380714,2381.19
GHCLTEXTIL,GHCL TEXTILES LIMITED,146883,119.40
GICHSGFIN,GIC HOUSING FINANCE LTD,1261926,2300.92
GICRE,GENERAL INS CORP OF INDIA,2058481,8249.49
GILLETTE,GILLETTE INDIA LTD,51648,4825.70
GILT5YBEES,RELCAPAMC - NETFGILT5Y,16505,10.48
GIPCL,GUJ IND POW CO. LTD,2572671,4931.80
GKENERGY,GK ENERGY LIMITED,225003,368.40
GLAND,GLAND PHARMA LIMITED,179986,3480.10
GLAXO,GLAXOSMITHKLINE PHARMA LT,106564,3075.32
GLENMARK,GLENMARK PHARMACEUTICALS,283620,5609.53
GLOBALVECT,GLOBAL VEC HELICORP LTD,2196,5.04
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,816714,573.09
GLOBUSSPR,GLOBUS SPIRITS LTD,171928,1901.51
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,172833,113.12
GMBREW,G M BREWERIES LTD,112383,1190.29
GMDCLTD,GUJARAT MINERAL DEV CORP,6743246,35608.71
GMMPFAUDLR,GMM PFAUDLER LIMITED,258044,3140.14
GMRAIRPORT,GMR AIRPORTS LIMITED,8428828,8010.50
GMRP&UI,GMR POW AND URBAN INFRA L,13694249,16010.79
GNA,GNA AXLES LIMITED,162219,552.99
GNFC,GUJ NAR VAL FER & CHEM L,1766048,9709.22
GOACARBON,GOA CARBON LIMITED,24927,124.57
GOCLCORP,GOCL CORPORATION LIMITED,344406,1319.07
GOCOLORS,GO FASHION INDIA LTD,213413,1393.67
GODAVARIB,GODAVARI BIOREFINERIES L,117973,302.31
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,588450,19646.01
GODIGIT,GO DIGIT GENERAL INS LTD,192866,690.54
GODREJAGRO,GODREJ AGROVET LIMITED,967441,6739.19
GODREJCP,GODREJ CONSUMER PRODUCTS,518161,6321.03
GODREJIND,GODREJ INDUSTRIES LTD,191635,2157.97
GODREJPROP,GODREJ PROPERTIES LTD,758158,17264.75
GOKEX,GOKALDAS EXPORTS LTD.,1450704,12487.76
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,504048,987.80
GOLD1,KOTAK GOLD ETF,1141840,1124.24
GOLD360,360ONEAMC - GOLD360,30441,38.11
GOLDBEES,NIP IND ETF GOLD BEES,21807207,22138.48
GOLDCASE,ZERODHAAMC - GOLDCASE,2622168,506.72
GOLDETF,MIRAEAMC - MAGOLDETF,706077,838.58
GOLDETFADD,DSPAMC - DSPGOLDETF,15128,18.05
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1895595,7186.20
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3269706,3419.19
GOLDSHARE,UTI GOLD ETF,1277278,1085.87
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,723306,7224.02
GOPAL,GOPAL SNACKS LIMITED,770853,2743.51
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9763645,22912.56
GPPL,GUJARAT PIPAVAV PORT LTD,7738988,15921.62
GPTHEALTH,GPT HEALTHCARE LIMITED,952978,1438.79
GPTINFRA,GPT INFRAPROJECTS LTD,366382,408.32
GRANULES,GRANULES INDIA LIMITED,3802992,20161.01
GRAPHITE,GRAPHITE INDIA LTD,1865170,10695.45
GRASIM,GRASIM INDUSTRIES LTD,279259,7760.95
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,480410,8785.91
GREAVESCOT,GREAVES COTTON LTD.,5446621,11769.22
GREENLAM,GREENLAM INDUSTRIES LTD.,89746,229.96
GREENPANEL,GREENPANEL INDUSTRIES LTD,297447,864.15
GREENPLY,GREENPLY INDUSTRIES LTD,457613,1395.51
GREENPOWER,ORIENT GREEN POWER CO LTD,5055055,702.98
GRINDWELL,GRINDWELL NORTON LIMITED,67658,1174.94
GRINFRA,G R INFRAPROJECTS LIMITED,76690,982.90
GRMOVER,GRM OVERSEAS LIMITED,2775483,10795.14
GROWW,BILLIONBRAINS GARAGE VN L,2355794,3503.67
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1041153,844.52
GROWWEV,GROWWAMC - GROWWEV,177453,54.36
GROWWGOLD,GROWWAMC - GROWWGOLD,226394,277.86
GROWWLIQID,GROWWAMC - GROWWLIQID,3321,3.53
GROWWLOVOL,GROWWAMC - GROWWLOVOL,2896,0.30
GROWWMOM50,GROWWAMC - GROWWMOM50,144810,15.63
GROWWN200,GROWWAMC - GROWWN200,51755,6.04
GROWWNET,GROWWAMC - GROWWNET,130961,14.10
GROWWNIFTY,GROWWAMC - GROWWNIFTY,49952,5.22
GROWWNXT50,GROWWAMC - GROWWNXT50,1909,1.31
GROWWPOWER,GROWWAMC - GROWWPOWER,282216,28.15
GROWWRAIL,GROWWAMC - GROWWRAIL,3857456,1368.31
GROWWRLTY,GROWWAMC - GROWWRLTY,24780,2.53
GROWWSLVR,GROWWAMC - GROWWSLVR,306219,506.90
GRPLTD,GRP LIMITED,4033,91.13
GRSE,GARDEN REACH SHIP&ENG LTD,1699742,44936.70
GRWRHITECH,GARWARE HI-TECH FILMS LTD,113866,4411.29
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,278,0.18
GSFC,GUJ STATE FERT & CHEM LTD,7443376,15227.51
GSLSU,GLOBAL SURFACES LIMITED,108148,160.76
GSPL,GUJARAT STATE PETRO LTD,1802844,5603.02
GSS,GSS INFOTECH LIMITED,20634,5.78
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,7896304,125.35
GTPL,GTPL HATHWAY LIMITED,44716,52.75
GUFICBIO,GUFIC BIOSCIENCES LTD.,145362,527.89
GUJALKALI,GUJARAT ALKALIES & CHEM,360044,2237.23
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,662200,3023.23
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1387775,5718.19
GULFOILLUB,GULF OIL LUB. IND. LTD.,156926,1935.61
GULFPETRO,GP PETROLEUMS LIMITED,64015,26.99
GULPOLY,GULSHAN POLYOLS LIMITED,267138,441.08
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,451603,1573.42
GVT&D,GE VERNOVA T&D INDIA LTD,195736,5748.71
HAL,HINDUSTAN AERONAUTICS LTD,3555700,166941.37
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2866729,18804.28
HAPPYFORGE,HAPPY FORGINGS LIMITED,101755,1021.53
HARDWYN,HARDWYN INDIA LIMITED,604398,105.75
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,572520,2810.00
HARRMALAYA,HARRISON MALAYALAM LTD,12972,26.49
HARSHA,HARSHA ENGINEERS INT LTD,1048173,4705.70
HATHWAY,HATHWAY CABLE & DATACOM,29010704,4484.46
HATSUN,HATSUN AGRO PRODUCT LTD.,33472,352.54
HAVELLS,HAVELLS INDIA LIMITED,868694,13388.66
HBLENGINE,HBL ENGINEERING LTD,4616491,40149.63
HCC,HINDUSTAN CONSTRUCTION CO,24641680,6315.87
HCG,HEALTHCARE GLOB. ENT. LTD,255968,1631.77
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,796694,13055.07
HDBFS,HDB FINANCIAL SERVICES L,469232,3547.24
HDFCAMC,HDFC AMC LIMITED,434084,12162.72
HDFCBANK,HDFC BANK LTD,3224201,30819.77
HDFCBSE500,HDFCAMC - HDFCBSE500,9352,3.51
HDFCGOLD,HDFC GOLD ETF,2487024,2557.08
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4251,5.28
HDFCLIFE,HDFC LIFE INS CO LTD,657926,4991.13
HDFCLIQUID,HDFCAMC - HDFCLIQUID,1453,15.10
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,24406,5.10
HDFCMID150,HDFCAMC - HDFCMID150,686756,147.90
HDFCMOMENT,HDFCAMC - HDFCMOMENT,384520,126.97
HDFCNEXT50,HDFCAMC - HDFCNEXT50,62407,43.92
HDFCNIF100,HDFCAMC - HDFCNIF100,25545,6.82
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,86489,50.08
HDFCNIFIT,HDFCAMC - HDFCNIFIT,138963,52.37
HDFCNIFTY,HDFCAMC - HDFCNIFTY,54924,155.41
HDFCPSUBK,HDFCAMC HDFCPSUBK,40090,33.33
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,75637,21.43
HDFCQUAL,HDFCAMC - HDFCQUAL,20001,11.74
HDFCSENSEX,HDFCAMC - HDFCSENSEX,26515,24.54
HDFCSILVER,HDFCAMC - HDFCSILVER,3480389,5706.50
HDFCSML250,HDFCAMC - HDFCSML250,3287112,5591.11
HDFCVALUE,HDFCAMC - HDFCVALUE,1336,1.84
HEALTHADD,DSPAMC - HEALTHADD,100,0.15
HEALTHIETF,ICICIPRAMC - ICICIPHARM,225656,340.56
HEALTHY,BIRLASLAMC - HEALTHY,210414,31.53
HEG,HEG LTD,1430166,7692.66
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,824032,1725.05
HEMIPROP,HEMISPHERE PROP IND LTD,3028347,4615.88
HERANBA,HERANBA INDUSTRIES LTD,125110,407.64
HERCULES,HERCULES INVESTMENTS LTD,31145,59.34
HERITGFOOD,HERITAGE FOODS LTD,958648,4761.78
HEROMOTOCO,HERO MOTOCORP LIMITED,136080,7475.11
HESTERBIO,HESTER BIOSCIENCES LTD,8290,161.52
HEUBACHIND,HEUBACH COLORANTS IND LTD,35106,188.08
HEXT,HEXAWARE TECHNOLOGIES LTD,202733,1569.07
HFCL,HFCL LIMITED,41420617,35916.96
HGINFRA,H.G.INFRA ENGINEERING LTD,473165,4922.47
HGS,HINDUJA GLOBAL SOLS. LTD.,129970,755.77
HIKAL,HIKAL LIMITED,1405284,4208.51
HILINFRA,HIGHWAY INFRASTRUCTURE L,192757,138.19
HILTON,HILTON METAL FORGING LTD,3330,2.25
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3116719,4342.90
HINDALCO,HINDALCO  INDUSTRIES  LTD,1711532,13016.02
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,13718441,42050.73
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4306363,8117.23
HINDPETRO,HINDUSTAN PETROLEUM CORP,1515884,6546.41
HINDUNILVR,HINDUSTAN UNILEVER LTD.,679937,16842.34
HINDWAREAP,HINDWARE HME INOVATON LTD,1711951,5351.78
HINDZINC,HINDUSTAN ZINC LIMITED,6818148,33283.24
HIRECT,HIND RECTIFIER LIMITED,37338,625.71
HISARMETAL,HISAR METAL IND. LIMITED,979,2.10
HITECH,HI-TECH PIPES LIMITED,7536192,8512.17
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,228468,1184.05
HLVLTD,HLV LIMITED,504017,69.43
HMAAGRO,HMA AGRO INDUSTRIES LTD,635447,207.14
HMVL,HINDUSTAN MEDIA VENT LTD,36836,30.21
HNDFDS,HINDUSTAN FOODS LIMITED,70163,382.79
HNGSNGBEES,NIP IND ETF HANGSENG BEES,429011,2117.93
HOMEFIRST,HOME FIRST FIN CO IND LTD,309988,3827.17
HONASA,HONASA CONSUMER LIMITED,711897,2043.79
HONAUT,HONEYWELL AUTOMATION IND,10558,4097.26
HONDAPOWER,HONDA I POWER PRODUCT LTD,17560,495.01
HPAL,HP ADHESIVES LIMITED,93134,62.59
HPL,HPL ELECTRIC & POWER LTD,706683,3696.35
HSCL,HIMADRI SPECIALITY CHEM L,4102759,19903.40
HTMEDIA,HT MEDIA LIMITED,14000,3.75
HUBTOWN,HUBTOWN LIMITED,3701128,10904.71
HUDCO,HSG & URBAN DEV CORPN LTD,11631671,28000.65
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1265626,4248.28
HYUNDAI,HYUNDAI MOTOR INDIA LTD,605575,14860.88
ICEMAKE,ICE MAKE REFRIGERAT LTD,25519,206.04
ICICIB22,ICICIPRAMC - BHARATIWIN,301808,339.03
ICICIBANK,ICICI BANK LTD.,3313558,45898.52
ICICIGI,ICICI LOMBARD GIC LIMITED,169912,3423.02
ICICIPRULI,ICICI PRU LIFE INS CO LTD,491153,3156.17
ICIL,INDO COUNT INDUSTRIES LTD,874155,2647.36
ICRA,ICRA LIMITED,7197,460.98
IDBI,IDBI BANK LIMITED,40940222,39219.75
IDEA,VODAFONE IDEA LIMITED,582267188,51941.06
IDEAFORGE,IDEAFORGE TECHNO LTD,1209783,6371.61
IDFCFIRSTB,IDFC FIRST BANK LIMITED,42708778,31093.69
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,2054,5.71
IEX,INDIAN ENERGY EXC LTD,9153490,14570.65
IFBAGRO,IFB AGRO INDUSTRIES LTD,18165,253.93
IFBIND,IFB INDUSTRIES LTD,285659,4756.80
IFCI,IFCI LTD,20596090,11977.80
IFGLEXPOR,IFGL REFRACTORIES LIMITED,40301,101.94
IGARASHI,IGARASHI MOTORS INDIA LTD,176172,921.21
IGCL,INDOGULF CROPSCIENCES LTD,366640,395.30
IGIL,INTERNATIO GEMM INS (I) L,1000816,3795.56
IGL,INDRAPRASTHA GAS LTD,2763712,5770.16
IGPL,I G PETROCHEMICALS LTD,78178,401.47
IIFL,IIFL FINANCE LIMITED,1309441,6246.35
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2374673,7700.95
IKIO,IKIO TECHNOLOGIES LIMITED,317996,745.67
IKS,INVENTURUS KNOWLEDGE SO L,383282,6187.44
IMAGICAA,IMAGICAAWORLD ENT LTD,2730349,1725.12
IMFA,INDIAN METALS & FERRO,227136,2477.64
IMPAL,IND MOTOR PART & ACC LTD,469,5.35
INDBANK,INDBANK MERCH BANK,2245,0.90
INDGN,INDEGENE LIMITED,970516,5551.56
INDHOTEL,THE INDIAN HOTELS CO. LTD,3556512,26931.57
INDIACEM,THE INDIA CEMENTS LIMITED,431240,1522.49
INDIAGLYCO,INDIA GLYCOLS LTD,1046030,8995.75
INDIAMART,INDIAMART INTERMESH LTD,90532,2241.42
INDIANB,INDIAN BANK,1014694,8185.69
INDIANHUME,INDIAN HUME PIPE CO. LTD.,53411,225.90
INDIASHLTR,INDIA SHELTER FIN CORP L,383401,3144.75
INDIGO,INTERGLOBE AVIATION LTD,854891,45160.35
INDIGOPNTS,INDIGO PAINTS LIMITED,112374,1376.01
INDIQUBE,INDIQUBE SPACES LIMITED,94781,219.30
INDNIPPON,INDIA NIPPON ELECT  LTD,70855,634.26
INDOAMIN,INDO AMINES LIMITED,196499,293.24
INDOBORAX,INDO BORAX & CHEMICAL LTD,31738,76.26
INDOCO,INDOCO REMEDIES LTD.,117261,342.49
INDOFARM,INDO FARM EQUIPMENT LTD,291964,692.60
INDORAMA,INDO RAMA SYNTHETICS LTD,584131,345.36
