sebi_report_as_on_reporting_date_21nov2025,unnamed_1,unnamed_2,unnamed_3
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,1033860,5820.98
INDSWFTLAB,IND SWIFT LABORATORIES LT,6696,6.90
INDTERRAIN,IND TERRAIN FASHIONS LTD,12279,5.57
INDUSINDBK,INDUSIND BANK LIMITED,3031727,25441.76
INDUSTOWER,INDUS TOWERS LIMITED,3599619,12840.80
INFIBEAM,INFIBEAM AVENUES LIMITED,21466996,4228.62
INFOBEAN,INFOBEANS TECHNO. LTD.,16772,103.05
INFRABEES,NIP IND ETF INFRA BEES,8967,85.73
INFRAIETF,ICICIPRAMC - ICICIINFRA,152488,145.47
INFY,INFOSYS LIMITED,4055155,62475.90
INGERRAND,INGERSOLL-RAND INDIA LTD,78916,2824.85
INNOVACAP,INNOVA CAPTAB LIMITED,72099,624.57
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7347107,18469.28
INOXINDIA,INOX INDIA LIMITED,154318,1867.91
INOXWIND,INOX WIND LIMITED,24153144,39005.61
INSECTICID,INSECTICIDES (I) LTD,115552,929.46
INTELLECT,INTELLECT DESIGN ARENA,776738,8471.18
INTERARCH,INTERARCH BLDNG SOLTN LTD,83111,2009.02
INTERNET,MIRAEAMC - INTERNET,12716,1.83
INTLCONV,INTL CONVEYORS LIMITED,297175,297.17
INVENTURE,INVENTURE GRO & SEC LTD,60183,1.65
IOB,INDIAN OVERSEAS BANK,30504616,12996.75
IOC,INDIAN OIL CORP LTD,13042714,19970.09
IOLCP,IOL CHEM AND PHARMA LTD,6396819,6508.20
IONEXCHANG,ION EXCHANGE (INDIA) LTD,784395,3881.31
IPCALAB,IPCA LABORATORIES LTD,127145,1851.00
IPL,INDIA PESTICIDES LIMITED,1041496,2191.96
IRB,IRB INFRA DEV LTD.,55948839,27648.63
IRCON,IRCON INTERNATIONAL LTD,17203848,34059.39
IRCTC,INDIAN RAIL TOUR CORP LTD,3650102,28359.61
IREDA,INDIAN RENEWABLE ENERGY,24504026,40402.95
IRFC,INDIAN RAILWAY FIN CORP L,47531021,65726.52
IRIS,IRIS BUSINESS SERV LTD,1881,6.09
IRMENERGY,IRM ENERGY LIMITED,293068,1026.30
ISFT,INTRASOFT TECH. LTD,256904,278.27
ISGEC,ISGEC HEAVY ENG LTD,196058,2067.75
IT,KOTAKMAMC - KOTAKIT,212073,83.79
ITBEES,NIP IND ETF IT,20991018,8418.19
ITC,ITC LTD,9559760,40182.20
ITCHOTELS,ITC HOTELS LIMITED,8182705,18332.41
ITDC,INDIA TOUR. DEV. CO. LTD.,200247,1303.70
ITETF,MIRAEAMC - ITETF,412334,155.92
ITETFADD,DSPAMC - DSPITETF,12311,4.64
ITI,ITI LTD,1010769,3394.32
ITIETF,ICICIPRAMC - ICICITECH,1253586,506.19
IVALUE,IVALUE INFOSOLUTIONS LTD,241404,768.19
IVC,IL&FS INVESTMENT MANAGERS,250732,27.45
IVP,IVP LTD,1450,2.41
IVZINGOLD,INVESCO INDIA GOLD ETF,272,28.54
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1334096,3868.18
IZMO,IZMO LIMITED,228,2.30
J&KBANK,J & K BANK LTD.,16932149,18297.75
JAGRAN,JAGRAN PRAKASHAN LIMITED,723705,531.68
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,124866,302.74
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9167216,10450.13
JAICORPLTD,JAI CORP LIMITED,2133559,3583.42
JAINREC,JAIN RESOURCE RECYCLING L,431481,1837.58
JAMNAAUTO,JAMNA AUTO IND LTD,4881669,5257.94
JARO,JARO INS OF TEC MG N RE L,47639,330.80
JASH,JASH ENGINEERING LIMITED,253301,1372.84
JAYAGROGN,JAYANT AGRO ORGANICS LTD,11707,32.19
JAYBARMARU,JAY BHARAT MARUTI LTD,17926,15.47
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7529503,4929.51
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,38887,41.86
JBCHEPHARM,J B CHEMICALS AND PHARMA,42021,737.33
JBMA,JBM AUTO LIMITED,2605851,17849.59
JCHAC,JOHNSON CONTROLS HITACHI,75650,1384.05
JGCHEM,J.G.CHEMICALS LIMITED,273219,1260.41
JINDALPHOT,JINDAL PHOTO LIMITED,2343,34.31
JINDALPOLY,JINDAL POLY FILMS LIMITED,223053,1381.48
JINDALSAW,JINDAL SAW LIMITED,10228973,21651.10
JINDALSTEL,JINDAL STEEL LIMITED,377932,3898.27
JINDRILL,JINDAL DRILLING IND. LTD,471905,3113.33
JINDWORLD,JINDAL WORLDWIDE LTD,2752653,1237.28
JIOFIN,JIO FIN SERVICES LTD,46677944,143424.60
JISLDVREQS,JAIN DVR EQUITY SHARES,615,0.18
JISLJALEQS,JAIN IRRIGATION SYSTEMS,16410541,9481.14
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,71146,4418.40
JKIL,JKUMAR INFR.LTD.,588019,3991.84
JKLAKSHMI,JK LAKSHMI CEMENT LTD,341483,3025.19
JKPAPER,JK PAPER LIMITED,960014,3895.21
JKTYRE,JK TYRE & INDUSTRIES LTD,811035,3298.19
JLHL,JUPITER LIFE LINE HOSP L,17877,267.44
JMA,JULLUNDUR MOT AGENCY LTD,711,0.65
JMFINANCIL,JM FINANCIAL LIMITED,12985751,21068.67
JNKINDIA,JNK INDIA LIMITED,165568,552.47
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,4536,43.51
JPPOWER,JAIPRAKASH POWER VEN. LTD,92960073,18887.16
JSFB,JANA SMALL FIN BANK LTD,531773,2597.64
JSL,JINDAL STAINLESS LIMITED,619436,4727.83
JSLL,JEENA SIKHO LIFECARE LTD,352800,2639.06
JSWCEMENT,JSW CEMENT LIMITED,3866143,5400.98
JSWENERGY,JSW ENERGY LIMITED,5508276,29407.96
JSWHL,JSW HOLDINGS LIMITED,945,165.51
JSWINFRA,JSW INFRASTRUCTURE LTD,4448046,13453.15
JSWSTEEL,JSW STEEL LIMITED,528720,5953.93
JTEKTINDIA,JTEKT INDIA LIMITED,472597,825.83
JTLIND,JTL INDUSTRIES LIMITED,16223311,12116.95
JUBLCPL,JUBILANT AGRI N CON PRO L,11,0.26
JUBLFOOD,JUBILANT FOODWORKS LTD,2342110,14975.13
JUBLINGREA,JUBILANT INGREVIA LIMITED,940221,6905.24
JUBLPHARMA,JUBILANT PHARMOVA LTD,542886,6088.85
JUNIORBEES,NIP IND ETF JUNIOR BEES,661669,4903.26
JUNIPER,JUNIPER HOTELS LIMITED,172591,510.63
JUSTDIAL,JUSTDIAL LTD.,986390,8837.19
JWL,JUPITER WAGONS LIMITED,4730512,17486.03
JYOTHYLAB,JYOTHY LABS LIMITED,1350281,4765.18
JYOTICNC,JYOTI CNC AUTOMATION LTD,799168,8396.20
JYOTISTRUC,JYOTI STRUCTURES LTD,26165478,4228.65
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,19860,49.14
KAJARIACER,KAJARIA CERAMICS LTD,623578,7286.22
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,3881534,7224.36
KALPATARU,KALPATARU LIMITED,28577,111.16
KALYANKJIL,KALYAN JEWELLERS IND LTD,4514730,23923.00
KAMATHOTEL,KAMAT HOTELS (I) LTD,100091,282.55
KAMDHENU,KAMDHENU LIMITED,7033597,2174.65
KANORICHEM,KANORIA CHEMICALS & INDUS,8510,9.66
KANSAINER,KANSAI NEROLAC PAINTS LTD,1118638,2854.01
KAPSTON,KAPSTON SERVICES LIMITED,10934,36.31
KARURVYSYA,KARUR VYSYA BANK LTD,1641009,3740.59
KAYNES,KAYNES TECHNOLOGY IND LTD,1025718,67070.33
KCP,KCP LTD,1239473,2678.79
KCPSUGIND,KCP SUGAR IND CORP LTD.,7669,2.71
KDDL,KDDL LIMITED,30218,818.69
KEC,KEC INTL. LIMITED,2607200,21211.82
KECL,KIRLOSKAR ELECTRIC CO LTD,284892,376.48
KEI,KEI INDUSTRIES LTD.,176471,7116.07
KELLTONTEC,KELLTON TECH SOL LTD,6242822,1517.82
KERNEX,KERNEX MICROSYS(I) LTD,160413,2063.49
KESORAMIND,KESORAM INDUSTRIES LTD,179738,10.47
KFINTECH,KFIN TECHNOLOGIES LIMITED,2008562,23545.76
KHADIM,KHADIM INDIA LIMITED,9862,28.44
KHAICHEM,KHAITAN CHEM & FERT LTD,1155120,1338.02
KICL,KALYANI INVEST CO LTD,343,19.22
KILITCH,KILITCH DRUGS INDIA LTD,2148,8.41
KIMS,KRISHNA INST OF MED SCI L,609737,4294.43
KINGFA,KINGFA SCI & TEC IND LTD.,161,7.01
KIOCL,KIOCL LIMITED,55493,276.80
KIRIINDUS,KIRI INDUSTRIES LIMITED,2878755,17220.43
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,194304,3962.01
KIRLOSENG,KIRLOSKAR OIL ENG LTD,291787,2858.89
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,30643,1201.52
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,141291,1780.23
KITEX,KITEX GARMENTS LTD,728245,1548.53
KKCL,KEWAL KIRAN CLOTHING LTD,193322,986.42
KMEW,KNOWLEDGE MARINE & EN W L,63839,1570.32
KMSUGAR,K M SUGAR MILLS LTD,5101,1.50
KNRCON,KNR CONSTRU LTD.,6791999,14513.24
KOHINOOR,KOHINOOR FOODS LIMITED,2408,0.85
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,155396,190.77
KOLTEPATIL,KOLTE PATIL DEV. LTD.,331607,1461.10
KOPRAN,KOPRAN LTD,421411,724.78
KOTAKBANK,KOTAK MAHINDRA BANK LTD,737327,15577.47
KOTARISUG,KOTHARI SUG & CHEM LTD.,22127,7.60
KOTHARIPET,KOTHARI PETROCHEM LTD,97388,156.59
KOTHARIPRO,KOTHARI PRODUCTS LTD,0,0.00
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,574023,2530.86
KPIGREEN,KPI GREEN ENERGY LIMITED,2110978,10324.40
KPIL,KALPATARU PROJECT INT LTD,318174,3997.33
KPITTECH,KPIT TECHNOLOGIES LIMITED,1681082,21961.16
KPRMILL,KPR MILL LTD.,644940,7156.02
KRBL,KRBL LIMITED,1275414,4973.39
KRISHANA,KRISHANA PHOSCHEM LIMITED,128643,680.63
KRITINUT,KRITI NUTRIENTS LIMITED,213,0.19
KRN,KRN HEAT EXCHANGE N REF L,774057,6641.35
KRONOX,KRONOX LAB SCIENCES LTD,196004,344.11
KROSS,KROSS LIMITED,933765,1891.89
KRSNAA,KRSNAA DIAGNOSTICS LTD,167840,1357.13
KRYSTAL,KRYSTAL INTEGRATED SER L,35099,221.29
KSB,KSB LIMITED,167562,1363.89
KSCL,KAVERI SEED CO. LTD.,337316,3900.47
KSL,KALYANI STEELS LIMITED,250739,2172.56
KSOLVES,KSOLVES INDIA LIMITED,37907,127.06
KTKBANK,KARNATAKA BANK LIMITED,19026693,35425.73
KUANTUM,KUANTUM PAPERS LIMITED,295404,356.78
LAGNAM,LAGNAM SPINTEX LIMITED,1530,1.28
LALPATHLAB,DR. LAL PATH LABS LTD.,63368,2012.36
LAMBODHARA,LAMBODHARA TEXTILES LTD.,13804,19.69
LANCORHOL,LANCOR HOLDINGS LIMITED,8000,2.02
LANDMARK,LANDMARK CARS LIMITED,104697,633.85
LAOPALA,LA OPALA RG LIMITED,292128,795.91
LATENTVIEW,LATENT VIEW ANALYTICS LTD,648886,2954.52
LAURUSLABS,LAURUS LABS LIMITED,4587683,36354.58
LAXMIDENTL,LAXMI DENTAL LIMITED,261350,915.54
LAXMIINDIA,LAXMI INDIA FINANCE LTD,531581,804.97
LEMONTREE,LEMON TREE HOTELS LTD,7946995,12940.74
LGBBROSLTD,LG BALAKRISHNAN & BROS,62043,965.40
LGEINDIA,LG ELECTRONICS INDIA LTD,513684,8482.85
LGHL,LAXMI GOLDORNA HOUSE LTD,242,0.76
LIBERTSHOE,LIBERTY SHOES LTD,27131,89.50
LICHSGFIN,LIC HOUSING FINANCE LTD,3660540,21751.62
LICI,LIFE INSURA CORP OF INDIA,3394945,30977.27
LICMFGOLD,LIC MF - LIC GOLD ETF,14187,1510.20
LICNETFGSC,LICNAMC - LICNMFET,30081,8.59
LICNETFN50,LICNAMC - LICNFENGP,1479,4.23
LICNFNHGP,LICNAMC - LICNFNHGP,1,0.00
LICNMID100,LICNAMC - LICNMID100,114,0.07
LIKHITHA,LIKHITHA INFRASTRUC LTD,210305,617.79
LINC,LINC LIMITED,14431,26.60
LINCOLN,LINCOLN PHARMA LTD,118910,718.86
LINDEINDIA,LINDE INDIA LIMITED,154409,10093.12
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,318,3.18
LIQUID1,KOTAKMAMC - KOTAKLIQ,146,1.57
LIQUIDADD,DSPAMC - LIQUIDADD,5119,56.35
LIQUIDBEES,NIP IND ETF LIQUID BEES,22177,221.89
LIQUIDBETF,BFAM - LIQUIDBETF,812,8.58
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,26230,29.12
LIQUIDETF,DSP LIQUID ETF,335,3.35
LIQUIDIETF,ICICIPRAMC - ICICILIQ,70,0.70
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,26,0.27
LIQUIDSBI,SBIAMC - LIQUIDSBI,511,5.11
LIQUIDSHRI,SHRIRAM - LIQUIDSHRI,10,0.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,18817826,12239.57
LLOYDSENT,LLOYDS ENTERPRISES LTD,38766213,25586.08
LLOYDSME,LLOYDS METALS N ENERGY L,1786917,23325.66
LMW,LMW LIMITED,20289,3076.26
LODHA,LODHA DEVELOPERS LIMITED,1675992,21531.17
LOKESHMACH,LOKESH MACHINES LTD,11245,23.46
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2290390,4268.80
LOVABLE,LOVABLE LINGERIE LTD,6029,7.68
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,8340,1.80
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,750538,167.57
LT,LARSEN & TOUBRO LTD.,713394,26815.53
LTF,L&T FINANCE LIMITED,3733791,9009.22
LTFOODS,LT FOODS LIMITED,1304579,5694.46
LTGILTBEES,NIP IND ETF LONGTERM GILT,169200,49.17
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,98702,5579.21
LTTS,L&T TECHNOLOGY SER. LTD.,213317,9509.13
LUMAXIND,LUMAX INDUSTRIES LTD,10468,497.77
LUMAXTECH,LUMAX AUTO TECH LTD,129344,1572.85
LUPIN,LUPIN LIMITED,448048,9028.23
LUXIND,LUX INDUSTRIES LIMITED,171663,2562.83
LXCHEM,LAXMI ORGANIC INDUS LTD,2653595,5865.53
LYKALABS,LYKA LABS LTD,19980,24.79
M&M,MAHINDRA & MAHINDRA LTD,663294,23435.40
M&MFIN,M&M FIN. SERVICES LTD,1893888,5759.98
MAANALU,MAAN ALUMINIUM LIMITED,48027,66.93
MADRASFERT,MADRAS FERTILISERS LTD,471002,437.66
MAFANG,MIRAEAMC - MAFANG,677258,1101.32
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15133,104.08
MAGNUM,MAGNUM VENTURES LTD.,11148,3.50
MAHABANK,BANK OF MAHARASHTRA,43646118,25214.65
MAHEPC,MAHINDRA EPC IRRIG LTD,56502,91.17
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,5650,3.51
MAHKTECH,MIRAEAMC - MAHKTECH,3635862,1001.87
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,923368,4099.31
MAHLOG,MAHINDRA LOGISTIC LIMITED,518507,1828.03
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,6792,912.33
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,1028201,6914.69
MAITHANALL,MAITHAN ALLOYS LTD,237295,2665.47
MAKEINDIA,MIRAEAMC - MAMFGETF,31629,47.64
MALLCOM,MALLCOM (INDIA) LIMITED,4278,57.51
MAMATA,MAMATA MACHINERY LIMITED,612607,2862.54
MANAKCOAT,MAN COAT METAL & IND LTD,186673,292.67
MANAKSIA,MANAKSIA LTD.,20072,15.94
MANALIPETC,MANALI PETROCHEMICALS LT,615973,465.92
MANAPPURAM,MANAPPURAM FINANCE LTD,4273316,11424.88
MANBA,MANBA FINANCE LIMITED,195394,283.15
MANCREDIT,MANGAL CREDIT N FINCORP L,47815,85.83
MANGALAM,MANGALAM DRUG & CHEM LTD,5400,4.81
MANGCHEFER,MANG.CHEM.FERT.LTD,33716,116.79
MANGLMCEM,MANGALAM CEMENT LTD,1043763,7950.40
MANINDS,MAN INDUSTRIES (I) LTD.,617794,2546.49
MANINFRA,MAN INFRA LTD,2147462,3536.10
MANKIND,MANKIND PHARMA LIMITED,374826,9078.97
MANORAMA,MANORAMA INDUSTRIES LTD,310893,4484.21
MANYAVAR,VEDANT FASHIONS LIMITED,790128,5828.35
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,201884,3785.81
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1677745,10564.56
MARICO,MARICO LIMITED,289568,2110.03
MARINE,MARINE ELECTRICAL (I) LTD,198151,471.08
MARKOLINES,MARKOLINES PAVEMENT TEC L,450,0.74
MARKSANS,MARKSANS PHARMA LIMITED,4473910,9046.18
MARUTI,MARUTI SUZUKI INDIA LTD.,98250,15189.07
MASFIN,MAS FINANCIAL SERV LTD,338890,1037.20
MASPTOP50,MIRAEAMC - MASPTOP50,472705,309.20
MASTEK,MASTEK LTD,439712,10574.69
MASTERTR,MASTER TRUST LIMITED,755117,988.19
MATRIMONY,MATRIMONY.COM LIMITED,19230,104.07
MAWANASUG,MAWANA SUGARS LIMITED,11086,11.56
MAXESTATES,MAX ESTATES LIMITED,295410,1459.83
MAXHEALTH,MAX HEALTHCARE INS LTD,785259,9198.73
MAXIND,MAX INDIA LIMITED,28272,60.53
MAYURUNIQ,MAYUR UNIQUOTERS LTD,176867,966.03
MAZDA,MAZDA LIMITED,29800,87.30
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,3947409,118941.59
MBAPL,MADHYA BHARAT AGRO P. LTD,159746,670.53
MBEL,M AND B ENGINEERING LTD,331900,1506.70
MBLINFRA,MBL INFRASTRUCTURE LTD,131917,57.01
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,6629455,4373.59
MCX,MULTI COMMODITY EXCHANGE,324462,29376.70
MEDANTA,GLOBAL HEALTH LIMITED,328691,4243.07
MEDIASSIST,MEDI ASSIST HEALTH SER L,270770,1411.51
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,14859,71.05
MEDICO,MEDICO REMEDIES LIMITED,2595,1.08
MEDPLUS,MEDPLUS HEALTH SERV LTD,465764,3770.47
MEGASOFT,MEGASOFT LTD,12187,26.23
MEGASTAR,MEGASTAR FOODS LIMITED,40,0.12
MEIL,MANGAL ELECTRICAL IND L,44666,204.52
MENONBE,MENON BEARINGS LIMITED,10187,14.37
METAL,MIRAEAMC - METAL,1202985,125.55
METALIETF,ICICIPRAMC - METALIETF,11715652,1237.27
METROBRAND,METRO BRANDS LIMITED,62905,760.14
METROPOLIS,METROPOLIS HEALTHCARE LTD,100462,2046.19
MFSL,MAX FINANCIAL SERV LTD,131905,2177.30
MGEL,MANGALAM GLOBAL ENT LTD,1233497,206.16
MGL,MAHANAGAR GAS LTD.,777204,10595.33
MHLXMIRU,MAHALAXMI RUBTECH LIMITED,3,0.01
MHRIL,MAHINDRA HOLIDAYS LTD,315632,1122.37
MICEL,MIC ELECTRONICS LTD,1395193,894.52
MID150,KOTAKMAMC - MID150,4613,1.02
MID150BEES,NIP IND ETF MIDCAP 150,1166429,2614.21
MID150CASE,ZERODHAAMC - MID150CASE,1840364,202.21
MIDCAP,KOTAKMAMC - KOTAKMID50,63314,108.10
MIDCAPETF,MIRAEAMC - MAM150ETF,6649340,1468.35
MIDCAPIETF,ICICIPRAMC - ICICIM150,4406238,983.81
MIDHANI,MISHRA DHATU NIGAM LTD,2801251,11356.54
MIDQ50ADD,DSPAMC - DSPQ50ETF,30628,77.73
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,613882,110.82
MIDSMALL,MIRAEAMC - MIDSMALL,705465,347.57
MINDACORP,MINDA CORPORATION LTD,487958,2781.18
MINDTECK,MINDTECK (INDIA) LIMITED,30641,85.20
MIRCELECTR,MIRC ELECTRONICS LTD,326,0.06
MIRZAINT,MIRZA INTERNATIONAL LIMIT,296639,121.21
MITTAL,MITTAL LIFE STYLE LIMITED,52266,0.72
MMFL,MM FORGINGS LTD,255116,918.56
MMP,MMP INDUSTRIES LIMITED,39631,111.00
MMTC,MMTC LIMITED,3668961,2587.51
MNC,KOTAKMAMC - KOTAKMNC,172772,53.63
MOALPHA50,MOTILALAMC - MOALPHA50,40,0.02
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2811004,7904.08
MOCAPITAL,MOTILALAMC - MOCAPITAL,1065612,495.22
MODEFENCE,MOTILALAMC - MODEFENCE,6606467,5920.51
MODISONLTD,MODISON LIMITED,45305,76.54
MOGOLD,MOTILALAMC - MOGOLD,30735,37.93
MOGSEC,MOTILALAMC - G5,1320,0.82
MOHEALTH,MOTILALAMC - MOHEALTH,59617,26.94
MOIL,MOIL LIMITED,3250179,12327.69
MOINFRA,MOTILALAMC - MOINFRA,106,0.06
MOKSH,MOKSH ORNAMENTS LIMITED,705667,99.94
MOL,MEGHMANI ORGANICS LIMITED,4773972,4106.10
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,36207,77.24
MOLDTKPAC,MOLD-TEK PACKAGING LTD,165751,1188.04
MOLOWVOL,MOTILALAMC - MOLOWVOL,3998,1.53
MOM100,MOTILAL OS MIDCAP100 ETF,1101481,695.60
MOM30IETF,ICICIPRAMC - ICICIMOM30,1942734,633.14
MOM50,MOTILAL OSWAL M50 ETF,8739,22.85
MOMENTUM,BIRLASLAMC - MOMENTUM,47143,14.95
MOMENTUM50,MOTILALAMC - MOMENTUM50,1555900,814.78
MOMIDMTM,MOTILALAMC - MOMIDMTM,1313,0.82
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,238124,163.12
MON100,MOTILAL OS NASDAQ100 ETF,2306976,5339.52
MON50EQUAL,MOTILALAMC - MON50EQUAL,43,0.01
MONARCH,MONARCH NETWORTH CAP LTD,345621,1234.45
MONEXT50,MOTILALAMC - MONEXT50,8,0.01
MONIFTY500,MOTILALAMC - MONIFTY500,520764,123.66
MONQ50,MOTILALAMC - MONQ50,634556,620.41
MONTECARLO,MONTE CARLO FASHIONS LTD.,45337,341.21
MOQUALITY,MOTILALAMC - MOQUALITY,320,0.62
MOREALTY,MOTILALAMC - MOREALTY,2804273,2624.47
MOREPENLAB,MOREPEN LAB. LTD,14265670,8311.01
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1955693,4602.23
MOSILVER,MOTILALAMC - MOSILVER,27793,47.88
MOSMALL250,MOTILALAMC - MOSMALL250,2750643,474.28
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,14982354,16168.57
MOTILALOFS,MOTILAL OSWAL FIN LTD,1481588,13799.16
MOTISONS,MOTISONS JEWELLERS LTD,5647301,1051.45
MOVALUE,MOTILALAMC - MOVALUE,183487,196.28
MPHASIS,MPHASIS LIMITED,216081,6077.91
MPSLTD,MPS LIMITED,97811,2222.93
MRF,MRF LTD,5071,7370.15
MRPL,MRPL,7804520,13285.76
MSCIINDIA,KOTAKMAMC - MSCIINDIA,13040,3.74
MSPL,MSP STEEL & POWER LTD.,1050856,372.13
MSTCLTD,MSTC LIMITED,1344737,7541.65
MSUMI,MOTHERSON SUMI WRNG IND L,8593502,3939.06
MTARTECH,MTAR TECHNOLOGIES LIMITED,312921,7182.80
MTNL,MAHANAGAR TELEPHONE NIGAM,6327434,2997.78
MUFIN,MUFIN GREEN FINANCE LTD,1902106,2121.42
MUFTI,CREDO BRANDS MARKETING L,472207,602.16
MUKANDLTD,MUKAND LTD.,472096,680.93
MUKKA,MUKKA PROTEINS LIMITED,527493,157.04
MULTICAP,MIRAEAMC - MULTICAP,144786,23.38
MUNJALAU,MUNJAL AUTO IND. LTD.,522710,514.02
MUNJALSHOW,MUNJAL SHOWA LTD,105310,152.92
MURUDCERA,MURUDESHWAR CERAMICS LTD,6625,3.22
MUTHOOTCAP,MUTHOOT CAP SERV LTD,20766,63.85
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,97131,3229.59
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,558506,883.51
MVGJL,MANOJ VAIBHAV GEM N JEW L,231211,509.87
MWL,MANGALAM WORLDWIDE LTD,6635,15.07
NACLIND,NACL INDUSTRIES LIMITED,2882,2.92
NAGAFERT,NAGARJUN FERT AND CHE LTD,62719,3.72
NAHARINDUS,NAHAR INDS ENT LTD,12760,16.80
NAHARPOLY,NAHAR POLY FILMS LIMITED,5150,15.14
NAHARSPING,NAHAR SPINNING MILLS LTD.,86481,201.65
NAM-INDIA,NIPPON L I A M LTD,762102,6461.44
NATCAPSUQ,NATURAL CAPSULES LIMITED,200,0.45
NATCOPHARM,NATCO PHARMA LTD.,2259136,22023.33
NATHBIOGEN,NATH BIO-GENES (I) LTD,2375,5.18
NATIONALUM,NATIONAL ALUMINIUM CO LTD,7461012,16504.37
NAUKRI,INFO EDGE (I) LTD,562175,7993.55
NAVA,NAVA LIMITED,2144518,12705.60
NAVINFLUOR,NAVIN FLUORINE INT. LTD,54440,2787.99
NAVKARCORP,NAVKAR CORPORATION LTD.,1910269,2320.09
NAVNETEDUL,NAVNEET EDUCATION LTD,716164,1123.41
NAZARA,NAZARA TECHNOLOGIES LTD,31773043,91076.49
NBCC,NBCC (INDIA) LIMITED,20395520,23057.27
NCC,NCC LIMITED,15125645,33191.16
NCLIND,NCL INDUSTRIES LIMITED,419862,893.52
NDL,NANDAN DENIM LIMITED,389274,14.52
NDRAUTO,NDR AUTO COMPONENTS LTD,35864,367.20
NDTV,NDTV LTD,91659,89.66
NECCLTD,NORTH EAST CARRY CORP LTD,11832,2.56
NECLIFE,NECTAR LIFESCIENCES LTD.,7461,1.63
NELCAST,NELCAST LIMITED,81505,120.79
NELCO,NELCO LTD,508743,4743.79
NEOGEN,NEOGEN CHEMICALS LIMITED,193504,2866.85
NESCO,NESCO LTD.,250098,3104.22
NESTLEIND,NESTLE INDIA LIMITED,489821,6067.17
NETF,TATAAML - NETF,6074,16.39
NETWEB,NETWEB TECH INDIA LTD,513994,18128.04
NETWORK18,NETWORK18 MEDIA & INV LTD,21347480,11697.76
NEULANDLAB,NEULAND LAB LTD.,58638,9011.95
NEWGEN,NEWGEN SOFTWARE TECH LTD,1173893,12026.13
NEXT30ADD,DSPAMC - NEXT30ADD,2937,1.16
NEXT50,MIRAEAMC - MANXT50,16546,116.69
NEXT50IETF,ICICIPRAMC - ICICINXT50,911659,665.92
NFL,NATIONAL FERT. LTD,9104408,9447.40
NH,NARAYANA HRUDAYALAYA LTD.,476193,9064.28
NHPC,NHPC LTD,37609139,33576.43
NIACL,THE NEW INDIA ASSU CO LTD,3451995,7209.50
NIBE,NIBE LIMITED,35516,447.18
NIF100BEES,NIP IND ETF NIFTY 100,25034,68.21
