sebi_report_as_on_reporting_date_03dec2025,unnamed_1,unnamed_2,unnamed_3
INDORAMA,INDO RAMA SYNTHETICS LTD,593085,353.97
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1060929,3141.14
INDOTECH,INDO TECH TRANSFORM LTD.,12994,231.63
INDOWIND,INDOWIND ENERGY LTD,27331,4.81
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,1113193,6202.75
INDSWFTLAB,IND SWIFT LABORATORIES LT,40498,38.93
INDTERRAIN,IND TERRAIN FASHIONS LTD,12279,5.57
INDUSINDBK,INDUSIND BANK LIMITED,3048769,25651.26
INDUSTOWER,INDUS TOWERS LIMITED,3314892,11905.15
INFIBEAM,INFIBEAM AVENUES LIMITED,22008345,4330.71
INFOBEAN,INFOBEANS TECHNO. LTD.,16052,97.85
INFRABEES,NIP IND ETF INFRA BEES,8993,86.19
INFRAIETF,ICICIPRAMC - ICICIINFRA,102756,99.23
INFY,INFOSYS LIMITED,2945487,45667.24
INGERRAND,INGERSOLL-RAND INDIA LTD,28256,1104.14
INNOVACAP,INNOVA CAPTAB LIMITED,71894,618.12
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7215464,17955.03
INOXINDIA,INOX INDIA LIMITED,143939,1742.03
INOXWIND,INOX WIND LIMITED,24095146,38466.39
INSECTICID,INSECTICIDES (I) LTD,118093,946.33
INTELLECT,INTELLECT DESIGN ARENA,767943,8357.66
INTERARCH,INTERARCH BLDNG SOLTN LTD,102042,2467.29
INTERNET,MIRAEAMC - INTERNET,9134,1.30
INTLCONV,INTL CONVEYORS LIMITED,296087,294.88
INVENTURE,INVENTURE GRO & SEC LTD,55171,1.57
IOB,INDIAN OVERSEAS BANK,31048964,13134.24
IOC,INDIAN OIL CORP LTD,15014437,23246.52
IOLCP,IOL CHEM AND PHARMA LTD,6349382,6404.44
IONEXCHANG,ION EXCHANGE (INDIA) LTD,774680,3753.36
IPCALAB,IPCA LABORATORIES LTD,134158,1954.02
IPL,INDIA PESTICIDES LIMITED,989275,2090.73
IRB,IRB INFRA DEV LTD.,54844454,27039.79
IRCON,IRCON INTERNATIONAL LTD,17194759,33823.55
IRCTC,INDIAN RAIL TOUR CORP LTD,3623896,28016.67
IREDA,INDIAN RENEWABLE ENERGY,24864813,40591.89
IRFC,INDIAN RAILWAY FIN CORP L,47741369,65486.30
IRIS,IRIS BUSINESS SERV LTD,1171,3.76
IRMENERGY,IRM ENERGY LIMITED,291007,1005.59
ISFT,INTRASOFT TECH. LTD,257124,278.47
ISGEC,ISGEC HEAVY ENG LTD,190874,2000.12
IT,KOTAKMAMC - KOTAKIT,170785,67.20
ITBEES,NIP IND ETF IT,15957201,6430.05
ITC,ITC LTD,10451291,43667.68
ITCHOTELS,ITC HOTELS LIMITED,8469650,18850.69
ITDC,INDIA TOUR. DEV. CO. LTD.,194571,1261.98
ITETF,MIRAEAMC - ITETF,347120,131.44
ITETFADD,DSPAMC - DSPITETF,20681,7.98
ITI,ITI LTD,1068065,3545.25
ITIETF,ICICIPRAMC - ICICITECH,1019500,412.05
IVALUE,IVALUE INFOSOLUTIONS LTD,246414,777.00
IVC,IL&FS INVESTMENT MANAGERS,245432,26.96
IVP,IVP LTD,1900,3.15
IVZINGOLD,INVESCO INDIA GOLD ETF,234,24.66
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1253235,3608.05
IZMO,IZMO LIMITED,175,1.86
J&KBANK,J & K BANK LTD.,16645922,17998.77
JAGRAN,JAGRAN PRAKASHAN LIMITED,707315,519.45
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,105934,260.29
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9148989,10196.00
JAICORPLTD,JAI CORP LIMITED,2173380,3585.50
JAINREC,JAIN RESOURCE RECYCLING L,647450,2649.56
JAMNAAUTO,JAMNA AUTO IND LTD,4456613,4879.16
JARO,JARO INS OF TEC MG N RE L,45875,312.99
JASH,JASH ENGINEERING LIMITED,243295,1311.20
JAYAGROGN,JAYANT AGRO ORGANICS LTD,9782,27.10
JAYBARMARU,JAY BHARAT MARUTI LTD,25999,22.83
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7152564,4638.50
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,41624,43.96
JBCHEPHARM,J B CHEMICALS AND PHARMA,41560,734.76
JBMA,JBM AUTO LIMITED,2573787,17570.47
JCHAC,JOHNSON CONTROLS HITACHI,83622,1496.29
JGCHEM,J.G.CHEMICALS LIMITED,255417,1177.89
JINDALPHOT,JINDAL PHOTO LIMITED,2444,36.49
JINDALPOLY,JINDAL POLY FILMS LIMITED,221261,1355.80
JINDALSAW,JINDAL SAW LIMITED,10264034,21461.09
JINDALSTEL,JINDAL STEEL LIMITED,408782,4204.42
JINDRILL,JINDAL DRILLING IND. LTD,455991,3006.88
JINDWORLD,JINDAL WORLDWIDE LTD,2660305,1183.08
JIOFIN,JIO FIN SERVICES LTD,46061640,141308.82
JISLDVREQS,JAIN DVR EQUITY SHARES,615,0.18
JISLJALEQS,JAIN IRRIGATION SYSTEMS,16367183,9405.49
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,66720,4142.25
JKIL,JKUMAR INFR.LTD.,638637,4233.83
JKIPL,JINKUSHAL INDUSTRIES LTD,996,1.11
JKLAKSHMI,JK LAKSHMI CEMENT LTD,377938,3279.79
JKPAPER,JK PAPER LIMITED,917933,3715.82
JKTYRE,JK TYRE & INDUSTRIES LTD,809053,3316.91
JLHL,JUPITER LIFE LINE HOSP L,16102,239.69
JMA,JULLUNDUR MOT AGENCY LTD,700,0.64
JMFINANCIL,JM FINANCIAL LIMITED,12223897,19744.72
JNKINDIA,JNK INDIA LIMITED,173504,566.53
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,9239,97.15
JPPOWER,JAIPRAKASH POWER VEN. LTD,98700099,19859.81
JSFB,JANA SMALL FIN BANK LTD,542440,2639.69
JSL,JINDAL STAINLESS LIMITED,525846,4008.26
JSLL,JEENA SIKHO LIFECARE LTD,363636,2708.39
JSWCEMENT,JSW CEMENT LIMITED,4521167,6032.00
JSWENERGY,JSW ENERGY LIMITED,5555176,29468.70
JSWHL,JSW HOLDINGS LIMITED,918,186.89
JSWINFRA,JSW INFRASTRUCTURE LTD,4809347,14359.30
JSWSTEEL,JSW STEEL LIMITED,563660,6345.92
JTEKTINDIA,JTEKT INDIA LIMITED,466415,808.89
JTLIND,JTL INDUSTRIES LIMITED,15523059,11641.02
JUBLCPL,JUBILANT AGRI N CON PRO L,36,0.85
JUBLFOOD,JUBILANT FOODWORKS LTD,2169201,13908.30
JUBLINGREA,JUBILANT INGREVIA LIMITED,963133,7052.11
JUBLPHARMA,JUBILANT PHARMOVA LTD,524098,5873.75
JUNIORBEES,NIP IND ETF JUNIOR BEES,804675,5961.36
JUNIPER,JUNIPER HOTELS LIMITED,169820,498.39
JUSTDIAL,JUSTDIAL LTD.,983061,8733.47
JWL,JUPITER WAGONS LIMITED,4654948,16979.69
JYOTHYLAB,JYOTHY LABS LIMITED,1380715,4817.81
JYOTICNC,JYOTI CNC AUTOMATION LTD,695664,7369.75
JYOTISTRUC,JYOTI STRUCTURES LTD,25592700,4081.31
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,30935,75.07
KAJARIACER,KAJARIA CERAMICS LTD,642305,7471.20
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,4073959,7484.41
KALPATARU,KALPATARU LIMITED,40298,150.79
KALYANKJIL,KALYAN JEWELLERS IND LTD,4368732,23115.20
KAMATHOTEL,KAMAT HOTELS (I) LTD,96336,271.97
KAMDHENU,KAMDHENU LIMITED,6940828,2121.63
KANORICHEM,KANORIA CHEMICALS & INDUS,10060,10.82
KANPRPLA,KANPUR PLASTIPACK LIMITED,250,0.51
KANSAINER,KANSAI NEROLAC PAINTS LTD,1165786,2952.96
KAPSTON,KAPSTON SERVICES LIMITED,15029,49.03
KARURVYSYA,KARUR VYSYA BANK LTD,3187795,7654.73
KAYNES,KAYNES TECHNOLOGY IND LTD,1233060,77675.58
KCP,KCP LTD,1205578,2595.99
KCPSUGIND,KCP SUGAR IND CORP LTD.,7669,2.71
KDDL,KDDL LIMITED,29460,797.44
KEC,KEC INTL. LIMITED,2367690,19327.83
KECL,KIRLOSKAR ELECTRIC CO LTD,323127,414.08
KEI,KEI INDUSTRIES LTD.,149130,6022.99
KELLTONTEC,KELLTON TECH SOL LTD,5895482,1424.26
KERNEX,KERNEX MICROSYS(I) LTD,176554,2211.73
KESORAMIND,KESORAM INDUSTRIES LTD,167640,9.81
KFINTECH,KFIN TECHNOLOGIES LIMITED,1937856,22693.95
KHADIM,KHADIM INDIA LIMITED,10103,28.74
KHAICHEM,KHAITAN CHEM & FERT LTD,1236332,1382.61
KICL,KALYANI INVEST CO LTD,288,16.22
KILITCH,KILITCH DRUGS INDIA LTD,18705,66.20
KIMS,KRISHNA INST OF MED SCI L,583752,4104.81
KINGFA,KINGFA SCI & TEC IND LTD.,161,7.01
KIOCL,KIOCL LIMITED,78441,366.81
KIRIINDUS,KIRI INDUSTRIES LIMITED,2995030,17905.06
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,190000,3850.06
KIRLOSENG,KIRLOSKAR OIL ENG LTD,314527,3144.56
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,29959,1167.52
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,134021,1679.87
KITEX,KITEX GARMENTS LTD,677124,1425.47
KKCL,KEWAL KIRAN CLOTHING LTD,192827,982.31
KMEW,KNOWLEDGE MARINE & EN W L,59313,1529.17
KMSUGAR,K M SUGAR MILLS LTD,4421,1.31
KNRCON,KNR CONSTRU LTD.,6998914,14566.64
KOHINOOR,KOHINOOR FOODS LIMITED,2458,0.86
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,153446,187.80
KOLTEPATIL,KOLTE PATIL DEV. LTD.,325939,1433.23
KOPRAN,KOPRAN LTD,418843,710.28
KOTAKBANK,KOTAK MAHINDRA BANK LTD,560357,11890.94
KOTARISUG,KOTHARI SUG & CHEM LTD.,22277,7.64
KOTHARIPET,KOTHARI PETROCHEM LTD,94219,150.22
KOTHARIPRO,KOTHARI PRODUCTS LTD,667,0.53
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,578854,2521.82
KPIGREEN,KPI GREEN ENERGY LIMITED,2173348,10481.63
KPIL,KALPATARU PROJECT INT LTD,312770,3910.49
KPITTECH,KPIT TECHNOLOGIES LIMITED,1505378,19798.81
KPRMILL,KPR MILL LTD.,671481,7385.07
KRBL,KRBL LIMITED,1164134,4535.32
KRISHANA,KRISHANA PHOSCHEM LIMITED,136109,716.11
KRITINUT,KRITI NUTRIENTS LIMITED,138,0.13
KRN,KRN HEAT EXCHANGE N REF L,765011,6552.61
KRONOX,KRONOX LAB SCIENCES LTD,173223,298.93
KROSS,KROSS LIMITED,861218,1730.44
KRSNAA,KRSNAA DIAGNOSTICS LTD,164840,1334.88
KRYSTAL,KRYSTAL INTEGRATED SER L,31705,202.15
KSB,KSB LIMITED,173634,1407.45
KSCL,KAVERI SEED CO. LTD.,340511,3874.63
KSL,KALYANI STEELS LIMITED,256402,2208.24
KSOLVES,KSOLVES INDIA LIMITED,37575,125.04
KTKBANK,KARNATAKA BANK LIMITED,24660804,47631.09
KUANTUM,KUANTUM PAPERS LIMITED,337916,399.22
LAGNAM,LAGNAM SPINTEX LIMITED,30,0.03
LALPATHLAB,DR. LAL PATH LABS LTD.,76563,2409.70
LAMBODHARA,LAMBODHARA TEXTILES LTD.,13687,19.52
LANCORHOL,LANCOR HOLDINGS LIMITED,5000,1.30
LANDMARK,LANDMARK CARS LIMITED,94095,572.63
LAOPALA,LA OPALA RG LIMITED,281770,767.12
LATENTVIEW,LATENT VIEW ANALYTICS LTD,765826,3558.48
LAURUSLABS,LAURUS LABS LIMITED,4511260,36186.17
LAXMIDENTL,LAXMI DENTAL LIMITED,291393,965.09
LAXMIINDIA,LAXMI INDIA FINANCE LTD,481615,734.52
LEMONTREE,LEMON TREE HOTELS LTD,7094959,11567.28
LENSKART,LENSKART SOLUTIONS LTD,185512,790.26
LGBBROSLTD,LG BALAKRISHNAN & BROS,68481,1108.32
LGEINDIA,LG ELECTRONICS INDIA LTD,587252,9663.88
LGHL,LAXMI GOLDORNA HOUSE LTD,862,2.55
LIBERTSHOE,LIBERTY SHOES LTD,31439,101.59
LICHSGFIN,LIC HOUSING FINANCE LTD,3749017,22152.28
LICI,LIFE INSURA CORP OF INDIA,3420289,31097.27
LICMFGOLD,LIC MF - LIC GOLD ETF,13804,1467.15
LICNETFGSC,LICNAMC - LICNMFET,5884,1.68
LICNETFN50,LICNAMC - LICNFENGP,1779,5.11
LICNFNHGP,LICNAMC - LICNFNHGP,10,0.03
LICNMID100,LICNAMC - LICNMID100,114,0.07
LIKHITHA,LIKHITHA INFRASTRUC LTD,237465,665.69
LINC,LINC LIMITED,23573,37.49
LINCOLN,LINCOLN PHARMA LTD,105926,637.53
LINDEINDIA,LINDE INDIA LIMITED,157226,10222.99
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,885,8.85
LIQUID1,KOTAKMAMC - KOTAKLIQ,131,1.41
LIQUIDADD,DSPAMC - LIQUIDADD,5019,55.25
LIQUIDBEES,NIP IND ETF LIQUID BEES,34308,343.19
LIQUIDBETF,BFAM - LIQUIDBETF,803,8.48
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,38191,42.48
LIQUIDETF,DSP LIQUID ETF,440,4.40
LIQUIDIETF,ICICIPRAMC - ICICILIQ,65,0.65
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,26,0.27
LIQUIDSBI,SBIAMC - LIQUIDSBI,511,5.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,17654315,11354.81
LLOYDSENT,LLOYDS ENTERPRISES LTD,38466715,25400.45
LLOYDSME,LLOYDS METALS N ENERGY L,1787321,23237.53
LMW,LMW LIMITED,20234,3064.17
LODHA,LODHA DEVELOPERS LIMITED,1878071,23758.40
LOKESHMACH,LOKESH MACHINES LTD,11296,23.54
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2277685,4221.61
LOVABLE,LOVABLE LINGERIE LTD,6402,7.99
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,12477,2.73
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,686345,153.11
LT,LARSEN & TOUBRO LTD.,860588,33104.51
LTF,L&T FINANCE LIMITED,3964464,9932.32
LTFOODS,LT FOODS LIMITED,1387633,6016.70
LTGILTBEES,NIP IND ETF LONGTERM GILT,65931,19.08
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,102297,5859.83
LTTS,L&T TECHNOLOGY SER. LTD.,184293,8260.92
LUMAXIND,LUMAX INDUSTRIES LTD,17911,946.17
LUMAXTECH,LUMAX AUTO TECH LTD,124529,1575.22
LUPIN,LUPIN LIMITED,381454,7716.93
LUXIND,LUX INDUSTRIES LIMITED,172189,2545.66
LXCHEM,LAXMI ORGANIC INDUS LTD,2670534,5842.59
LYKALABS,LYKA LABS LTD,18342,23.39
M&M,MAHINDRA & MAHINDRA LTD,922081,33148.53
M&MFIN,M&M FIN. SERVICES LTD,2088221,6736.42
MAANALU,MAAN ALUMINIUM LIMITED,97376,143.92
MADRASFERT,MADRAS FERTILISERS LTD,456905,423.51
MAFANG,MIRAEAMC - MAFANG,601999,980.66
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15148,103.59
MAGNUM,MAGNUM VENTURES LTD.,11148,3.50
MAHABANK,BANK OF MAHARASHTRA,48090530,27762.68
MAHEPC,MAHINDRA EPC IRRIG LTD,60873,95.81
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,3260,1.97
MAHKTECH,MIRAEAMC - MAHKTECH,3614678,992.46
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,942670,4223.21
MAHLOG,MAHINDRA LOGISTIC LIMITED,514302,1804.93
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,7192,970.64
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,978212,6571.01
MAITHANALL,MAITHAN ALLOYS LTD,236736,2643.39
MAKEINDIA,MIRAEAMC - MAMFGETF,27786,41.78
MALLCOM,MALLCOM (INDIA) LIMITED,4299,57.70
MAMATA,MAMATA MACHINERY LIMITED,580460,2705.63
MANAKCOAT,MAN COAT METAL & IND LTD,188723,291.20
MANAKSIA,MANAKSIA LTD.,17128,14.63
MANALIPETC,MANALI PETROCHEMICALS LT,609502,460.72
MANAPPURAM,MANAPPURAM FINANCE LTD,4435396,11945.64
MANBA,MANBA FINANCE LIMITED,173764,253.28
MANCREDIT,MANGAL CREDIT N FINCORP L,99758,173.58
MANGALAM,MANGALAM DRUG & CHEM LTD,42717,15.56
MANGCHEFER,MANG.CHEM.FERT.LTD,570,1.78
MANGLMCEM,MANGALAM CEMENT LTD,1014119,7724.77
MANINDS,MAN INDUSTRIES (I) LTD.,565665,2380.02
MANINFRA,MAN INFRA LTD,2175462,3516.00
MANKIND,MANKIND PHARMA LIMITED,386168,9297.42
MANORAMA,MANORAMA INDUSTRIES LTD,288962,4155.61
MANYAVAR,VEDANT FASHIONS LIMITED,755507,5525.85
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,199530,3724.18
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1821139,11348.89
MARICO,MARICO LIMITED,343149,2491.36
MARINE,MARINE ELECTRICAL (I) LTD,186887,438.00
MARKOLINES,MARKOLINES PAVEMENT TEC L,125,0.19
MARKSANS,MARKSANS PHARMA LIMITED,4361042,8781.84
MARUTI,MARUTI SUZUKI INDIA LTD.,105398,16390.29
MASFIN,MAS FINANCIAL SERV LTD,340475,1043.36
MASPTOP50,MIRAEAMC - MASPTOP50,588021,392.92
MASTEK,MASTEK LTD,416707,9985.31
MASTERTR,MASTER TRUST LIMITED,845213,1110.05
MATRIMONY,MATRIMONY.COM LIMITED,18419,99.42
MAWANASUG,MAWANA SUGARS LIMITED,11136,11.57
MAXESTATES,MAX ESTATES LIMITED,240276,1188.76
MAXHEALTH,MAX HEALTHCARE INS LTD,1038643,12076.83
MAXIND,MAX INDIA LIMITED,26077,56.16
MAYURUNIQ,MAYUR UNIQUOTERS LTD,176274,961.47
MAZDA,MAZDA LIMITED,32140,92.52
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,3994982,119658.20
MBAPL,MADHYA BHARAT AGRO P. LTD,159462,666.49
MBEL,M AND B ENGINEERING LTD,315202,1391.53
MBLINFRA,MBL INFRASTRUCTURE LTD,136617,58.76
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,3216230,1618.07
MCX,MULTI COMMODITY EXCHANGE,353238,32939.29
MEDANTA,GLOBAL HEALTH LIMITED,311876,4041.26
MEDIASSIST,MEDI ASSIST HEALTH SER L,258560,1348.48
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,15299,73.37
MEDICO,MEDICO REMEDIES LIMITED,6187,3.00
MEDPLUS,MEDPLUS HEALTH SERV LTD,419773,3396.45
MEGASOFT,MEGASOFT LTD,10000,22.13
MEGASTAR,MEGASTAR FOODS LIMITED,40,0.12
MEIL,MANGAL ELECTRICAL IND L,60731,261.51
MENONBE,MENON BEARINGS LIMITED,9973,14.07
METAL,MIRAEAMC - METAL,1115989,116.44
METALIETF,ICICIPRAMC - METALIETF,12918716,1360.92
METROBRAND,METRO BRANDS LIMITED,56450,687.10
METROPOLIS,METROPOLIS HEALTHCARE LTD,97565,1985.01
MFSL,MAX FINANCIAL SERV LTD,130931,2185.68
MGEL,MANGALAM GLOBAL ENT LTD,1379915,228.36
MGL,MAHANAGAR GAS LTD.,772141,10392.92
MHLXMIRU,MAHALAXMI RUBTECH LIMITED,3,0.01
MHRIL,MAHINDRA HOLIDAYS LTD,313971,1111.34
MICEL,MIC ELECTRONICS LTD,1335063,849.33
MID150,KOTAKMAMC - MID150,19651,4.45
MID150BEES,NIP IND ETF MIDCAP 150,1110716,2491.13
MID150CASE,ZERODHAAMC - MID150CASE,1786633,196.28
MIDCAP,KOTAKMAMC - KOTAKMID50,77444,133.21
MIDCAPETF,MIRAEAMC - MAM150ETF,6360187,1406.00
MIDCAPIETF,ICICIPRAMC - ICICIM150,4418608,995.15
MIDHANI,MISHRA DHATU NIGAM LTD,2789441,11150.16
MIDQ50ADD,DSPAMC - DSPQ50ETF,30668,77.83
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,584572,105.71
MIDSMALL,MIRAEAMC - MIDSMALL,707140,348.40
MIDWESTLTD,MIDWEST LIMITED,10458,144.05
MINDACORP,MINDA CORPORATION LTD,490244,2794.59
MINDTECK,MINDTECK (INDIA) LIMITED,32536,88.70
MIRCELECTR,MIRC ELECTRONICS LTD,279,0.06
MIRZAINT,MIRZA INTERNATIONAL LIMIT,272423,111.70
MITTAL,MITTAL LIFE STYLE LIMITED,11000,0.15
MMFL,MM FORGINGS LTD,251026,903.22
MMP,MMP INDUSTRIES LIMITED,40289,112.64
MMTC,MMTC LIMITED,3613427,2526.55
MNC,KOTAKMAMC - KOTAKMNC,171526,53.25
MOALPHA50,MOTILALAMC - MOALPHA50,40,0.02
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2875313,7949.78
MOCAPITAL,MOTILALAMC - MOCAPITAL,1169545,545.55
MODEFENCE,MOTILALAMC - MODEFENCE,8023073,7155.02
MODISONLTD,MODISON LIMITED,35358,60.48
MOGOLD,MOTILALAMC - MOGOLD,17723,22.15
MOGSEC,MOTILALAMC - G5,120,0.07
MOHEALTH,MOTILALAMC - MOHEALTH,58352,26.36
MOIL,MOIL LIMITED,3305418,12347.04
MOINFRA,MOTILALAMC - MOINFRA,111,0.06
MOKSH,MOKSH ORNAMENTS LIMITED,754633,106.79
MOL,MEGHMANI ORGANICS LIMITED,4735122,4045.48
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,36101,76.94
MOLDTKPAC,MOLD-TEK PACKAGING LTD,165691,1182.72
MOLOWVOL,MOTILALAMC - MOLOWVOL,3712,1.43
MOM100,MOTILAL OS MIDCAP100 ETF,1173148,744.33
MOM30IETF,ICICIPRAMC - ICICIMOM30,1893929,617.57
MOM50,MOTILAL OSWAL M50 ETF,7257,19.14
MOMENTUM,BIRLASLAMC - MOMENTUM,52108,16.54
MOMENTUM50,MOTILALAMC - MOMENTUM50,1470185,768.24
MOMIDMTM,MOTILALAMC - MOMIDMTM,5134,3.26
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,240023,164.49
MON100,MOTILAL OS NASDAQ100 ETF,2313976,5354.48
MON50EQUAL,MOTILALAMC - MON50EQUAL,4244,1.43
MONARCH,MONARCH NETWORTH CAP LTD,317512,1121.33
MONEXT50,MOTILALAMC - MONEXT50,7,0.00
MONEYBOXX,MONEYBOXX FINANCE LIMITED,76,0.10
MONIFTY500,MOTILALAMC - MONIFTY500,503568,119.80
MONQ50,MOTILALAMC - MONQ50,639312,627.12
MONTECARLO,MONTE CARLO FASHIONS LTD.,55731,418.32
MOQUALITY,MOTILALAMC - MOQUALITY,320,0.62
MOREALTY,MOTILALAMC - MOREALTY,2998573,2793.63
MOREPENLAB,MOREPEN LAB. LTD,13642993,7880.89
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1922643,4479.97
MOSILVER,MOTILALAMC - MOSILVER,41827,73.03
MOSMALL250,MOTILALAMC - MOSMALL250,2744223,471.14
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,11023585,12097.98
MOTILALOFS,MOTILAL OSWAL FIN LTD,1494557,13899.34
MOTISONS,MOTISONS JEWELLERS LTD,5641396,1045.15
MOVALUE,MOTILALAMC - MOVALUE,200430,215.50
MPHASIS,MPHASIS LIMITED,175326,4958.17
MPSLTD,MPS LIMITED,95437,2167.61
MRF,MRF LTD,5155,7531.67
MRPL,MRPL,8460684,14274.54
MSCIINDIA,KOTAKMAMC - MSCIINDIA,12392,3.70
MSPL,MSP STEEL & POWER LTD.,974073,346.40
MSTCLTD,MSTC LIMITED,1330461,7416.44
MSUMI,MOTHERSON SUMI WRNG IND L,8973039,4123.80
MTARTECH,MTAR TECHNOLOGIES LIMITED,295537,6819.33
MTNL,MAHANAGAR TELEPHONE NIGAM,6097836,2888.47
MUFIN,MUFIN GREEN FINANCE LTD,1925648,2146.15
MUFTI,CREDO BRANDS MARKETING L,467872,592.96
MUKANDLTD,MUKAND LTD.,430144,621.45
MUKKA,MUKKA PROTEINS LIMITED,678510,196.97
MULTICAP,MIRAEAMC - MULTICAP,87862,13.94
MUNJALAU,MUNJAL AUTO IND. LTD.,496820,489.09
MUNJALSHOW,MUNJAL SHOWA LTD,68090,101.09
MURUDCERA,MURUDESHWAR CERAMICS LTD,4575,2.26
MUTHOOTCAP,MUTHOOT CAP SERV LTD,20547,63.12
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,105387,3607.03
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,540964,889.06
MVGJL,MANOJ VAIBHAV GEM N JEW L,221521,488.59
MWL,MANGALAM WORLDWIDE LTD,42860,110.30
NACLIND,NACL INDUSTRIES LIMITED,2911,2.58
NAGAFERT,NAGARJUN FERT AND CHE LTD,52146,3.08
NAHARINDUS,NAHAR INDS ENT LTD,12710,16.74
NAHARPOLY,NAHAR POLY FILMS LIMITED,7166,20.46
NAHARSPING,NAHAR SPINNING MILLS LTD.,85341,198.05
NAM-INDIA,NIPPON L I A M LTD,759404,6472.27
NATCOPHARM,NATCO PHARMA LTD.,2119735,20902.58
NATHBIOGEN,NATH BIO-GENES (I) LTD,2375,5.18
NATIONALUM,NATIONAL ALUMINIUM CO LTD,6733500,14985.18
NAUKRI,INFO EDGE (I) LTD,493043,7052.65
NAVA,NAVA LIMITED,2055588,12122.43
NAVINFLUOR,NAVIN FLUORINE INT. LTD,56327,2911.42
NAVKARCORP,NAVKAR CORPORATION LTD.,1878785,2266.51
NAVNETEDUL,NAVNEET EDUCATION LTD,701165,1097.98
NAZARA,NAZARA TECHNOLOGIES LTD,31620596,90431.93
NBCC,NBCC (INDIA) LIMITED,19653503,22300.23
NBIFIN,N.B.I. IND. FIN. CO. LTD,35,0.81
NCC,NCC LIMITED,17010691,36160.01
NCLIND,NCL INDUSTRIES LIMITED,474801,1003.65
NDL,NANDAN DENIM LIMITED,390629,14.54
NDRAUTO,NDR AUTO COMPONENTS LTD,38689,389.66
NDTV,NDTV LTD,89429,86.80
NECCLTD,NORTH EAST CARRY CORP LTD,12232,2.64
NECLIFE,NECTAR LIFESCIENCES LTD.,116001,20.32
NELCAST,NELCAST LIMITED,82106,119.92
NELCO,NELCO LTD,510951,4749.30
NEOGEN,NEOGEN CHEMICALS LIMITED,217982,3124.03
NESCO,NESCO LTD.,228233,2802.83
NESTLEIND,NESTLE INDIA LIMITED,528601,6555.80
NETF,TATAAML - NETF,4751,12.88
NETWEB,NETWEB TECH INDIA LTD,492917,17218.98
NETWORK18,NETWORK18 MEDIA & INV LTD,20794798,11332.67
NEULANDLAB,NEULAND LAB LTD.,52550,8004.95
NEWGEN,NEWGEN SOFTWARE TECH LTD,1226313,12408.81
