sebi_report_as_on_reporting_date_07nov2025,unnamed_1,unnamed_2,unnamed_3
INFOBEAN,INFOBEANS TECHNO. LTD.,18759,115.67
INFRABEES,NIP IND ETF INFRA BEES,10232,97.14
INFRAIETF,ICICIPRAMC - ICICIINFRA,146587,138.88
INFY,INFOSYS LIMITED,6411639,97723.84
INGERRAND,INGERSOLL-RAND INDIA LTD,67703,2391.03
INNOVACAP,INNOVA CAPTAB LIMITED,82372,713.69
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7048344,17656.76
INOXINDIA,INOX INDIA LIMITED,129742,1578.08
INOXWIND,INOX WIND LIMITED,19986022,33573.36
INSECTICID,INSECTICIDES (I) LTD,105491,870.22
INTELLECT,INTELLECT DESIGN ARENA,679324,7385.07
INTERARCH,INTERARCH BLDNG SOLTN LTD,93360,2145.79
INTERNET,MIRAEAMC - INTERNET,12909,1.86
INTLCONV,INTL CONVEYORS LIMITED,312712,314.14
INVENTURE,INVENTURE GRO & SEC LTD,61083,1.67
IOB,INDIAN OVERSEAS BANK,31461522,13404.65
IOC,INDIAN OIL CORP LTD,12780689,19296.56
IOLCP,IOL CHEM AND PHARMA LTD,6309187,6455.54
IONEXCHANG,ION EXCHANGE (INDIA) LTD,842336,4205.37
IPCALAB,IPCA LABORATORIES LTD,177075,2478.09
IPL,INDIA PESTICIDES LIMITED,1027207,2195.52
IRB,IRB INFRA DEV LTD.,54690355,27259.47
IRCON,IRCON INTERNATIONAL LTD,16939887,33865.32
IRCTC,INDIAN RAIL TOUR CORP LTD,3128389,24798.69
IREDA,INDIAN RENEWABLE ENERGY,24040751,39930.98
IRFC,INDIAN RAILWAY FIN CORP L,46829832,65182.30
IRIS,IRIS BUSINESS SERV LTD,10,0.04
IRMENERGY,IRM ENERGY LIMITED,270218,963.07
ISFT,INTRASOFT TECH. LTD,244020,266.07
ISGEC,ISGEC HEAVY ENG LTD,190564,2033.24
IT,KOTAKMAMC - KOTAKIT,293996,115.54
ITBEES,NIP IND ETF IT,19336325,7678.68
ITC,ITC LTD,9238129,38929.68
ITCHOTELS,ITC HOTELS LIMITED,8051615,18135.59
ITDC,INDIA TOUR. DEV. CO. LTD.,199824,1306.10
ITETF,MIRAEAMC - ITETF,581578,218.15
ITETFADD,DSPAMC - DSPITETF,17019,6.32
ITI,ITI LTD,1095717,3723.36
ITIETF,ICICIPRAMC - ICICITECH,1456153,581.42
IVALUE,IVALUE INFOSOLUTIONS LTD,106820,302.99
IVC,IL&FS INVESTMENT MANAGERS,243353,26.78
IVP,IVP LTD,1450,2.41
IVZINGOLD,INVESCO INDIA GOLD ETF,218,22.78
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1669412,4869.08
IZMO,IZMO LIMITED,120,1.39
J&KBANK,J & K BANK LTD.,18942641,20393.67
JAGRAN,JAGRAN PRAKASHAN LIMITED,773044,573.51
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,118332,292.02
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9278411,10805.04
JAICORPLTD,JAI CORP LIMITED,2200685,3744.61
JAINREC,JAIN RESOURCE RECYCLING L,211291,799.24
JAMNAAUTO,JAMNA AUTO IND LTD,6255721,6631.14
JARO,JARO INS OF TEC MG N RE L,1185,7.42
JASH,JASH ENGINEERING LIMITED,271986,1489.60
JAYAGROGN,JAYANT AGRO ORGANICS LTD,13559,37.13
JAYBARMARU,JAY BHARAT MARUTI LTD,16326,14.00
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7565626,4920.52
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,38287,41.38
JBCHEPHARM,J B CHEMICALS AND PHARMA,51922,900.22
JBMA,JBM AUTO LIMITED,2615947,18007.80
JCHAC,JOHNSON CONTROLS HITACHI,87777,1596.56
JGCHEM,J.G.CHEMICALS LIMITED,308628,1437.17
JINDALPHOT,JINDAL PHOTO LIMITED,50,0.79
JINDALPOLY,JINDAL POLY FILMS LIMITED,225474,1403.55
JINDALSAW,JINDAL SAW LIMITED,10700102,22713.67
JINDALSTEL,JINDAL STEEL LIMITED,310420,3163.50
JINDRILL,JINDAL DRILLING IND. LTD,510461,3366.86
JINDWORLD,JINDAL WORLDWIDE LTD,2682675,1242.20
JIOFIN,JIO FIN SERVICES LTD,49953399,153499.10
JISLJALEQS,JAIN IRRIGATION SYSTEMS,16354308,9536.17
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,67707,4282.99
JKIL,JKUMAR INFR.LTD.,491598,3425.10
JKLAKSHMI,JK LAKSHMI CEMENT LTD,324322,2897.21
JKPAPER,JK PAPER LIMITED,912479,3713.40
JKTYRE,JK TYRE & INDUSTRIES LTD,845117,3396.01
JLHL,JUPITER LIFE LINE HOSP L,14312,215.07
JMA,JULLUNDUR MOT AGENCY LTD,700,0.66
JMFINANCIL,JM FINANCIAL LIMITED,11817417,19709.17
JNKINDIA,JNK INDIA LIMITED,139793,480.48
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,4428,42.46
JPPOWER,JAIPRAKASH POWER VEN. LTD,85481446,17119.07
JSFB,JANA SMALL FIN BANK LTD,361057,1810.05
JSL,JINDAL STAINLESS LIMITED,679327,5205.06
JSLL,JEENA SIKHO LIFECARE LTD,226030,1742.99
JSWCEMENT,JSW CEMENT LIMITED,3388452,4874.20
JSWENERGY,JSW ENERGY LIMITED,4855299,26268.10
JSWHL,JSW HOLDINGS LIMITED,837,145.71
JSWINFRA,JSW INFRASTRUCTURE LTD,3904991,12024.01
JSWSTEEL,JSW STEEL LIMITED,364767,4015.22
JTEKTINDIA,JTEKT INDIA LIMITED,504398,881.77
JTLIND,JTL INDUSTRIES LIMITED,15214164,11492.97
JUBLCPL,JUBILANT AGRI N CON PRO L,47,1.25
JUBLFOOD,JUBILANT FOODWORKS LTD,2231154,14347.79
JUBLINGREA,JUBILANT INGREVIA LIMITED,987339,7234.25
JUBLPHARMA,JUBILANT PHARMOVA LTD,497586,5579.89
JUNIORBEES,NIP IND ETF JUNIOR BEES,467200,3438.00
JUNIPER,JUNIPER HOTELS LIMITED,137237,428.47
JUSTDIAL,JUSTDIAL LTD.,1016552,9124.68
JWL,JUPITER WAGONS LIMITED,4647594,17404.41
JYOTHYLAB,JYOTHY LABS LIMITED,1369496,4852.18
JYOTICNC,JYOTI CNC AUTOMATION LTD,980030,10077.52
JYOTISTRUC,JYOTI STRUCTURES LTD,23761295,4005.09
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,7015,19.46
KAJARIACER,KAJARIA CERAMICS LTD,583306,6859.64
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,4650265,8934.97
KALPATARU,KALPATARU LIMITED,27779,109.14
KALYANKJIL,KALYAN JEWELLERS IND LTD,4016128,21473.04
KAMATHOTEL,KAMAT HOTELS (I) LTD,186111,558.46
KAMDHENU,KAMDHENU LIMITED,7226123,2254.84
KANORICHEM,KANORIA CHEMICALS & INDUS,8460,9.62
KANSAINER,KANSAI NEROLAC PAINTS LTD,1142073,2924.06
KAPSTON,KAPSTON SERVICES LIMITED,1120,3.23
KARURVYSYA,KARUR VYSYA BANK LTD,1740444,3949.08
KAYNES,KAYNES TECHNOLOGY IND LTD,838220,56278.37
KCP,KCP LTD,1316485,2855.38
KCPSUGIND,KCP SUGAR IND CORP LTD.,8223,2.89
KDDL,KDDL LIMITED,28840,787.30
KEC,KEC INTL. LIMITED,1897298,16359.12
KECL,KIRLOSKAR ELECTRIC CO LTD,295522,390.64
KEI,KEI INDUSTRIES LTD.,208733,8433.27
KELLTONTEC,KELLTON TECH SOL LTD,5704343,1429.21
KERNEX,KERNEX MICROSYS(I) LTD,109508,1375.97
KESORAMIND,KESORAM INDUSTRIES LTD,154822,9.10
KFINTECH,KFIN TECHNOLOGIES LIMITED,1799651,21323.85
KHADIM,KHADIM INDIA LIMITED,8894,26.42
KHAICHEM,KHAITAN CHEM & FERT LTD,1109081,1326.84
KICL,KALYANI INVEST CO LTD,179,10.76
KILITCH,KILITCH DRUGS INDIA LTD,1656,6.63
KIMS,KRISHNA INST OF MED SCI L,511623,3653.43
KINGFA,KINGFA SCI & TEC IND LTD.,165,7.19
KIOCL,KIOCL LIMITED,99371,481.78
KIRIINDUS,KIRI INDUSTRIES LIMITED,2860926,17220.88
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,193890,3990.48
KIRLOSENG,KIRLOSKAR OIL ENG LTD,356844,3372.68
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,29764,1173.14
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,143378,1815.73
KITEX,KITEX GARMENTS LTD,518519,1080.46
KKCL,KEWAL KIRAN CLOTHING LTD,194437,993.33
KMEW,KNOWLEDGE MARINE & EN W L,61899,1464.96
KMSUGAR,K M SUGAR MILLS LTD,3876,1.14
KNRCON,KNR CONSTRU LTD.,6593058,14533.08
KOHINOOR,KOHINOOR FOODS LIMITED,2089,0.78
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,159870,196.60
KOLTEPATIL,KOLTE PATIL DEV. LTD.,325092,1432.78
KOPRAN,KOPRAN LTD,407965,734.99
KOTAKBANK,KOTAK MAHINDRA BANK LTD,489311,10374.72
KOTARISUG,KOTHARI SUG & CHEM LTD.,21052,7.29
KOTHARIPET,KOTHARI PETROCHEM LTD,87018,144.28
KOTHARIPRO,KOTHARI PRODUCTS LTD,1488,1.35
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,528105,2359.70
KPIGREEN,KPI GREEN ENERGY LIMITED,1799346,8877.15
KPIL,KALPATARU PROJECT INT LTD,266928,3373.88
KPITTECH,KPIT TECHNOLOGIES LIMITED,1794844,23371.12
KPRMILL,KPR MILL LTD.,278280,3134.56
KRBL,KRBL LIMITED,1627395,6244.84
KRISHANA,KRISHANA PHOSCHEM LIMITED,126453,669.62
KRITINUT,KRITI NUTRIENTS LIMITED,350,0.31
KRN,KRN HEAT EXCHANGE N REF L,973404,8293.49
KRONOX,KRONOX LAB SCIENCES LTD,204870,360.47
KROSS,KROSS LIMITED,909778,1887.78
KRSNAA,KRSNAA DIAGNOSTICS LTD,220026,1812.29
KRYSTAL,KRYSTAL INTEGRATED SER L,37808,246.73
KSB,KSB LIMITED,155094,1279.90
KSCL,KAVERI SEED CO. LTD.,352045,4118.00
KSL,KALYANI STEELS LIMITED,249236,2170.34
KSOLVES,KSOLVES INDIA LIMITED,34782,117.78
KTKBANK,KARNATAKA BANK LIMITED,16244586,30194.50
KUANTUM,KUANTUM PAPERS LIMITED,305189,368.99
LALPATHLAB,DR. LAL PATH LABS LTD.,68897,2178.82
LAMBODHARA,LAMBODHARA TEXTILES LTD.,13809,19.70
LANCORHOL,LANCOR HOLDINGS LIMITED,10230,2.64
LANDMARK,LANDMARK CARS LIMITED,103673,638.44
LAOPALA,LA OPALA RG LIMITED,297519,817.77
LATENTVIEW,LATENT VIEW ANALYTICS LTD,780218,3488.49
LAURUSLABS,LAURUS LABS LIMITED,4513857,35068.59
LAXMIDENTL,LAXMI DENTAL LIMITED,259357,931.56
LAXMIINDIA,LAXMI INDIA FINANCE LTD,338983,551.23
LEMONTREE,LEMON TREE HOTELS LTD,6853717,11309.26
LGBBROSLTD,LG BALAKRISHNAN & BROS,57910,867.35
LGEINDIA,LG ELECTRONICS INDIA LTD,37193,602.38
LGHL,LAXMI GOLDORNA HOUSE LTD,92,0.36
LIBERTSHOE,LIBERTY SHOES LTD,20944,71.98
LICHSGFIN,LIC HOUSING FINANCE LTD,3191620,19180.39
LICI,LIFE INSURA CORP OF INDIA,3124535,28531.11
LICMFGOLD,LIC MF - LIC GOLD ETF,14117,1500.45
LICNETFGSC,LICNAMC - LICNMFET,28477,8.13
LICNETFN50,LICNAMC - LICNFENGP,738,2.09
LICNFNHGP,LICNAMC - LICNFNHGP,1,0.00
LICNMID100,LICNAMC - LICNMID100,126,0.07
LIKHITHA,LIKHITHA INFRASTRUC LTD,217200,646.40
LINC,LINC LIMITED,15958,28.64
LINCOLN,LINCOLN PHARMA LTD,144597,861.68
LINDEINDIA,LINDE INDIA LIMITED,157252,10408.56
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,667,6.67
LIQUID1,KOTAKMAMC - KOTAKLIQ,191,2.05
LIQUIDADD,DSPAMC - LIQUIDADD,24,0.26
LIQUIDBEES,NIP IND ETF LIQUID BEES,63884,639.02
LIQUIDBETF,BFAM - LIQUIDBETF,44,0.46
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,20219,22.40
LIQUIDETF,DSP LIQUID ETF,135,1.35
LIQUIDIETF,ICICIPRAMC - ICICILIQ,96,0.96
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,26,0.27
LIQUIDSBI,SBIAMC - LIQUIDSBI,811,8.11
LIQUIDSHRI,SHRIRAM - LIQUIDSHRI,10,0.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,18612078,12191.89
LLOYDSENT,LLOYDS ENTERPRISES LTD,38633376,25535.93
LLOYDSME,LLOYDS METALS N ENERGY L,1475937,19412.40
LMW,LMW LIMITED,19859,3009.62
LODHA,LODHA DEVELOPERS LIMITED,1539147,19932.74
LOKESHMACH,LOKESH MACHINES LTD,11252,23.47
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2329386,4391.85
LOVABLE,LOVABLE LINGERIE LTD,5829,7.54
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,2872,0.60
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,995179,222.57
LT,LARSEN & TOUBRO LTD.,774983,28908.64
LTF,L&T FINANCE LIMITED,2965624,6529.00
LTFOODS,LT FOODS LIMITED,1367093,5967.57
LTGILTBEES,NIP IND ETF LONGTERM GILT,87711,25.37
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,116119,6446.88
LTTS,L&T TECHNOLOGY SER. LTD.,284720,12456.31
LUMAXIND,LUMAX INDUSTRIES LTD,15298,726.18
LUMAXTECH,LUMAX AUTO TECH LTD,206555,2160.54
LUPIN,LUPIN LIMITED,691074,13717.63
LUXIND,LUX INDUSTRIES LIMITED,162373,2491.14
LXCHEM,LAXMI ORGANIC INDUS LTD,2691700,6010.79
LYKALABS,LYKA LABS LTD,28863,34.13
M&M,MAHINDRA & MAHINDRA LTD,650294,22478.98
M&MFIN,M&M FIN. SERVICES LTD,2134005,6351.41
MAANALU,MAAN ALUMINIUM LIMITED,20637,29.62
MADRASFERT,MADRAS FERTILISERS LTD,501125,466.82
MAFANG,MIRAEAMC - MAFANG,730738,1175.60
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15217,105.22
MAGNUM,MAGNUM VENTURES LTD.,11048,3.47
MAHABANK,BANK OF MAHARASHTRA,39335211,22550.70
MAHEPC,MAHINDRA EPC IRRIG LTD,59450,96.73
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,5650,3.51
MAHKTECH,MIRAEAMC - MAHKTECH,3777529,1055.85
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,954849,4227.05
MAHLOG,MAHINDRA LOGISTIC LIMITED,442853,1589.50
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,6313,832.79
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,1141625,7676.46
MAITHANALL,MAITHAN ALLOYS LTD,230717,2619.52
MAKEINDIA,MIRAEAMC - MAMFGETF,27156,40.60
MALLCOM,MALLCOM (INDIA) LIMITED,5909,78.77
MAMATA,MAMATA MACHINERY LIMITED,606775,2871.19
MANAKCOAT,MAN COAT METAL & IND LTD,201264,322.73
MANAKSIA,MANAKSIA LTD.,17335,14.94
MANALIPETC,MANALI PETROCHEMICALS LT,621478,472.09
MANAPPURAM,MANAPPURAM FINANCE LTD,4013820,10662.62
MANBA,MANBA FINANCE LIMITED,203698,294.90
MANCREDIT,MANGAL CREDIT N FINCORP L,2290,4.26
MANGALAM,MANGALAM DRUG & CHEM LTD,5400,4.81
MANGCHEFER,MANG.CHEM.FERT.LTD,34147,118.20
MANGLMCEM,MANGALAM CEMENT LTD,947491,7272.20
MANINDS,MAN INDUSTRIES (I) LTD.,498787,1961.46
MANINFRA,MAN INFRA LTD,1875196,3223.16
MANKIND,MANKIND PHARMA LIMITED,318616,7864.46
MANORAMA,MANORAMA INDUSTRIES LTD,332102,4839.01
MANYAVAR,VEDANT FASHIONS LIMITED,796359,5969.62
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,207137,3904.17
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1649069,10444.07
MARICO,MARICO LIMITED,380786,2749.06
MARINE,MARINE ELECTRICAL (I) LTD,186921,430.57
MARKOLINES,MARKOLINES PAVEMENT TEC L,250,0.41
MARKSANS,MARKSANS PHARMA LIMITED,4159777,8453.87
MARUTI,MARUTI SUZUKI INDIA LTD.,146654,22819.45
MASFIN,MAS FINANCIAL SERV LTD,352661,1075.12
MASPTOP50,MIRAEAMC - MASPTOP50,550103,358.82
MASTEK,MASTEK LTD,311972,7553.37
MASTERTR,MASTER TRUST LIMITED,1233892,1765.23
MATRIMONY,MATRIMONY.COM LIMITED,18685,102.41
MAWANASUG,MAWANA SUGARS LIMITED,11086,11.56
MAXESTATES,MAX ESTATES LIMITED,282844,1402.60
MAXHEALTH,MAX HEALTHCARE INS LTD,714318,8426.46
MAXIND,MAX INDIA LIMITED,26390,57.36
MAYURUNIQ,MAYUR UNIQUOTERS LTD,173623,954.75
MAZDA,MAZDA LIMITED,31756,93.63
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,3993069,120551.88
MBAPL,MADHYA BHARAT AGRO P. LTD,167686,709.71
MBEL,M AND B ENGINEERING LTD,517192,2390.11
MBLINFRA,MBL INFRASTRUCTURE LTD,128022,55.97
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,7509661,5075.87
MCX,MULTI COMMODITY EXCHANGE,265714,23083.88
MEDANTA,GLOBAL HEALTH LIMITED,320704,4222.16
MEDIASSIST,MEDI ASSIST HEALTH SER L,249520,1335.96
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,14519,69.88
MEDICO,MEDICO REMEDIES LIMITED,9186,3.97
MEDPLUS,MEDPLUS HEALTH SERV LTD,596675,4661.83
MEGASOFT,MEGASOFT LTD,18616,38.59
MEGASTAR,MEGASTAR FOODS LIMITED,381,1.06
MEIL,MANGAL ELECTRICAL IND L,30397,142.11
MENONBE,MENON BEARINGS LIMITED,10781,15.14
METAL,MIRAEAMC - METAL,1152289,120.31
METALIETF,ICICIPRAMC - METALIETF,10293256,1085.17
METROBRAND,METRO BRANDS LIMITED,64667,784.03
METROPOLIS,METROPOLIS HEALTHCARE LTD,103232,2113.09
MFSL,MAX FINANCIAL SERV LTD,66002,1024.47
MGEL,MANGALAM GLOBAL ENT LTD,1230136,208.14
MGL,MAHANAGAR GAS LTD.,777105,10750.23
MHLXMIRU,MAHALAXMI RUBTECH LIMITED,1050,2.21
MHRIL,MAHINDRA HOLIDAYS LTD,314492,1129.05
MICEL,MIC ELECTRONICS LTD,1996732,1272.65
MID150,KOTAKMAMC - MID150,4863,1.07
MID150BEES,NIP IND ETF MIDCAP 150,1114307,2479.49
MID150CASE,ZERODHAAMC - MID150CASE,1466748,160.25
MIDCAP,KOTAKMAMC - KOTAKMID50,60278,101.34
MIDCAPETF,MIRAEAMC - MAM150ETF,7600171,1665.00
MIDCAPIETF,ICICIPRAMC - ICICIM150,6087857,1358.49
MIDHANI,MISHRA DHATU NIGAM LTD,2690393,11044.26
MIDQ50ADD,DSPAMC - DSPQ50ETF,30700,77.93
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,581104,104.52
MIDSMALL,MIRAEAMC - MIDSMALL,1016441,495.93
MINDACORP,MINDA CORPORATION LTD,574282,3253.10
MINDTECK,MINDTECK (INDIA) LIMITED,34785,98.89
MIRCELECTR,MIRC ELECTRONICS LTD,336,0.07
MIRZAINT,MIRZA INTERNATIONAL LIMIT,281106,113.55
MITTAL,MITTAL LIFE STYLE LIMITED,16266,0.25
MMFL,MM FORGINGS LTD,272466,979.40
MMP,MMP INDUSTRIES LIMITED,42219,118.27
MMTC,MMTC LIMITED,3609170,2564.12
MNC,KOTAKMAMC - KOTAKMNC,184229,57.13
MOALPHA50,MOTILALAMC - MOALPHA50,296,0.15
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2888115,8169.85
MOCAPITAL,MOTILALAMC - MOCAPITAL,1031790,474.19
MODEFENCE,MOTILALAMC - MODEFENCE,5950812,5302.39
MODISONLTD,MODISON LIMITED,58558,98.41
MOGOLD,MOTILALAMC - MOGOLD,19966,24.76
MOGSEC,MOTILALAMC - G5,4187,2.62
MOHEALTH,MOTILALAMC - MOHEALTH,39699,17.97
MOIL,MOIL LIMITED,2897966,11166.38
MOINFRA,MOTILALAMC - MOINFRA,205,0.12
MOKSH,MOKSH ORNAMENTS LIMITED,713040,101.07
MOL,MEGHMANI ORGANICS LIMITED,5078810,4469.57
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,39155,84.00
MOLDTKPAC,MOLD-TEK PACKAGING LTD,147869,1069.12
MOLOWVOL,MOTILALAMC - MOLOWVOL,5561,2.09
MOM100,MOTILAL OS MIDCAP100 ETF,1108377,693.36
MOM30IETF,ICICIPRAMC - ICICIMOM30,2194742,713.91
MOM50,MOTILAL OSWAL M50 ETF,13748,35.53
MOMENTUM,BIRLASLAMC - MOMENTUM,49909,15.78
MOMENTUM50,MOTILALAMC - MOMENTUM50,1696772,884.97
MOMIDMTM,MOTILALAMC - MOMIDMTM,2053,1.28
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,289924,196.08
MON100,MOTILAL OS NASDAQ100 ETF,1650509,3781.79
MON50EQUAL,MOTILALAMC - MON50EQUAL,1369,0.45
MONARCH,MONARCH NETWORTH CAP LTD,362067,1289.83
MONEXT50,MOTILALAMC - MONEXT50,9,0.01
MONIFTY500,MOTILALAMC - MONIFTY500,645860,153.30
MONQ50,MOTILALAMC - MONQ50,619023,603.92
MONTECARLO,MONTE CARLO FASHIONS LTD.,55233,393.64
MOQUALITY,MOTILALAMC - MOQUALITY,615,1.20
MOREALTY,MOTILALAMC - MOREALTY,2060616,1935.52
MOREPENLAB,MOREPEN LAB. LTD,14704288,8661.33
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,2013111,4828.32
MOSILVER,MOTILALAMC - MOSILVER,23969,42.37
MOSMALL250,MOTILALAMC - MOSMALL250,2370117,409.70
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,15092058,16002.43
MOTILALOFS,MOTILAL OSWAL FIN LTD,1328701,12267.75
MOTISONS,MOTISONS JEWELLERS LTD,5244694,994.89
MOTOUR,MOTILALAMC - MOTOUR,251,0.22
MOVALUE,MOTILALAMC - MOVALUE,155848,163.95
MPHASIS,MPHASIS LIMITED,200057,5666.24
MPSLTD,MPS LIMITED,106609,2430.81
MRF,MRF LTD,3932,5619.47
MRPL,MRPL,7418210,12352.55
MSCIINDIA,KOTAKMAMC - MSCIINDIA,13086,3.75
MSPL,MSP STEEL & POWER LTD.,1080917,388.28
MSTCLTD,MSTC LIMITED,1340462,7563.54
MSUMI,MOTHERSON SUMI WRNG IND L,9932074,4530.22
MTARTECH,MTAR TECHNOLOGIES LIMITED,234396,4868.96
MTNL,MAHANAGAR TELEPHONE NIGAM,6282271,3002.74
MUFIN,MUFIN GREEN FINANCE LTD,1056310,1178.04
MUFTI,CREDO BRANDS MARKETING L,440741,585.04
MUKANDLTD,MUKAND LTD.,482160,698.04
MUKKA,MUKKA PROTEINS LIMITED,471339,145.59
MULTICAP,MIRAEAMC - MULTICAP,76764,12.04
MUNJALAU,MUNJAL AUTO IND. LTD.,478331,477.12
MUNJALSHOW,MUNJAL SHOWA LTD,104514,153.05
MURUDCERA,MURUDESHWAR CERAMICS LTD,6780,3.30
MUTHOOTCAP,MUTHOOT CAP SERV LTD,22291,68.05
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,120972,3698.36
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,611300,971.36
MVGJL,MANOJ VAIBHAV GEM N JEW L,246456,540.54
NACLIND,NACL INDUSTRIES LIMITED,2884,2.92
NAGAFERT,NAGARJUN FERT AND CHE LTD,48149,3.03
NAHARINDUS,NAHAR INDS ENT LTD,12660,16.68
NAHARPOLY,NAHAR POLY FILMS LIMITED,1775,5.40
NAHARSPING,NAHAR SPINNING MILLS LTD.,79064,186.38
NAM-INDIA,NIPPON L I A M LTD,773445,6541.14
NATCAPSUQ,NATURAL CAPSULES LIMITED,200,0.45
NATCOPHARM,NATCO PHARMA LTD.,2529268,24409.68
NATHBIOGEN,NATH BIO-GENES (I) LTD,3375,6.92
NATIONALUM,NATIONAL ALUMINIUM CO LTD,9351621,19530.13
NAUKRI,INFO EDGE (I) LTD,582320,8276.99
NAVA,NAVA LIMITED,2077639,12565.92
NAVINFLUOR,NAVIN FLUORINE INT. LTD,53980,2650.21
NAVKARCORP,NAVKAR CORPORATION LTD.,1793203,2214.59
NAVNETEDUL,NAVNEET EDUCATION LTD,674284,1060.29
NAZARA,NAZARA TECHNOLOGIES LTD,31815596,90842.77
NBCC,NBCC (INDIA) LIMITED,20201160,22773.27
NCC,NCC LIMITED,13589748,30713.97
NCLIND,NCL INDUSTRIES LIMITED,223528,485.33
NDL,NANDAN DENIM LIMITED,368431,13.89
NDRAUTO,NDR AUTO COMPONENTS LTD,31897,340.57
NDTV,NDTV LTD,82760,82.99
NECCLTD,NORTH EAST CARRY CORP LTD,14467,3.14
NECLIFE,NECTAR LIFESCIENCES LTD.,3307,1.03
NELCAST,NELCAST LIMITED,75516,114.65
NELCO,NELCO LTD,478328,4507.44
NEOGEN,NEOGEN CHEMICALS LIMITED,159723,2514.96
NESCO,NESCO LTD.,259449,3299.95
NESTLEIND,NESTLE INDIA LIMITED,447525,5492.04
NETF,TATAAML - NETF,12581,33.73
NETWEB,NETWEB TECH INDIA LTD,525007,18921.23
NETWORK18,NETWORK18 MEDIA & INV LTD,21499265,11872.45
NEULANDLAB,NEULAND LAB LTD.,55525,8187.96
NEWGEN,NEWGEN SOFTWARE TECH LTD,1110198,11493.81
NEXT30ADD,DSPAMC - NEXT30ADD,2922,1.15
NEXT50,MIRAEAMC - MANXT50,16254,114.37
NEXT50IETF,ICICIPRAMC - ICICINXT50,857344,625.83
NFL,NATIONAL FERT. LTD,9074373,9488.29
NH,NARAYANA HRUDAYALAYA LTD.,563049,10501.11
NHPC,NHPC LTD,35206461,31819.26
NIACL,THE NEW INDIA ASSU CO LTD,3347131,7047.96
NIBE,NIBE LIMITED,22652,308.05
NIF100BEES,NIP IND ETF NIFTY 100,36596,99.87
NIF100IETF,ICICI PRUD NIFTY 100 ETF,281969,81.18
NIF10GETF,UTIAMC - NIF10GETF,2539,0.67
NIF5GETF,UTIAMC - NIF5GETF,4254,2.72
NIFMID150,UTIAMC - NIFMID150,26592,58.39
NIFTY1,KOTAK NIFTY ETF,63267,177.44
NIFTY100EW,KOTAKMAMC - NIFTY100EW,10417,3.55
NIFTY50ADD,DSPAMC - DSPN50ETF,11829,30.81
NIFTYBEES,NIP IND ETF NIFTY BEES,5202259,14746.65
NIFTYBETF,BFAM - NIFTYBETF,1351,3.47
