sebi_report_as_on_reporting_date_28nov2025,unnamed_1,unnamed_2,unnamed_3
DBREALTY,VALOR ESTATE LIMITED,5223597,8931.33
DCAL,DISHMAN CARBO AMCIS LTD,616925,1663.88
DCBBANK,DCB BANK LIMITED,3612699,5230.95
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,7747,9.32
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,146334,1938.76
DCMSRIND,DCM SHRIRAM IND LTD,660473,1125.96
DCW,DCW LTD,3988840,2927.43
DCXINDIA,DCX SYSTEMS LIMITED,2895152,7541.79
DDEVPLSTIK,DDEV PLASTIKS IND LTD,361166,1087.40
DECCANCE,DECCAN CEMENTS LIMITED,164744,1581.66
DEEDEV,DEE DEVELOPMENT ENG LTD,319179,843.96
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,746617,9944.27
DEEPAKNTR,DEEPAK NITRITE LTD,747774,14175.96
DEEPINDS,DEEP INDUSTRIES LIMITED,609079,3011.99
DELHIVERY,DELHIVERY LIMITED,2082889,9233.59
DELTACORP,DELTA CORP LIMITED,9591612,8818.58
DEN,DEN NETWORKS LTD,3194030,1242.62
DENORA,DE NORA INDIA LIMITED,7725,70.33
DENTA,DENTA WATER N INFRA SOL L,448820,1853.23
DEVIT,DEV INFO TECHNOLOGY LTD,14123,8.00
DEVX,DEV ACCELERATOR LIMITED,514,0.24
DEVYANI,DEVYANI INTERNATIONAL LTD,10729362,17914.15
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,892501,1344.70
DHANBANK,DHANLAXMI BANK LIMITED,431390,120.33
DHANI,DHANI SERVICES LIMITED,216582,152.05
DHANUKA,DHANUKA AGRITECH LTD,101633,1499.41
DHARMAJ,DHARMAJ CROP GUARD LTD,15019,41.44
DHUNINV,DHUNSERI INVESTMENTS LTD,582,8.94
DIACABS,DIAMOND POWER INFRA LTD,3995206,6032.30
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1066565,11180.01
DICIND,DIC INDIA LIMITED,363,1.88
DIFFNKG,DIFFUSION ENGINEERS LTD,182692,646.37
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,491133,953.98
DISHTV,DISH TV INDIA LTD.,3851816,196.30
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11733,77.14
DIVISLAB,DIVI S LABORATORIES LTD,203369,13209.34
DIVOPPBEES,NIP IND ETF DIV OPP,101920,85.45
DIXON,DIXON TECHNO (INDIA) LTD,405807,64230.93
DLF,DLF LIMITED,4430149,34747.23
DLINKINDIA,D-LINK INDIA LTD,383042,1860.09
DMART,AVENUE SUPERMARTS LIMITED,500564,21393.95
DMCC,DMCC SPECIALITY CHEMICALS,19114,57.22
DODLA,DODLA DAIRY LIMITED,58108,788.25
DOLATALGO,DOLAT ALGOTECH LIMITED,662772,567.67
DOLLAR,DOLLAR INDUSTRIES LIMITED,160927,635.59
DOMS,DOMS INDUSTRIES LIMITED,102224,2702.54
DONEAR,DONEAR IND. LIMITED,27160,29.04
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12543,192.69
DPSCLTD,DPSC LIMITED,44944,8.21
DPWIRES,D P WIRES LIMITED,18445,47.45
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,67342,110.46
DREDGECORP,DREDGING CORP OF INDIA,115746,918.89
DRREDDY,DR. REDDY S LABORATORIES,594923,7578.19
DSSL,DYNACONS SYS & SOLN LTD,71683,772.43
DTIL,DHUNSERI TEA & IND. LTD.,4855,9.72
DUCON,DUCON INFRATECHNOLOGIES L,156660,9.29
DVL,DHUNSERI VENTURES LIMITED,31731,107.86
DWARKESH,DWARIKESH SUGAR IND LTD,2619663,1366.50
DYCL,DYNAMIC CABLES LIMITED,284056,1164.17
DYNAMATECH,DYNAMATIC TECHNOLOGIES,78453,5940.04
DYNPRO,DYNEMIC PRODUCTS LIMITED,8528,26.44
EASEMYTRIP,EASY TRIP PLANNERS LTD,61293976,7391.39
EBBETF0430,EDELAMC - EBBETF0430,543,8.31
EBBETF0431,EDELAMC - EBBETF0431,301,4.14
EBBETF0433,EDELAMC - EBBETF0433,126,1.60
EBGNG,GNG ELECTRONICS LIMITED,198413,704.83
ECAPINSURE,EDELAMC - ECAPINSURE,85253,20.00
ECLERX,ECLERX SERVICES LTD,44635,1877.80
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,260845,709.52
EDELWEISS,EDELWEISS FIN SERV LTD,15102537,16858.90
EFCIL,EFC (I) LIMITED,315465,941.74
EGOLD,EDELAMC - EGOLD,108645,123.77
EICHERMOT,EICHER MOTORS LTD,143740,9824.83
EIDPARRY,EID PARRY INDIA LTD,318119,3336.73
EIEL,ENVIRO INFRA ENGINEERS L,3810225,9624.30
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39484,153.23
EIHOTEL,EIH LIMITED,670245,2654.02
EIMCOELECO,EIMCO ELECON (INDIA) LTD,49078,999.79
EKC,EVEREST KANTO CYLINDERLTD,1189812,1721.01
ELDEHSG,ELDECO HSG & IND LTD.,557,4.49
ELECON,ELECON ENG. CO. LTD,1369836,8181.51
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7899329,8426.02
ELECTHERM,ELECTROTHERM (I) LTD.,12953,126.61
ELGIEQUIP,ELGI EQUIPMENTS LTD,1391109,7173.32
ELIN,ELIN ELECTRONICS LIMITED,168404,341.73
ELLEN,ELLENBARRIE INDUS GASES L,387124,1971.98
ELM250,EDELAMC - ELM250,101,0.02
EMAMILTD,EMAMI LIMITED,706671,4093.07
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183704,202.86
EMBDL,EMBASSY DEVELOPMENTS LTD,42168313,46873.26
EMCURE,EMCURE PHARMACEUTICALS L,114919,1584.34
EMIL,ELECTRONICS MART IND LTD,2218714,3279.89
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1262336,7401.87
EMUDHRA,EMUDHRA LIMITED,193951,1354.37
EMULTIMQ,EDELAMC - EMULTIMQ,40346,17.24
ENDURANCE,ENDURANCE TECHNO. LTD.,144301,4068.34
ENGINERSIN,ENGINEERS INDIA LTD,12407980,26445.11
ENIL,ENTERTAIN NET. IND. LTD.,44571,69.43
ENRIN,SIEMENS ENERGY INDIA LTD,285087,9359.62
ENTERO,ENTERO HEALTHCARE SOLU L,418179,4827.51
EPACK,EPACK DURABLE LIMITED,1719279,5814.28
EPACKPEB,EPACK PREFAB TECHN LTD,316442,1003.40
EPIGRAL,EPIGRAL LIMITED,253208,4505.38
EPL,EPL LIMITED,2112022,4715.24
EQUAL200,MIRAEAMC - EQUAL200,22519,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,5987,19.79
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8445181,5547.27
ERIS,ERIS LIFESCIENCES LIMITED,66283,1111.36
ESABINDIA,ESAB INDIA LTD,4762,260.23
ESAFSFB,ESAF SMALL FINANCE BANK L,1818546,616.42
ESCORTS,ESCORTS KUBOTA LIMITED,105434,3804.53
ESG,MIRAEAMC - MAESGETF,17611,7.65
ESILVER,EDELAMC - ESILVER,76148,117.14
ESSENTIA,INTEGRA ESSENTIA LIMITED,178569,3.74
ESTER,ESTER INDUSTRIES LTD,338756,439.71
ETERNAL,ETERNAL LIMITED,22583141,68814.85
ETHOSLTD,ETHOS LIMITED,22589,639.12
EUREKAFORB,EUREKA FORBES LIMITED,123536,764.10
EUROBOND,EURO PANEL PRODUCTS LTD,2310,4.93
EUROPRATIK,EURO PRATIK SALES LIMITED,71982,263.36
EVEREADY,EVEREADY INDS. IND.  LTD.,845061,3268.20
EVERESTIND,EVEREST INDUSTRIES LTD,19981,119.37
EVIETF,ICICIPRAMC - EVIETF,82430,26.36
EVINDIA,MIRAEAMC - EVINDIA,191792,58.45
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,27195,327.57
EXICOM,EXICOM TELE SYSTEMS LTD,841105,1292.29
EXIDEIND,EXIDE INDUSTRIES LTD,6140967,25553.21
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,85612,981.63
EXXARO,EXXARO TILES LIMITED,146399,12.14
FABTECH,FABTECH TECHNOLOGIES LTD,296548,724.48
FACT,FACT LTD,701100,6832.50
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,47081,401.12
FAZE3Q,FAZE THREE LIMITED,60864,320.31
FCL,FINEOTEX CHEMICAL LIMITED,6690498,2156.24
FCSSOFT,FCS SOFTWARE SOLN. LTD.,677857,17.17
FDC,FDC LIMITED,497833,2395.04
FEDERALBNK,FEDERAL BANK LTD,2106459,4551.46
FEDFINA,FEDBANK FINANCIAL SER L,3551148,5079.32
FIBERWEB,FIBERWEB INDIA LIMITED,2698,1.22
FIEMIND,FIEM INDUSTRIES LIMITED,82593,1731.33
FILATEX,FILATEX INDIA LTD,3200013,1798.60
FILATFASH,FILATEX FASHIONS LIMITED,2456325,12.82
FINCABLES,FINOLEX CABLES LTD,1217523,10968.43
FINEORG,FINE ORGANIC IND. LTD.,29297,1400.66
FINIETF,ICICIPRAMC-ICICIFIN,526425,163.38
FINOPB,FINO PAYMENTS BANK LTD,1375407,4207.48
FINPIPE,FINOLEX INDUSTRIES LTD,3336677,7127.47
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2750099,10028.57
FISCHER,FISCHER MEDICAL VENTURE L,649021,564.36
FIVESTAR,FIVE-STAR BUS FIN LTD,1290456,8145.80
FLAIR,FLAIR WRITING INDUST LTD,249019,811.54
FLEXIADD,DSPAMC - FLEXIADD,1622,0.18
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,503266,18578.89
FMCGIETF,ICICIPRAMC - ICICIFMCG,1884995,1127.44
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,163779,830.58
FOCUS,FOCUS LIGHTG & FIXTRS LTD,7640,5.78
FOODSIN,FOODS & INNS LIMITED,43059,37.39
FORCEMOT,FORCE MOTORS LIMITED,57952,9620.28
FORTIS,FORTIS HEALTHCARE LTD,1441231,13730.18
FOSECOIND,FOSECO INDIA LTD,3244,193.30
FSL,FIRSTSOURCE SOLU. LTD.,1751363,6267.10
FUSION,FUSION FINANCE LIMITED,1626214,3872.60
GABRIEL,GABRIEL INDIA LTD,209968,2080.99
GAEL,GUJARAT AMBUJA EXPORTS LT,1636719,2055.34
GAIL,GAIL (INDIA) LTD,15038799,27971.65
GALAPREC,GALA PRECISION ENG LTD,41246,387.49
GALAXYSURF,GALAXY SURFACTANTS LTD,42227,987.04
GALLANTT,GALLANTT ISPAT LIMITED,352920,2218.17
GANDHAR,GANDHAR OIL REFINE IND L,734219,1216.92
GANDHITUBE,GANDHI SPL. TUBES LTD,24164,210.76
GANECOS,GANESHA ECOSPHERE LIMITED,166638,2039.87
GANESHBE,GANESH BENZOPLAST LIMITED,373948,425.36
GANESHCP,GANESH CONSUMER PRODUCT L,31831,88.46
GANESHHOU,GANESH HOUSING LIMITED,470645,4405.21
GARFIBRES,GARWARE TECH FIBRES LTD,95802,780.89
GARUDA,GARUDA CONSTRUCT N ENG L,827834,1823.52
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,5181883,3484.41
GEECEE,GEECEE VENTURES LIMITED,3094,11.30
GEEKAYWIRE,GEEKAY WIRES LIMITED,472,0.35
GEMAROMA,GEM AROMATICS LIMITED,292507,600.56
GENESYS,GENESYS INTL CORPN LTD,780567,4644.55
GENUSPAPER,GENUS P&B LIMITED,154344,31.50
GENUSPOWER,GENUS POWER INFRASTRU LTD,3684739,13287.09
GEOJITFSL,GEOJIT FINANCIAL SER L,1923548,1562.22
GESHIP,THE GE SHPG.LTD,731093,7993.50
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,452723,2812.23
GHCLTEXTIL,GHCL TEXTILES LIMITED,136049,111.48
GICHSGFIN,GIC HOUSING FINANCE LTD,1306538,2381.22
GICRE,GENERAL INS CORP OF INDIA,2211598,8853.88
GILLETTE,GILLETTE INDIA LTD,51815,4883.83
GILT5YBEES,RELCAPAMC - NETFGILT5Y,2726,1.72
GIPCL,GUJ IND POW CO. LTD,2888896,5569.96
GKENERGY,GK ENERGY LIMITED,228378,418.90
GLAND,GLAND PHARMA LIMITED,183538,3550.61
GLAXO,GLAXOSMITHKLINE PHARMA LT,116834,3361.19
GLENMARK,GLENMARK PHARMACEUTICALS,429594,8368.56
GLOBAL,GLOBAL EDUCATION LIMITED,3761,2.75
GLOBALVECT,GLOBAL VEC HELICORP LTD,2346,5.35
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,837823,589.10
GLOBUSSPR,GLOBUS SPIRITS LTD,201739,2274.67
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,108276,75.78
GMBREW,G M BREWERIES LTD,116516,1254.69
GMDCLTD,GUJARAT MINERAL DEV CORP,6489617,34428.45
GMMPFAUDLR,GMM PFAUDLER LIMITED,265364,3245.86
GMRAIRPORT,GMR AIRPORTS LIMITED,7945742,7389.97
GMRP&UI,GMR POW AND URBAN INFRA L,13264950,15615.45
GNA,GNA AXLES LIMITED,158677,543.41
GNFC,GUJ NAR VAL FER & CHEM L,1881679,10316.02
GOACARBON,GOA CARBON LIMITED,26192,130.51
GOCLCORP,GOCL CORPORATION LIMITED,344866,1325.44
GOCOLORS,GO FASHION INDIA LTD,210253,1429.33
GODAVARIB,GODAVARI BIOREFINERIES L,49528,131.53
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,632898,21344.86
GODIGIT,GO DIGIT GENERAL INS LTD,196483,706.32
GODREJAGRO,GODREJ AGROVET LIMITED,1007273,7040.27
GODREJCP,GODREJ CONSUMER PRODUCTS,523977,6408.87
GODREJIND,GODREJ INDUSTRIES LTD,191882,2176.83
GODREJPROP,GODREJ PROPERTIES LTD,736032,16927.53
GOKEX,GOKALDAS EXPORTS LTD.,1391619,11994.13
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,524390,1023.50
GOLD1,KOTAK GOLD ETF,1061616,1032.72
GOLD360,360ONEAMC - GOLD360,33638,42.04
GOLDBEES,NIP IND ETF GOLD BEES,20484545,20487.77
GOLDCASE,ZERODHAAMC - GOLDCASE,2431008,462.74
GOLDETF,MIRAEAMC - MAGOLDETF,591462,688.83
GOLDETFADD,DSPAMC - DSPGOLDETF,14893,17.47
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2020527,7663.57
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3336576,3467.16
GOLDSHARE,UTI GOLD ETF,1311943,1120.87
GOLDTECH,AION-TECH SOLUTIONS LTD,3400,2.06
GOODLUCK,GOODLUCK INDIA LIMITED,749148,7555.77
GOPAL,GOPAL SNACKS LIMITED,778778,2786.47
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9645338,22786.27
GPPL,GUJARAT PIPAVAV PORT LTD,8114777,16465.27
GPTHEALTH,GPT HEALTHCARE LIMITED,575188,911.91
GPTINFRA,GPT INFRAPROJECTS LTD,362835,405.26
GRANULES,GRANULES INDIA LIMITED,4832873,25839.72
GRAPHITE,GRAPHITE INDIA LTD,1823957,10510.79
GRASIM,GRASIM INDUSTRIES LTD,332418,9236.99
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,541053,9870.68
GREAVESCOT,GREAVES COTTON LTD.,5673499,12417.14
GREENLAM,GREENLAM INDUSTRIES LTD.,89985,231.68
GREENPANEL,GREENPANEL INDUSTRIES LTD,295326,877.20
GREENPLY,GREENPLY INDUSTRIES LTD,415818,1286.30
GREENPOWER,ORIENT GREEN POWER CO LTD,5878494,823.48
GRINDWELL,GRINDWELL NORTON LIMITED,71992,1248.88
GRINFRA,G R INFRAPROJECTS LIMITED,79139,1021.44
GRMOVER,GRM OVERSEAS LIMITED,2698633,10436.59
GROWW,BILLIONBRAINS GARAGE VN L,100,0.16
GROWWDEFNC,GROWWAMC - GROWWDEFNC,870072,715.14
GROWWEV,GROWWAMC - GROWWEV,192529,59.15
GROWWGOLD,GROWWAMC - GROWWGOLD,242728,295.36
GROWWLIQID,GROWWAMC - GROWWLIQID,2730,2.90
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3477,0.36
GROWWMOM50,GROWWAMC - GROWWMOM50,113545,12.30
GROWWN200,GROWWAMC - GROWWN200,21109,2.43
GROWWNET,GROWWAMC - GROWWNET,140245,15.11
GROWWNIFTY,GROWWAMC - GROWWNIFTY,18001,1.88
GROWWNXT50,GROWWAMC - GROWWNXT50,591,0.41
GROWWPOWER,GROWWAMC - GROWWPOWER,168432,17.22
GROWWRAIL,GROWWAMC - GROWWRAIL,3728757,1329.10
GROWWRLTY,GROWWAMC - GROWWRLTY,17803,1.86
GROWWSLVR,GROWWAMC - GROWWSLVR,419815,687.11
GRPLTD,GRP LIMITED,3891,88.67
GRSE,GARDEN REACH SHIP&ENG LTD,1481370,39944.91
GRWRHITECH,GARWARE HI-TECH FILMS LTD,113722,4412.07
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,102,0.03
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1207,0.77
GSFC,GUJ STATE FERT & CHEM LTD,7582492,15613.70
GSLSU,GLOBAL SURFACES LIMITED,160853,230.41
GSPL,GUJARAT STATE PETRO LTD,773664,2559.30
GSS,GSS INFOTECH LIMITED,30203,8.65
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,8456785,134.96
GTPL,GTPL HATHWAY LIMITED,43714,51.99
GUFICBIO,GUFIC BIOSCIENCES LTD.,151221,549.34
GUJALKALI,GUJARAT ALKALIES & CHEM,361543,2307.89
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,719428,3299.09
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1325636,5508.23
GULFOILLUB,GULF OIL LUB. IND. LTD.,160424,1981.24
GULFPETRO,GP PETROLEUMS LIMITED,61975,26.27
GULPOLY,GULSHAN POLYOLS LIMITED,275700,458.83
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,466183,1628.34
GVT&D,GE VERNOVA T&D INDIA LTD,180189,5369.12
HAL,HINDUSTAN AERONAUTICS LTD,3399067,160814.07
HALEOSLABS,HALEOS LABS LIMITED,87,1.00
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2802505,18561.30
HAPPYFORGE,HAPPY FORGINGS LIMITED,105101,1054.97
HARDWYN,HARDWYN INDIA LIMITED,741080,128.12
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,588493,2899.44
HARRMALAYA,HARRISON MALAYALAM LTD,12422,25.85
HARSHA,HARSHA ENGINEERS INT LTD,1061178,4766.21
HATHWAY,HATHWAY CABLE & DATACOM,29372305,4545.32
HATSUN,HATSUN AGRO PRODUCT LTD.,34724,369.56
HAVELLS,HAVELLS INDIA LIMITED,857953,13305.32
HBLENGINE,HBL ENGINEERING LTD,4670830,41129.59
HCC,HINDUSTAN CONSTRUCTION CO,15654255,4335.17
HCG,HEALTHCARE GLOB. ENT. LTD,267307,1705.48
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,1047059,17028.10
HDBFS,HDB FINANCIAL SERVICES L,502164,3799.24
HDFCAMC,HDFC AMC LIMITED,431660,12413.49
HDFCBANK,HDFC BANK LTD,2947406,27987.45
HDFCBSE500,HDFCAMC - HDFCBSE500,10172,3.82
HDFCGOLD,HDFC GOLD ETF,2461036,2504.95
HDFCGROWTH,HDFCAMC - HDFCGROWTH,3165,3.80
HDFCLIFE,HDFC LIFE INS CO LTD,738594,5604.01
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,27291,5.69
HDFCMID150,HDFCAMC - HDFCMID150,660562,141.80
HDFCMOMENT,HDFCAMC - HDFCMOMENT,419363,137.94
HDFCNEXT50,HDFCAMC - HDFCNEXT50,66626,46.84
HDFCNIF100,HDFCAMC - HDFCNIF100,30168,8.06
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,99955,58.24
HDFCNIFIT,HDFCAMC - HDFCNIFIT,167029,62.77
HDFCNIFTY,HDFCAMC - HDFCNIFTY,34327,95.45
HDFCPSUBK,HDFCAMC HDFCPSUBK,34707,28.90
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,114849,32.84
HDFCQUAL,HDFCAMC - HDFCQUAL,21346,12.52
HDFCSENSEX,HDFCAMC - HDFCSENSEX,20566,18.83
HDFCSILVER,HDFCAMC - HDFCSILVER,5216902,8376.16
HDFCSML250,HDFCAMC - HDFCSML250,2770050,4751.81
HDFCVALUE,HDFCAMC - HDFCVALUE,697,0.94
HEALTHIETF,ICICIPRAMC - ICICIPHARM,162341,244.18
HEALTHY,BIRLASLAMC - HEALTHY,198195,29.72
HEG,HEG LTD,1672546,9004.83
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,836886,1758.00
HEMIPROP,HEMISPHERE PROP IND LTD,3048295,4690.90
HERANBA,HERANBA INDUSTRIES LTD,130399,427.74
HERCULES,HERCULES INVESTMENTS LTD,27461,53.87
HERITGFOOD,HERITAGE FOODS LTD,1052053,5211.85
HEROMOTOCO,HERO MOTOCORP LIMITED,128068,6843.16
HESTERBIO,HESTER BIOSCIENCES LTD,8141,160.53
HEUBACHIND,HEUBACH COLORANTS IND LTD,43920,237.05
HEXT,HEXAWARE TECHNOLOGIES LTD,306333,2305.54
HFCL,HFCL LIMITED,39156277,34920.34
HGINFRA,H.G.INFRA ENGINEERING LTD,484197,5107.50
HGS,HINDUJA GLOBAL SOLS. LTD.,132826,786.78
HIKAL,HIKAL LIMITED,1301892,3991.91
HILINFRA,HIGHWAY INFRASTRUCTURE L,177850,130.16
HILTON,HILTON METAL FORGING LTD,2780,2.02
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2996266,4293.38
HINDALCO,HINDALCO  INDUSTRIES  LTD,1928236,14672.43
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,17495125,52970.20
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4174644,7925.52
HINDPETRO,HINDUSTAN PETROLEUM CORP,1441366,6226.11
HINDUNILVR,HINDUSTAN UNILEVER LTD.,827025,20711.56
HINDWAREAP,HINDWARE HME INOVATON LTD,1706799,5344.92
HINDZINC,HINDUSTAN ZINC LIMITED,8680944,42224.30
HIRECT,HIND RECTIFIER LIMITED,43845,740.69
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7692167,8809.98
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,269331,1417.70
HLVLTD,HLV LIMITED,945013,124.74
HMAAGRO,HMA AGRO INDUSTRIES LTD,608304,199.53
HMVL,HINDUSTAN MEDIA VENT LTD,37027,30.53
HNDFDS,HINDUSTAN FOODS LIMITED,67462,369.27
HNGSNGBEES,NIP IND ETF HANGSENG BEES,409670,2020.13
HOMEFIRST,HOME FIRST FIN CO IND LTD,327519,4044.28
HONASA,HONASA CONSUMER LIMITED,726367,2102.67
HONAUT,HONEYWELL AUTOMATION IND,10522,4101.96
HONDAPOWER,HONDA I POWER PRODUCT LTD,22076,626.87
HPAL,HP ADHESIVES LIMITED,80113,56.89
HPL,HPL ELECTRIC & POWER LTD,706256,3746.68
HSCL,HIMADRI SPECIALITY CHEM L,4885167,23556.85
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3330962,9851.59
HUDCO,HSG & URBAN DEV CORPN LTD,10780240,26296.58
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1253147,4234.79
HYUNDAI,HYUNDAI MOTOR INDIA LTD,714469,17526.60
ICEMAKE,ICE MAKE REFRIGERAT LTD,27777,225.10
ICICIB22,ICICIPRAMC - BHARATIWIN,277597,310.69
ICICIBANK,ICICI BANK LTD.,3474879,48129.62
ICICIGI,ICICI LOMBARD GIC LIMITED,189375,3819.97
ICICIPRULI,ICICI PRU LIFE INS CO LTD,590451,3767.95
ICIL,INDO COUNT INDUSTRIES LTD,791079,2434.18
ICRA,ICRA LIMITED,6639,427.39
IDBI,IDBI BANK LIMITED,40528218,38881.77
IDEA,VODAFONE IDEA LIMITED,627316652,55676.58
IDEAFORGE,IDEAFORGE TECHNO LTD,1235996,6551.22
IDFCFIRSTB,IDFC FIRST BANK LIMITED,48156366,35242.15
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,3229,9.01
IEX,INDIAN ENERGY EXC LTD,9823134,15523.84
IFBAGRO,IFB AGRO INDUSTRIES LTD,19732,278.02
IFBIND,IFB INDUSTRIES LTD,285035,4764.58
IFCI,IFCI LTD,20770490,12217.55
IFGLEXPOR,IFGL REFRACTORIES LIMITED,38949,104.92
IGARASHI,IGARASHI MOTORS INDIA LTD,209134,1105.16
IGCL,INDOGULF CROPSCIENCES LTD,411256,444.66
IGIL,INTERNATIO GEMM INS (I) L,1056125,4014.28
IGL,INDRAPRASTHA GAS LTD,2533691,5382.95
IGPL,I G PETROCHEMICALS LTD,82470,421.13
IIFL,IIFL FINANCE LIMITED,1556154,7294.47
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2411416,7778.65
IKIO,IKIO TECHNOLOGIES LIMITED,332544,782.92
IKS,INVENTURUS KNOWLEDGE SO L,406260,6557.66
IMAGICAA,IMAGICAAWORLD ENT LTD,2829527,1791.88
IMFA,INDIAN METALS & FERRO,241805,2492.69
IMPAL,IND MOTOR PART & ACC LTD,569,6.45
INDBANK,INDBANK MERCH BANK,10822,4.50
INDGN,INDEGENE LIMITED,1153160,6578.39
INDHOTEL,THE INDIAN HOTELS CO. LTD,3718091,28154.12
INDIACEM,THE INDIA CEMENTS LIMITED,553882,1981.70
INDIAGLYCO,INDIA GLYCOLS LTD,1131020,9668.64
INDIAMART,INDIAMART INTERMESH LTD,105582,2627.01
INDIANB,INDIAN BANK,681236,5489.15
INDIANHUME,INDIAN HUME PIPE CO. LTD.,67584,283.20
INDIASHLTR,INDIA SHELTER FIN CORP L,388919,3193.38
INDIGO,INTERGLOBE AVIATION LTD,312859,17814.26
INDIGOPNTS,INDIGO PAINTS LIMITED,118252,1442.50
INDIQUBE,INDIQUBE SPACES LIMITED,95919,223.46
INDNIPPON,INDIA NIPPON ELECT  LTD,69855,630.73
INDOAMIN,INDO AMINES LIMITED,214633,323.45
INDOBORAX,INDO BORAX & CHEMICAL LTD,2701,5.26
INDOCO,INDOCO REMEDIES LTD.,127360,376.90
INDOFARM,INDO FARM EQUIPMENT LTD,323386,774.60
INDORAMA,INDO RAMA SYNTHETICS LTD,609300,363.65
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1085768,3208.40
