sebi_report_as_on_reporting_date_02dec2025,unnamed_1,unnamed_2,unnamed_3
DBREALTY,VALOR ESTATE LIMITED,5214952,8882.06
DCAL,DISHMAN CARBO AMCIS LTD,647469,1735.52
DCBBANK,DCB BANK LIMITED,3730989,5464.13
DCI,DC INFOTECH AND COMUN LTD,36114,91.73
DCM,DCM LTD,7747,9.32
DCMNVL,DCM NOUVELLE LIMITED,3905,6.57
DCMSHRIRAM,DCM SHRIRAM LIMITED,144164,1909.85
DCMSRIND,DCM SHRIRAM IND LTD,658308,1120.99
DCW,DCW LTD,3932289,2867.07
DCXINDIA,DCX SYSTEMS LIMITED,2835973,7408.67
DDEVPLSTIK,DDEV PLASTIKS IND LTD,357883,1078.22
DECCANCE,DECCAN CEMENTS LIMITED,164744,1581.12
DEEDEV,DEE DEVELOPMENT ENG LTD,314285,826.60
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,771959,10273.08
DEEPAKNTR,DEEPAK NITRITE LTD,758354,14293.60
DEEPINDS,DEEP INDUSTRIES LIMITED,621377,3062.12
DELHIVERY,DELHIVERY LIMITED,2077537,9189.04
DELTACORP,DELTA CORP LIMITED,9706786,8890.72
DEN,DEN NETWORKS LTD,3195340,1237.72
DENORA,DE NORA INDIA LIMITED,7725,70.33
DENTA,DENTA WATER N INFRA SOL L,446296,1841.44
DEVIT,DEV INFO TECHNOLOGY LTD,14123,8.00
DEVX,DEV ACCELERATOR LIMITED,655,0.30
DEVYANI,DEVYANI INTERNATIONAL LTD,10806171,17989.02
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,905583,1360.97
DHANBANK,DHANLAXMI BANK LIMITED,396644,110.73
DHANI,DHANI SERVICES LIMITED,186013,131.89
DHANUKA,DHANUKA AGRITECH LTD,98422,1455.30
DHARMAJ,DHARMAJ CROP GUARD LTD,15019,41.44
DHUNINV,DHUNSERI INVESTMENTS LTD,582,8.94
DIACABS,DIAMOND POWER INFRA LTD,4031416,6088.05
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.45
DIAMONDYD,PRATAAP SNACKS LIMITED,1069249,11213.93
DICIND,DIC INDIA LIMITED,363,1.88
DIFFNKG,DIFFUSION ENGINEERS LTD,184563,647.30
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,484854,939.24
DISHTV,DISH TV INDIA LTD.,4332050,216.04
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11744,77.22
DIVISLAB,DIVI S LABORATORIES LTD,211352,13721.51
DIVOPPBEES,NIP IND ETF DIV OPP,102207,85.69
DIXON,DIXON TECHNO (INDIA) LTD,412737,65179.88
DJML,DJ MEDIAPRINT & LOG LTD,0,0.00
DLF,DLF LIMITED,4567817,35702.45
DLINKINDIA,D-LINK INDIA LTD,380272,1846.88
DMART,AVENUE SUPERMARTS LIMITED,518533,22086.27
DMCC,DMCC SPECIALITY CHEMICALS,17178,51.83
DODLA,DODLA DAIRY LIMITED,58873,797.70
DOLATALGO,DOLAT ALGOTECH LIMITED,644641,551.84
DOLLAR,DOLLAR INDUSTRIES LIMITED,165061,649.05
DOMS,DOMS INDUSTRIES LIMITED,101115,2670.84
DONEAR,DONEAR IND. LIMITED,26539,28.30
DPABHUSHAN,D. P. ABHUSHAN LIMITED,12615,193.83
DPSCLTD,DPSC LIMITED,44993,8.22
DPWIRES,D P WIRES LIMITED,18974,48.54
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,70158,113.79
DREDGECORP,DREDGING CORP OF INDIA,120691,966.50
DRREDDY,DR. REDDY S LABORATORIES,573788,7339.04
DSSL,DYNACONS SYS & SOLN LTD,71282,766.84
DTIL,DHUNSERI TEA & IND. LTD.,4850,9.71
DUCON,DUCON INFRATECHNOLOGIES L,156660,9.29
DVL,DHUNSERI VENTURES LIMITED,32515,110.16
DWARKESH,DWARIKESH SUGAR IND LTD,2604706,1359.99
DYCL,DYNAMIC CABLES LIMITED,296567,1206.89
DYNAMATECH,DYNAMATIC TECHNOLOGIES,79742,6058.99
DYNPRO,DYNEMIC PRODUCTS LIMITED,8527,26.43
E2E,E2E NETWORKS LIMITED,1162,26.54
EASEMYTRIP,EASY TRIP PLANNERS LTD,57056068,6993.54
EBBETF0430,EDELAMC - EBBETF0430,543,8.31
EBBETF0431,EDELAMC - EBBETF0431,244,3.34
EBBETF0433,EDELAMC - EBBETF0433,126,1.60
EBGNG,GNG ELECTRONICS LIMITED,193551,687.58
ECAPINSURE,EDELAMC - ECAPINSURE,85228,19.99
ECLERX,ECLERX SERVICES LTD,37280,1554.27
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,264804,718.93
EDELWEISS,EDELWEISS FIN SERV LTD,14989651,16739.65
EFCIL,EFC (I) LIMITED,297017,886.03
EGOLD,EDELAMC - EGOLD,109036,124.26
EICHERMOT,EICHER MOTORS LTD,122482,8342.38
EIDPARRY,EID PARRY INDIA LTD,307349,3221.69
EIEL,ENVIRO INFRA ENGINEERS L,3782735,9539.77
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39769,154.26
EIHOTEL,EIH LIMITED,656842,2601.87
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48887,994.91
EKC,EVEREST KANTO CYLINDERLTD,1180203,1700.26
ELDEHSG,ELDECO HSG & IND LTD.,587,4.74
ELECON,ELECON ENG. CO. LTD,1370685,8155.68
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7869725,8381.17
ELECTHERM,ELECTROTHERM (I) LTD.,12955,126.62
ELGIEQUIP,ELGI EQUIPMENTS LTD,1365838,7050.99
ELIN,ELIN ELECTRONICS LIMITED,164310,332.75
ELLEN,ELLENBARRIE INDUS GASES L,384863,1955.80
ELM250,EDELAMC - ELM250,723,0.12
EMAMILTD,EMAMI LIMITED,706544,4081.14
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183704,202.86
EMBDL,EMBASSY DEVELOPMENTS LTD,42131761,46762.60
EMCURE,EMCURE PHARMACEUTICALS L,108032,1492.89
EMIL,ELECTRONICS MART IND LTD,2257154,3309.02
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1252832,7317.50
EMUDHRA,EMUDHRA LIMITED,192292,1341.73
EMULTIMQ,EDELAMC - EMULTIMQ,40346,17.24
ENDURANCE,ENDURANCE TECHNO. LTD.,143379,4040.25
ENERGY,MIRAEAMC - ENERGY,5000,1.78
ENGINERSIN,ENGINEERS INDIA LTD,12207270,26020.76
ENIL,ENTERTAIN NET. IND. LTD.,41047,64.64
ENRIN,SIEMENS ENERGY INDIA LTD,266587,8773.68
ENTERO,ENTERO HEALTHCARE SOLU L,417441,4814.46
EPACK,EPACK DURABLE LIMITED,1727398,5829.11
EPACKPEB,EPACK PREFAB TECHN LTD,333955,1065.22
EPIGRAL,EPIGRAL LIMITED,254219,4518.22
EPL,EPL LIMITED,2063623,4612.70
EQUAL200,MIRAEAMC - EQUAL200,22519,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,5947,19.73
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8404263,5525.15
ERIS,ERIS LIFESCIENCES LIMITED,63174,1050.14
ESABINDIA,ESAB INDIA LTD,4649,254.14
ESAFSFB,ESAF SMALL FINANCE BANK L,1798478,610.80
ESCORTS,ESCORTS KUBOTA LIMITED,108468,3929.33
ESG,MIRAEAMC - MAESGETF,18120,7.87
ESILVER,EDELAMC - ESILVER,68866,105.84
ESSENTIA,INTEGRA ESSENTIA LIMITED,175657,3.68
ESTER,ESTER INDUSTRIES LTD,339401,440.05
ETERNAL,ETERNAL LIMITED,22761648,69319.48
ETHOSLTD,ETHOS LIMITED,23225,655.77
EUREKAFORB,EUREKA FORBES LIMITED,180976,1141.75
EUROBOND,EURO PANEL PRODUCTS LTD,1820,4.08
EUROPRATIK,EURO PRATIK SALES LIMITED,73282,267.58
EVEREADY,EVEREADY INDS. IND.  LTD.,858322,3311.05
EVERESTIND,EVEREST INDUSTRIES LTD,19969,119.00
EVIETF,ICICIPRAMC - EVIETF,80797,25.83
EVINDIA,MIRAEAMC - EVINDIA,190031,57.91
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,26256,315.79
EXICOM,EXICOM TELE SYSTEMS LTD,865608,1312.21
EXIDEIND,EXIDE INDUSTRIES LTD,6057060,25215.07
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,75098,861.76
EXXARO,EXXARO TILES LIMITED,145398,12.04
FABTECH,FABTECH TECHNOLOGIES LTD,324096,780.18
FACT,FACT LTD,696589,6782.91
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,45994,393.31
FAZE3Q,FAZE THREE LIMITED,54578,285.19
FCL,FINEOTEX CHEMICAL LIMITED,6802332,2181.09
FCSSOFT,FCS SOFTWARE SOLN. LTD.,677497,17.16
FDC,FDC LIMITED,481121,2316.68
FEDERALBNK,FEDERAL BANK LTD,2174078,4745.34
FEDFINA,FEDBANK FINANCIAL SER L,3449394,4933.52
FIBERWEB,FIBERWEB INDIA LIMITED,2698,1.22
FIEMIND,FIEM INDUSTRIES LIMITED,82171,1724.14
FILATEX,FILATEX INDIA LTD,3264848,1819.89
FILATFASH,FILATEX FASHIONS LIMITED,2456325,12.82
FINCABLES,FINOLEX CABLES LTD,1218977,10962.75
FINEORG,FINE ORGANIC IND. LTD.,29607,1414.15
FINIETF,ICICIPRAMC-ICICIFIN,523338,162.79
FINOPB,FINO PAYMENTS BANK LTD,1378257,4223.16
FINPIPE,FINOLEX INDUSTRIES LTD,3378345,7183.43
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2749767,10003.02
FISCHER,FISCHER MEDICAL VENTURE L,1020428,747.13
FIVESTAR,FIVE-STAR BUS FIN LTD,1343267,8444.41
FLAIR,FLAIR WRITING INDUST LTD,247660,807.19
FLEXIADD,DSPAMC - FLEXIADD,2548,0.28
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,507711,18713.98
FMCGIETF,ICICIPRAMC - ICICIFMCG,1895428,1133.21
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,167031,845.56
FOCUS,FOCUS LIGHTG & FIXTRS LTD,8640,6.52
FOODSIN,FOODS & INNS LIMITED,43840,37.86
FORCEMOT,FORCE MOTORS LIMITED,55528,9228.03
FORTIS,FORTIS HEALTHCARE LTD,1477890,14051.48
FOSECOIND,FOSECO INDIA LTD,3220,192.08
FSL,FIRSTSOURCE SOLU. LTD.,1752064,6265.43
FUSION,FUSION FINANCE LIMITED,1518628,3688.37
GABRIEL,GABRIEL INDIA LTD,216126,2142.54
GAEL,GUJARAT AMBUJA EXPORTS LT,1565306,1975.16
GAIL,GAIL (INDIA) LTD,15183512,28195.92
GALAPREC,GALA PRECISION ENG LTD,41046,385.44
GALAXYSURF,GALAXY SURFACTANTS LTD,40938,956.89
GALLANTT,GALLANTT ISPAT LIMITED,341757,2141.35
GANDHAR,GANDHAR OIL REFINE IND L,737943,1220.75
GANDHITUBE,GANDHI SPL. TUBES LTD,24421,212.63
GANECOS,GANESHA ECOSPHERE LIMITED,171403,2081.77
GANESHBE,GANESH BENZOPLAST LIMITED,373948,425.32
GANESHCP,GANESH CONSUMER PRODUCT L,32323,89.54
GANESHHOU,GANESH HOUSING LIMITED,461905,4326.25
GARFIBRES,GARWARE TECH FIBRES LTD,98774,800.74
GARUDA,GARUDA CONSTRUCT N ENG L,871710,1920.59
GATECH,GACM TECHNOLOGIES LIMITED,4000,0.03
GATEWAY,GATEWAY DISTRIPARKS LTD,5138843,3453.72
GEECEE,GEECEE VENTURES LIMITED,2815,10.28
GEEKAYWIRE,GEEKAY WIRES LIMITED,472,0.35
GEMAROMA,GEM AROMATICS LIMITED,297683,599.22
GENESYS,GENESYS INTL CORPN LTD,786121,4663.83
GENUSPAPER,GENUS P&B LIMITED,154428,31.51
GENUSPOWER,GENUS POWER INFRASTRU LTD,3659031,13155.69
GEOJITFSL,GEOJIT FINANCIAL SER L,1944061,1575.75
GESHIP,THE GE SHPG.LTD,727744,7959.97
GFLLIMITED,GFL LIMITED,10478,5.75
GHCL,GHCL LIMITED,459797,2851.56
GHCLTEXTIL,GHCL TEXTILES LIMITED,140150,114.58
GICHSGFIN,GIC HOUSING FINANCE LTD,1295757,2361.78
GICRE,GENERAL INS CORP OF INDIA,2177497,8722.02
GILLETTE,GILLETTE INDIA LTD,54485,5103.91
GILT5YBEES,RELCAPAMC - NETFGILT5Y,2426,1.53
GIPCL,GUJ IND POW CO. LTD,2875607,5539.85
GKENERGY,GK ENERGY LIMITED,197012,347.96
GLAND,GLAND PHARMA LIMITED,185059,3576.26
GLAXO,GLAXOSMITHKLINE PHARMA LT,119143,3415.98
GLENMARK,GLENMARK PHARMACEUTICALS,369878,7254.78
GLOBAL,GLOBAL EDUCATION LIMITED,798,0.61
GLOBALVECT,GLOBAL VEC HELICORP LTD,2346,5.35
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,839417,590.16
GLOBUSSPR,GLOBUS SPIRITS LTD,210883,2368.79
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,128661,88.89
GMBREW,G M BREWERIES LTD,111108,1193.72
GMDCLTD,GUJARAT MINERAL DEV CORP,6637023,35260.12
GMMPFAUDLR,GMM PFAUDLER LIMITED,263750,3221.33
GMRAIRPORT,GMR AIRPORTS LIMITED,8093768,7610.22
GMRP&UI,GMR POW AND URBAN INFRA L,13414874,15785.61
GNA,GNA AXLES LIMITED,160300,548.33
GNFC,GUJ NAR VAL FER & CHEM L,1864009,10223.27
GOACARBON,GOA CARBON LIMITED,26016,130.02
GOCLCORP,GOCL CORPORATION LIMITED,352441,1348.79
GOCOLORS,GO FASHION INDIA LTD,210088,1420.07
GODAVARIB,GODAVARI BIOREFINERIES L,48278,127.58
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,637592,21347.00
GODIGIT,GO DIGIT GENERAL INS LTD,203333,728.90
GODREJAGRO,GODREJ AGROVET LIMITED,992706,6932.52
GODREJCP,GODREJ CONSUMER PRODUCTS,539254,6577.67
GODREJIND,GODREJ INDUSTRIES LTD,188769,2139.37
GODREJPROP,GODREJ PROPERTIES LTD,743707,17073.40
GOKEX,GOKALDAS EXPORTS LTD.,1458156,12591.08
GOKUL,GOKUL REFOILS & SOLV LTD,645,0.28
GOKULAGRO,GOKUL AGRO RESOURCES LTD,534042,1049.00
GOLD1,KOTAK GOLD ETF,1092072,1067.09
GOLD360,360ONEAMC - GOLD360,33246,41.61
GOLDBEES,NIP IND ETF GOLD BEES,19839823,19923.04
GOLDCASE,ZERODHAAMC - GOLDCASE,2285268,435.80
GOLDETF,MIRAEAMC - MAGOLDETF,667705,785.65
GOLDETFADD,DSPAMC - DSPGOLDETF,18560,22.07
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1988415,7545.49
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3370231,3515.69
GOLDSHARE,UTI GOLD ETF,1314758,1124.99
GOLDTECH,AION-TECH SOLUTIONS LTD,3400,2.06
GOODLUCK,GOODLUCK INDIA LIMITED,717252,7170.79
GOPAL,GOPAL SNACKS LIMITED,778869,2778.65
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9652175,22779.20
GPPL,GUJARAT PIPAVAV PORT LTD,7990966,16277.65
GPTHEALTH,GPT HEALTHCARE LIMITED,573944,909.29
GPTINFRA,GPT INFRAPROJECTS LTD,358075,399.61
GRANULES,GRANULES INDIA LIMITED,4789455,25624.89
GRAPHITE,GRAPHITE INDIA LTD,1860488,10708.55
GRASIM,GRASIM INDUSTRIES LTD,334484,9289.03
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,545007,9938.03
GREAVESCOT,GREAVES COTTON LTD.,5830202,12705.97
GREENLAM,GREENLAM INDUSTRIES LTD.,91550,235.66
GREENPANEL,GREENPANEL INDUSTRIES LTD,295408,875.95
GREENPLY,GREENPLY INDUSTRIES LTD,421577,1300.18
GREENPOWER,ORIENT GREEN POWER CO LTD,5850213,818.94
GRINDWELL,GRINDWELL NORTON LIMITED,70663,1227.61
GRINFRA,G R INFRAPROJECTS LIMITED,78513,1013.00
GRMOVER,GRM OVERSEAS LIMITED,2650653,10204.94
GROWW,BILLIONBRAINS GARAGE VN L,279974,443.53
GROWWDEFNC,GROWWAMC - GROWWDEFNC,902806,741.08
GROWWEV,GROWWAMC - GROWWEV,181965,55.83
GROWWGOLD,GROWWAMC - GROWWGOLD,236409,288.58
GROWWLIQID,GROWWAMC - GROWWLIQID,2895,3.08
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3689,0.38
GROWWMOM50,GROWWAMC - GROWWMOM50,113587,12.30
GROWWN200,GROWWAMC - GROWWN200,42466,4.95
GROWWNET,GROWWAMC - GROWWNET,142523,15.36
GROWWNIFTY,GROWWAMC - GROWWNIFTY,37815,3.96
GROWWNXT50,GROWWAMC - GROWWNXT50,803,0.56
GROWWPOWER,GROWWAMC - GROWWPOWER,172852,17.66
GROWWRAIL,GROWWAMC - GROWWRAIL,3783787,1347.46
GROWWRLTY,GROWWAMC - GROWWRLTY,18297,1.90
GROWWSLVR,GROWWAMC - GROWWSLVR,387470,638.35
GRPLTD,GRP LIMITED,3912,89.05
GRSE,GARDEN REACH SHIP&ENG LTD,1631645,43863.52
GRWRHITECH,GARWARE HI-TECH FILMS LTD,115831,4496.00
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,102,0.03
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,854,0.54
GSFC,GUJ STATE FERT & CHEM LTD,7585351,15611.25
GSLSU,GLOBAL SURFACES LIMITED,149002,211.29
GSPL,GUJARAT STATE PETRO LTD,956394,3121.03
GSS,GSS INFOTECH LIMITED,30203,8.52
GTL,GTL LTD,97830,12.02
GTLINFRA,GTL INFRA.LTD,8311437,132.88
GTPL,GTPL HATHWAY LIMITED,45908,54.21
GUFICBIO,GUFIC BIOSCIENCES LTD.,147733,536.43
GUJALKALI,GUJARAT ALKALIES & CHEM,360556,2299.77
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,699322,3204.11
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1366779,5671.83
GULFOILLUB,GULF OIL LUB. IND. LTD.,159771,1973.32
GULFPETRO,GP PETROLEUMS LIMITED,61181,25.97
GULPOLY,GULSHAN POLYOLS LIMITED,275891,456.24
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,460720,1608.97
GVT&D,GE VERNOVA T&D INDIA LTD,191090,5659.95
HAL,HINDUSTAN AERONAUTICS LTD,3463052,163677.81
HALEOSLABS,HALEOS LABS LIMITED,0,0.00
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2817437,18620.92
HAPPYFORGE,HAPPY FORGINGS LIMITED,102793,1032.31
HARDWYN,HARDWYN INDIA LIMITED,621875,108.58
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,601691,2948.50
HARRMALAYA,HARRISON MALAYALAM LTD,12422,25.85
HARSHA,HARSHA ENGINEERS INT LTD,1059029,4754.82
HATHWAY,HATHWAY CABLE & DATACOM,29312446,4535.48
HATSUN,HATSUN AGRO PRODUCT LTD.,31722,337.15
HAVELLS,HAVELLS INDIA LIMITED,875547,13542.81
HBLENGINE,HBL ENGINEERING LTD,4700721,41310.17
HCC,HINDUSTAN CONSTRUCTION CO,19272727,5303.08
HCG,HEALTHCARE GLOB. ENT. LTD,279549,1797.99
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,997132,16226.80
HDBFS,HDB FINANCIAL SERVICES L,515092,3897.68
HDFCAMC,HDFC AMC LIMITED,452132,12729.51
HDFCBANK,HDFC BANK LTD,3278465,31286.91
HDFCBSE500,HDFCAMC - HDFCBSE500,9192,3.44
HDFCGOLD,HDFC GOLD ETF,2221798,2255.60
HDFCGROWTH,HDFCAMC - HDFCGROWTH,2744,3.29
HDFCLIFE,HDFC LIFE INS CO LTD,749127,5685.25
HDFCLIQUID,HDFCAMC - HDFCLIQUID,102,1.06
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,27282,5.69
HDFCMID150,HDFCAMC - HDFCMID150,688021,148.34
HDFCMOMENT,HDFCAMC - HDFCMOMENT,407673,134.24
HDFCNEXT50,HDFCAMC - HDFCNEXT50,66858,47.01
HDFCNIF100,HDFCAMC - HDFCNIF100,23976,6.39
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,103153,60.25
HDFCNIFIT,HDFCAMC - HDFCNIFIT,167495,62.98
HDFCNIFTY,HDFCAMC - HDFCNIFTY,37748,105.45
HDFCPSUBK,HDFCAMC HDFCPSUBK,36901,30.83
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,119044,34.09
HDFCQUAL,HDFCAMC - HDFCQUAL,20096,11.79
HDFCSENSEX,HDFCAMC - HDFCSENSEX,20235,18.52
HDFCSILVER,HDFCAMC - HDFCSILVER,3999216,6437.91
HDFCSML250,HDFCAMC - HDFCSML250,2826980,4848.16
HDFCVALUE,HDFCAMC - HDFCVALUE,697,0.94
HEALTHIETF,ICICIPRAMC - ICICIPHARM,201279,303.82
HEALTHY,BIRLASLAMC - HEALTHY,195899,29.37
HEG,HEG LTD,1695397,9110.19
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,846016,1773.35
HEMIPROP,HEMISPHERE PROP IND LTD,3000943,4608.21
HERANBA,HERANBA INDUSTRIES LTD,130223,425.92
HERCULES,HERCULES INVESTMENTS LTD,26476,52.10
HERITGFOOD,HERITAGE FOODS LTD,1024718,5083.26
HEROMOTOCO,HERO MOTOCORP LIMITED,150621,8333.19
HESTERBIO,HESTER BIOSCIENCES LTD,8144,160.48
HEUBACHIND,HEUBACH COLORANTS IND LTD,38970,209.53
HEXT,HEXAWARE TECHNOLOGIES LTD,299977,2260.48
HFCL,HFCL LIMITED,39005474,34772.56
HGINFRA,H.G.INFRA ENGINEERING LTD,488490,5138.93
HGS,HINDUJA GLOBAL SOLS. LTD.,135527,798.18
HIKAL,HIKAL LIMITED,1278576,3930.28
HILINFRA,HIGHWAY INFRASTRUCTURE L,168446,123.77
HILTON,HILTON METAL FORGING LTD,2780,2.02
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3037399,4336.13
HINDALCO,HINDALCO  INDUSTRIES  LTD,1948438,14848.54
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,16586879,50316.15
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4133586,7862.27
HINDPETRO,HINDUSTAN PETROLEUM CORP,1521921,6588.93
HINDUNILVR,HINDUSTAN UNILEVER LTD.,753038,18856.18
HINDWAREAP,HINDWARE HME INOVATON LTD,1719666,5386.84
HINDZINC,HINDUSTAN ZINC LIMITED,8045965,39216.51
HIRECT,HIND RECTIFIER LIMITED,43656,737.82
HISARMETAL,HISAR METAL IND. LIMITED,1099,2.43
HITECH,HI-TECH PIPES LIMITED,7690803,8804.45
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,267564,1404.66
HLVLTD,HLV LIMITED,842513,110.80
HMAAGRO,HMA AGRO INDUSTRIES LTD,620708,203.21
HMVL,HINDUSTAN MEDIA VENT LTD,37040,30.53
HNDFDS,HINDUSTAN FOODS LIMITED,69776,381.54
HNGSNGBEES,NIP IND ETF HANGSENG BEES,400865,1974.55
HOMEFIRST,HOME FIRST FIN CO IND LTD,339206,4168.62
HONASA,HONASA CONSUMER LIMITED,718169,2078.14
HONAUT,HONEYWELL AUTOMATION IND,10596,4122.88
HONDAPOWER,HONDA I POWER PRODUCT LTD,21559,611.32
HPAL,HP ADHESIVES LIMITED,80006,56.84
HPL,HPL ELECTRIC & POWER LTD,722242,3798.37
HSCL,HIMADRI SPECIALITY CHEM L,4901004,23616.05
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3426452,10142.69
HUDCO,HSG & URBAN DEV CORPN LTD,10944355,26688.90
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1267700,4264.24
HYUNDAI,HYUNDAI MOTOR INDIA LTD,600658,14829.01
ICEMAKE,ICE MAKE REFRIGERAT LTD,26343,213.45
ICICIB22,ICICIPRAMC - BHARATIWIN,278172,311.54
ICICIBANK,ICICI BANK LTD.,3650511,50559.14
ICICIGI,ICICI LOMBARD GIC LIMITED,185571,3742.80
ICICIPRULI,ICICI PRU LIFE INS CO LTD,587444,3749.08
ICIL,INDO COUNT INDUSTRIES LTD,822628,2533.94
ICRA,ICRA LIMITED,7427,475.09
IDBI,IDBI BANK LIMITED,41116320,39473.15
IDEA,VODAFONE IDEA LIMITED,619539607,55053.90
IDEAFORGE,IDEAFORGE TECHNO LTD,1238958,6559.50
IDFCFIRSTB,IDFC FIRST BANK LIMITED,45017810,32766.04
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,2167,5.96
IEX,INDIAN ENERGY EXC LTD,8495620,13667.38
IFBAGRO,IFB AGRO INDUSTRIES LTD,18714,262.40
IFBIND,IFB INDUSTRIES LTD,288580,4821.34
IFCI,IFCI LTD,20781655,12216.02
IFGLEXPOR,IFGL REFRACTORIES LIMITED,39256,105.36
IGARASHI,IGARASHI MOTORS INDIA LTD,184385,973.14
IGCL,INDOGULF CROPSCIENCES LTD,400070,432.15
IGIL,INTERNATIO GEMM INS (I) L,1029461,3923.30
IGL,INDRAPRASTHA GAS LTD,2601763,5510.41
IGPL,I G PETROCHEMICALS LTD,82315,420.04
IIFL,IIFL FINANCE LIMITED,1413869,6611.65
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2483585,8007.93
IKIO,IKIO TECHNOLOGIES LIMITED,327963,772.77
IKS,INVENTURUS KNOWLEDGE SO L,390839,6320.19
IMAGICAA,IMAGICAAWORLD ENT LTD,2810067,1779.74
IMFA,INDIAN METALS & FERRO,247648,2590.29
IMPAL,IND MOTOR PART & ACC LTD,569,6.45
INDBANK,INDBANK MERCH BANK,9322,3.82
INDGN,INDEGENE LIMITED,1083618,6188.31
INDHOTEL,THE INDIAN HOTELS CO. LTD,3681118,27887.88
INDIACEM,THE INDIA CEMENTS LIMITED,562095,2016.55
INDIAGLYCO,INDIA GLYCOLS LTD,1129241,9679.29
INDIAMART,INDIAMART INTERMESH LTD,100839,2507.07
INDIANB,INDIAN BANK,769005,6257.80
INDIANHUME,INDIAN HUME PIPE CO. LTD.,65930,276.88
INDIASHLTR,INDIA SHELTER FIN CORP L,388862,3197.98
INDIGO,INTERGLOBE AVIATION LTD,369852,21093.24
INDIGOPNTS,INDIGO PAINTS LIMITED,116611,1424.22
INDIQUBE,INDIQUBE SPACES LIMITED,95990,223.33
INDNIPPON,INDIA NIPPON ELECT  LTD,71080,641.08
INDOAMIN,INDO AMINES LIMITED,208127,310.53
INDOBORAX,INDO BORAX & CHEMICAL LTD,23276,55.39
INDOCO,INDOCO REMEDIES LTD.,123923,367.59
